Sample	Contig	Percent_identity	Contig_length	Reference_length	RefCoverage	E-value	Reference_name	Species	blastType
SRR31829833	NODE_17991_length_1517_cov_10.455526	58.0	1517	875	0.413714	1.52e-140	acc|GENBANK|BDT62894.1|GENBANK|LC738879|DNA ligase 1-like protein [Trachysalambria curvirostris majanivirus]	Trachysalambria curvirostris majanivirus	Blastx
SRR31829833	NODE_936_length_1718_cov_27.564985	53.7	1718	458	0.943231	2.29e-139	acc|REFSEQ|YP_009448811.1|REFSEQ|NC_036594|Serine-tRNA synthetase, type1 [Orpheovirus IHUMI-LCC2]	Orpheovirus IHUMI-LCC2	Blastx
SRR31829833	NODE_2959_length_1254_cov_54.352989	81.0	1254	564	0.466312	7.76e-139	acc|GENBANK|AWA44801.1|GENBANK|MH182523|ATP-dependent 6-phosphofructokinase [Saccharum officinarum]	Saccharum officinarum	Blastx
SRR31829833	NODE_2380_length_1088_cov_29.990521	73.0	1088	325	0.864615	1.25e-138	acc|GENBANK|QDH91349.1|GENBANK|MN036178|hypothetical protein [Partitiviridae sp.]	Partitiviridae sp.	Blastx
SRR31829833	NODE_7912_length_1345_cov_16.328506	50.2	1345	531	0.775895	2.28e-138	acc|GENBANK|QBK88836.1|GENBANK|MK500400|CTP synthetase [Mimivirus LCMiAC01]	Mimivirus LCMiAC01	Blastx
SRR31829833	NODE_5695_length_1666_cov_23.237600	44.8	1666	489	1.077710	2.11e-135	acc|GENBANK|QBK85775.1|GENBANK|MK500327|aspartyl/asparaginyl-tRNA synthetase [Marseillevirus LCMAC101]	Marseillevirus LCMAC101	Blastx
SRR31829833	NODE_2388_length_1514_cov_13.835922	54.1	1514	1201	0.308077	5.37e-134	acc|GENBANK|QDY52415.1|GENBANK|MK250092|RNA polymerase Rpb2, domain 6 [Mimiviridae sp. ChoanoV1]	Mimiviridae sp. ChoanoV1	Blastx
SRR31829833	NODE_1745_length_1492_cov_114.742975	52.1	1492	423	1.002364	3.72e-131	acc|GENBANK|CAA38181.1|GENBANK|X54284|phosphoglycerate kinase [Trichoderma viride]	Trichoderma viride	Blastx
SRR31829833	NODE_2025_length_788_cov_13.936424	74.4	788	700	0.374286	4.61e-131	acc|GENBANK|ABY48141.1|GENBANK|EU306659|oligopeptidase A [Medicago truncatula]	Medicago truncatula	Blastx
SRR31829833	NODE_1620_length_1333_cov_71.646923	51.5	1333	423	1.004728	1.94e-130	acc|GENBANK|CAA38181.1|GENBANK|X54284|phosphoglycerate kinase [Trichoderma viride]	Trichoderma viride	Blastx
SRR31829833	NODE_8584_length_1713_cov_45.233929	48.3	1713	428	0.985981	3.24e-128	acc|REFSEQ|YP_010781331.1|REFSEQ|NC_075039|translation initiation factor 2 gamma subunit [Tupanvirus soda lake]	Tupanvirus soda lake	Blastx
SRR31829833	NODE_8511_length_2560_cov_13.246537	34.5	2560	836	0.943780	4.68e-128	acc|GENBANK|AYV84014.1|GENBANK|MK072397|aminopeptidase 1 [Hyperionvirus sp.]	Hyperionvirus sp.	Blastx
SRR31829833	NODE_18526_length_893_cov_8.146512	60.1	893	759	0.392622	1.57e-127	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR31829833	NODE_5020_length_1417_cov_29.802023	56.2	1417	376	0.970745	1.58e-127	acc|GENBANK|WBR14998.1|GENBANK|ON887157|Chorismate synthase [Pandoravirus kuranda]	Pandoravirus kuranda	Blastx
SRR31829833	NODE_8491_length_2222_cov_61.714025	44.6	2222	497	0.937626	6.21e-126	acc|REFSEQ|YP_010780494.1|REFSEQ|NC_075038|aspartyl-tRNA synthetase [Tupanvirus deep ocean]	Tupanvirus deep ocean	Blastx
SRR31829833	NODE_8211_length_1216_cov_20.441251	49.4	1216	489	0.856851	1.41e-125	acc|GENBANK|QBK85775.1|GENBANK|MK500327|aspartyl/asparaginyl-tRNA synthetase [Marseillevirus LCMAC101]	Marseillevirus LCMAC101	Blastx
SRR31829833	NODE_8482_length_1358_cov_10.919245	64.0	1358	1042	0.277351	1.55e-123	acc|GENBANK|ACN78973.1|GENBANK|FJ225394|copia-type polyprotein [Glycine max]	Glycine max	Blastx
SRR31829833	NODE_8259_length_836_cov_9.458281	63.5	836	737	0.375848	2.89e-119	acc|GENBANK|CAK7597324.1|GENBANK|OZ003748|Vesicle-fusing ATPase [Catovirus sp. 'naegleriensis']	Catovirus sp. 'naegleriensis'	Blastx
SRR31829833	NODE_535_length_2216_cov_20.983509	42.9	2216	584	0.809932	3.86e-119	acc|GENBANK|QKF93676.1|GENBANK|MT418680|arginyl-tRNA synthetase [Fadolivirus FV1/VV64]	Fadolivirus FV1/VV64	Blastx
SRR31829833	NODE_153_length_1201_cov_9.464897	57.7	1201	404	0.789604	1.55e-118	acc|REFSEQ|YP_009483679.1|REFSEQ|NC_037667|clamp loader of DNA polymerase [Pandoravirus quercus]	Pandoravirus quercus	Blastx
SRR31829833	NODE_24038_length_645_cov_8.933007	74.3	645	383	0.558747	3.75e-117	acc|GENBANK|AJA91762.1|GENBANK|KM434202|dihydroflavonol 4-reductase [Allium cepa]	Allium cepa	Blastx
SRR31829833	NODE_25293_length_882_cov_14.030624	64.0	882	524	0.471374	1.28e-116	acc|REFSEQ|YP_010781689.1|REFSEQ|NC_075039|prolyl-tRNA synthetase [Tupanvirus soda lake]	Tupanvirus soda lake	Blastx
SRR31829833	NODE_3492_length_3894_cov_18.134162	36.9	3894	1359	0.501104	1.70e-116	acc|GENBANK|ABD78322.1|GENBANK|DQ381432|polyprotein [Primula vulgaris]	Primula vulgaris	Blastx
SRR31829833	NODE_17877_length_733_cov_11.892857	64.1	733	759	0.322793	2.05e-115	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR31829833	NODE_4968_length_1196_cov_4.869304	47.7	1196	1508	0.263926	1.70e-114	acc|GENBANK|CAJ00278.1|GENBANK|AJ966990|hypothetical protein [Lotus japonicus]	Lotus japonicus	Blastx
SRR31829833	NODE_1418_length_1066_cov_95.874153	89.0	1066	258	0.705426	6.89e-113	acc|GENBANK|WMV02893.1|GENBANK|OP630990|alpha-tubulin [Diderma spumarioides]	Diderma spumarioides	Blastx
SRR31829833	NODE_22260_length_1357_cov_8.987915	77.6	1357	421	0.529691	2.18e-112	acc|GENBANK|AGP03657.1|GENBANK|KF220834|integrase-type DNA-binding superfamily protein [Glycine max]	Glycine max	Blastx
SRR31829833	NODE_33712_length_1092_cov_14.421152	53.3	1092	363	0.831956	1.17e-111	acc|GENBANK|AYV86762.1|GENBANK|MK072514|GDP-D-mannose-3',5'-epimerase [Sylvanvirus sp.]	Sylvanvirus sp.	Blastx
SRR31829833	NODE_2835_length_1206_cov_24.722080	55.2	1206	316	0.968354	5.27e-111	acc|GENBANK|QDY51833.1|GENBANK|MK250085|hypothetical protein [Mimiviridae sp. ChoanoV1]	Mimiviridae sp. ChoanoV1	Blastx
SRR31829833	NODE_3964_length_647_cov_7.190554	84.7	647	237	0.742616	1.24e-110	acc|GENBANK|UZT29049.1|GENBANK|OP765507|photosystem D1 protein [Nucleocytoviricota sp.]	Nucleocytoviricota sp.	Blastx
SRR31829833	NODE_18660_length_456_cov_1.579196	100	456	219	0.684932	2.48e-110	acc|GENBANK|AUI39623.1|NEIGHBOR|MF468140|chloramphenicol acetyltransferase [macacine betaherpesvirus 3]	macacine betaherpesvirus 3	Blastx
SRR31829833	NODE_2515_length_514_cov_2694.975052	97.1	514	246	0.695122	9.69e-110	acc|GENBANK|AJD23420.1|GENBANK|KM009120|coat protein [Yam virus X]	Yam virus X	Blastx
SRR31829833	NODE_6567_length_1171_cov_5.550967	50.3	1171	385	0.929870	9.70e-110	acc|GENBANK|UUT40455.1|GENBANK|ON887238|hypothetical protein [carnivorous sponge associated iridovirus]	carnivorous sponge associated iridovirus	Blastx
SRR31829833	NODE_6869_length_1055_cov_18.071429	61.3	1055	897	0.299889	6.95e-109	acc|GENBANK|ABY48136.1|GENBANK|EU306659|glycine-rich protein [Medicago truncatula]	Medicago truncatula	Blastx
SRR31829833	NODE_2589_length_514_cov_3886.898129	96.5	514	246	0.695122	1.13e-108	acc|GENBANK|AJD23420.1|GENBANK|KM009120|coat protein [Yam virus X]	Yam virus X	Blastx
SRR31829833	NODE_24415_length_1186_cov_6.671292	49.5	1186	334	0.985030	2.82e-108	acc|REFSEQ|YP_010782262.1|REFSEQ|NC_075039|UDP-glucose 4-epimerase [Tupanvirus soda lake]	Tupanvirus soda lake	Blastx
SRR31829833	NODE_31443_length_640_cov_28.319605	73.2	640	478	0.445607	5.17e-108	acc|GENBANK|AAK84479.1|GENBANK|AF275345|putative auxin growth promotor protein [Solanum lycopersicum]	Solanum lycopersicum	Blastx
SRR31829833	NODE_6600_length_1161_cov_21.912234	58.3	1161	515	0.539806	2.77e-107	acc|REFSEQ|YP_010781615.1|REFSEQ|NC_075039|lysine-tRNA synthetase [Tupanvirus soda lake]	Tupanvirus soda lake	Blastx
SRR31829833	NODE_2372_length_735_cov_6.531339	74.2	735	2466	0.098946	1.54e-106	acc|GENBANK|AOZ57106.1|GENBANK|KX608896|Serine threonine-protein kinase TOR [Saccharum hybrid cultivar R570]	Saccharum hybrid cultivar R570	Blastx
SRR31829833	NODE_7833_length_2024_cov_29.527875	41.0	2024	518	1.021236	2.36e-106	acc|GENBANK|QPI16131.1|GENBANK|MW030532|hypothetical protein [Virus NIOZ-UU157]	Virus NIOZ-UU157	Blastx
SRR31829833	NODE_27005_length_557_cov_33.814885	82.7	557	700	0.264286	7.27e-106	acc|GENBANK|ABY48141.1|GENBANK|EU306659|oligopeptidase A [Medicago truncatula]	Medicago truncatula	Blastx
SRR31829833	NODE_2729_length_860_cov_33.056832	68.6	860	239	0.933054	9.10e-106	acc|GENBANK|AFV13460.1|GENBANK|JQ314447|ubiquitin conjugating enzyme 2 [Tripsacum dactyloides]	Tripsacum dactyloides	Blastx
SRR31829833	NODE_20860_length_571_cov_5.076208	91.1	571	2466	0.077048	1.78e-105	acc|GENBANK|AOZ57106.1|GENBANK|KX608896|Serine threonine-protein kinase TOR [Saccharum hybrid cultivar R570]	Saccharum hybrid cultivar R570	Blastx
SRR31829833	NODE_3578_length_2574_cov_43.109799	36.0	2574	583	0.981132	5.29e-105	acc|GENBANK|QKF94238.1|GENBANK|MT418680|class II glycyl-tRNA synthetase [Fadolivirus FV1/VV64]	Fadolivirus FV1/VV64	Blastx
SRR31829833	NODE_3494_length_1349_cov_64.173252	42.9	1349	411	0.997567	9.67e-105	acc|GENBANK|ULY68482.1|GENBANK|OL828820|tyrosyl-tRNA synthetase [Chlorella virus XW01]	Chlorella virus XW01	Blastx
SRR31829833	NODE_1760_length_2040_cov_58.537120	39.1	2040	870	0.660920	5.42e-104	acc|GENBANK|WZO87717.1|GENBANK|PP681895|ATPase [Chlorovirus sp.]	Chlorovirus sp.	Blastx
SRR31829833	NODE_1454_length_1183_cov_40.025217	55.8	1183	759	0.342556	8.81e-104	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR31829833	NODE_2969_length_542_cov_2.469548	85.0	542	365	0.493151	9.43e-104	acc|GENBANK|AAL10011.1|GENBANK|AF380292|MHC class I antigen [Pan troglodytes]	Pan troglodytes	Blastx
SRR31829833	NODE_2956_length_1134_cov_6.081744	59.8	1134	353	0.747875	5.69e-103	acc|GENBANK|WGU26821.1|GENBANK|OQ503488|S-acyltransferase 11-like protein [Triticum monococcum]	Triticum monococcum	Blastx
SRR31829833	NODE_3253_length_487_cov_4136.900881	98.8	487	1335	0.121348	1.37e-102	acc|GENBANK|AJD23371.1|GENBANK|KJ789131|putative RNA-dependent RNA polymerase [Yam virus X]	Yam virus X	Blastx
SRR31829833	NODE_11847_length_1382_cov_22.530022	43.0	1382	619	0.683360	1.49e-102	acc|GENBANK|AYV80670.1|GENBANK|MK072246|puromycin sensitive aminopeptidase [Harvfovirus sp.]	Harvfovirus sp.	Blastx
SRR31829833	NODE_19420_length_1572_cov_11.353476	42.5	1572	411	0.939173	1.67e-102	acc|GENBANK|QBK89188.1|GENBANK|MK500409|uncharacterized protein [Mimivirus LCMiAC02]	Mimivirus LCMiAC02	Blastx
SRR31829833	NODE_1287_length_1663_cov_22.927607	37.0	1663	978	0.524540	1.34e-101	acc|GENBANK|AYV78571.1|GENBANK|MK072083|ubiquitin-activating enzyme E1 [Edafosvirus sp.]	Edafosvirus sp.	Blastx
SRR31829833	NODE_2262_length_807_cov_8.294574	83.5	807	601	0.322795	2.40e-101	acc|GENBANK|AAB62581.1|GENBANK|U68072|3-hydroxy-3-methylglutaryl CoA reductase 2 [Solanum lycopersicum]	Solanum lycopersicum	Blastx
SRR31829833	NODE_11794_length_749_cov_27.766760	67.6	749	224	0.937500	2.81e-101	acc|GENBANK|QDH89109.1|GENBANK|MN034603|hypothetical protein [Picornavirales sp.]	Picornavirales sp.	Blastx
SRR31829833	NODE_2465_length_478_cov_1703.784270	99.4	478	1335	0.119101	5.97e-101	acc|GENBANK|AJD23416.1|GENBANK|KM009120|putative RNA-dependent RNA polymerase [Yam virus X]	Yam virus X	Blastx
SRR31829833	NODE_23019_length_1100_cov_5.080600	53.8	1100	645	0.533333	8.29e-101	acc|GENBANK|AAK84474.1|GENBANK|AF275345|suppressor-like protein [Solanum lycopersicum]	Solanum lycopersicum	Blastx
SRR31829833	NODE_11673_length_1280_cov_8.351243	47.6	1280	373	0.930295	8.88e-101	acc|GENBANK|WQF02802.1|GENBANK|OR553294|putative endonuclease [Apis mellifra filamentous-like virus]	Apis mellifra filamentous-like virus	Blastx
SRR31829833	NODE_21785_length_421_cov_3.451031	100	421	371	0.377358	9.74e-101	acc|GENBANK|AIG55114.1|GENBANK|KJ629227|replication-associated protein [Dioscorea transversa]	Dioscorea transversa	Blastx
SRR31829833	NODE_2576_length_481_cov_2592.707589	98.8	481	1335	0.119850	3.15e-100	acc|GENBANK|AJD23416.1|GENBANK|KM009120|putative RNA-dependent RNA polymerase [Yam virus X]	Yam virus X	Blastx
SRR31829833	NODE_25466_length_1226_cov_13.331936	57.7	1226	1263	0.224861	5.30e-100	acc|GENBANK|AAD26531.1|GENBANK|AF087141|valyl-tRNA synthetase [Mus musculus]	Mus musculus	Blastx
SRR31829833	NODE_18441_length_1121_cov_11.063419	42.8	1121	480	0.783333	1.26e-98	acc|GENBANK|QPI16798.1|GENBANK|MW030606|BT1 family protein [Virus NIOZ-UU159]	Virus NIOZ-UU159	Blastx
SRR31829833	NODE_7251_length_2021_cov_37.829980	44.2	2021	810	0.528395	6.07e-98	acc|GENBANK|QBK86799.1|GENBANK|MK500336|uncharacterized protein [Marseillevirus LCMAC103]	Marseillevirus LCMAC103	Blastx
SRR31829833	NODE_82_length_757_cov_2.987569	58.9	757	623	0.394864	9.71e-97	acc|GENBANK|BAL14837.1|GENBANK|AB682995|endo-1,4-b-D-glucanase [Oryza sativa Japonica Group]	Oryza sativa Japonica Group	Blastx
SRR31829833	NODE_15082_length_846_cov_2.222632	54.8	846	953	0.296957	1.26e-96	acc|GENBANK|ACB28472.1|GENBANK|EU522675|polyprotein [Ananas comosus]	Ananas comosus	Blastx
SRR31829833	NODE_25162_length_1147_cov_27.290844	52.7	1147	299	0.876254	1.40e-96	acc|GENBANK|UOG94093.1|NEIGHBOR|OM876856|serine threonine-protein phosphatase [Aureococcus anophagefferens virus]	Aureococcus anophagefferens virus	Blastx
SRR31829833	NODE_23545_length_471_cov_7.696347	93.6	471	246	0.638211	7.88e-96	acc|GENBANK|ARF10610.1|GENBANK|KY684104|ubiquitin family protein [Hokovirus HKV1]	Hokovirus HKV1	Blastx
SRR31829833	NODE_11410_length_852_cov_11.341880	54.6	852	518	0.540541	8.82e-96	acc|GENBANK|ABY48142.1|GENBANK|EU306659|serine-hydroxymethyltransferase [Medicago truncatula]	Medicago truncatula	Blastx
SRR31829833	NODE_2410_length_1762_cov_14.289184	35.8	1762	536	0.901119	7.25e-95	acc|GENBANK|QDY51930.1|GENBANK|MK250086|pyridoxal-dependent decarboxylase conserved [Mimiviridae sp. ChoanoV1]	Mimiviridae sp. ChoanoV1	Blastx
SRR31829833	NODE_8669_length_1803_cov_13.227119	39.0	1803	522	0.954023	2.84e-94	acc|GENBANK|QPI16279.1|GENBANK|MW030549|hypothetical protein [Virus NIOZ-UU157]	Virus NIOZ-UU157	Blastx
SRR31829833	NODE_15640_length_463_cov_1.720930	88.9	463	258	0.593023	3.47e-94	acc|GENBANK|WMV02893.1|GENBANK|OP630990|alpha-tubulin [Diderma spumarioides]	Diderma spumarioides	Blastx
SRR31829833	NODE_600_length_449_cov_9651.694712	97.3	449	1335	0.111610	1.08e-93	acc|GENBANK|AJD23416.1|GENBANK|KM009120|putative RNA-dependent RNA polymerase [Yam virus X]	Yam virus X	Blastx
SRR31829833	NODE_14196_length_634_cov_8.016639	64.9	634	449	0.469933	7.18e-93	acc|GENBANK|ARF12105.1|GENBANK|KY684110|alanyl-tRNA synthetase [Klosneuvirus KNV1]	Klosneuvirus KNV1	Blastx
SRR31829833	NODE_11519_length_965_cov_7.856223	46.5	965	699	0.449213	1.43e-91	acc|GENBANK|AYV78182.1|GENBANK|MK072071|valyl-tRNA synthetase [Edafosvirus sp.]	Edafosvirus sp.	Blastx
SRR31829833	NODE_11970_length_702_cov_11.252616	58.4	702	316	0.731013	1.55e-91	acc|GENBANK|QDY51833.1|GENBANK|MK250085|hypothetical protein [Mimiviridae sp. ChoanoV1]	Mimiviridae sp. ChoanoV1	Blastx
SRR31829833	NODE_19615_length_602_cov_8.641476	68.8	602	292	0.636986	1.56e-91	acc|GENBANK|QKE44490.1|GENBANK|MT364305|putative thymidylate synthase [Yalta virus]	Yalta virus	Blastx
SRR31829833	NODE_8656_length_954_cov_29.889251	62.5	954	244	1.036885	2.22e-91	acc|GENBANK|AAW73221.1|GENBANK|AY747600|VRN-A1 [Triticum aestivum]	Triticum aestivum	Blastx
SRR31829833	NODE_2001_length_1408_cov_20.376727	38.0	1408	514	0.840467	4.16e-90	acc|GENBANK|AYV78233.1|GENBANK|MK072072|L-threonine dehydratase biosynthetic IlvA [Edafosvirus sp.]	Edafosvirus sp.	Blastx
SRR31829833	NODE_23467_length_1130_cov_9.556062	45.6	1130	402	0.741294	6.38e-89	acc|REFSEQ|YP_008438242.1|REFSEQ|NC_022098|Tyrosine-tRNA ligase [Pandoravirus salinus]	Pandoravirus salinus	Blastx
SRR31829833	NODE_25719_length_483_cov_4.288889	85.1	483	925	0.174054	7.92e-89	acc|GENBANK|ABY48139.1|GENBANK|EU306659|NORK [Medicago truncatula]	Medicago truncatula	Blastx
SRR31829833	NODE_17919_length_818_cov_3.533758	59.0	818	631	0.405705	3.97e-88	acc|GENBANK|AWA44806.1|GENBANK|MH182523|hypothetical protein [Saccharum officinarum]	Saccharum officinarum	Blastx
SRR31829833	NODE_1087_length_1927_cov_57.922386	44.4	1927	337	1.014837	4.65e-88	acc|GENBANK|QDY52204.1|GENBANK|MK250089|acetohydroxy acid isomeroreductase [Mimiviridae sp. ChoanoV1]	Mimiviridae sp. ChoanoV1	Blastx
SRR31829833	NODE_8252_length_1954_cov_52.619469	39.5	1954	419	1.038186	4.83e-88	acc|GENBANK|WNL49938.1|GENBANK|OR343188|translation elongation factor 1alpha [Marseillevirus sp.]	Marseillevirus sp.	Blastx
SRR31829833	NODE_3113_length_1183_cov_330.161739	45.2	1183	360	0.927778	7.22e-88	acc|GENBANK|QKF94354.1|GENBANK|MT418680|UTP--glucose-1-phosphate uridylyltransferase [Fadolivirus FV1/VV64]	Fadolivirus FV1/VV64	Blastx
SRR31829833	NODE_3525_length_758_cov_47.411034	52.9	758	361	0.675900	2.69e-87	acc|GENBANK|AGE50332.1|GENBANK|JX997158|agmatine deiminase [Acanthocystis turfacea Chlorella virus Canal-1]	Acanthocystis turfacea Chlorella virus Canal-1	Blastx
SRR31829833	NODE_26859_length_1503_cov_23.565306	38.9	1503	1171	0.381725	1.06e-86	acc|GENBANK|QBK90672.1|GENBANK|MK500495|DNA-directed RNA polymerase subunit beta [Pithovirus LCPAC104]	Pithovirus LCPAC104	Blastx
SRR31829833	NODE_250_length_1644_cov_15.373681	42.5	1644	531	0.700565	1.15e-86	acc|GENBANK|QBK88836.1|GENBANK|MK500400|CTP synthetase [Mimivirus LCMiAC01]	Mimivirus LCMiAC01	Blastx
SRR31829833	NODE_6281_length_1360_cov_127.595328	46.6	1360	327	0.957187	1.32e-86	acc|GENBANK|QFG73901.1|GENBANK|MN448274|papain family cysteine protease [Megaviridae environmental sample]	Megaviridae environmental sample	Blastx
SRR31829833	NODE_669_length_1666_cov_25.202082	39.8	1666	447	1.011186	5.73e-86	acc|GENBANK|QKF93746.1|GENBANK|MT418680|histidyl-tRNA synthetase [Fadolivirus FV1/VV64]	Fadolivirus FV1/VV64	Blastx
