Sample	RefId	MappedReads	PercentGenomeCovered	MeanCoverage	PassFilter	ConsensusFile
SRR22534741	NC_038987.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534741/NC_038987.1.consensus.fasta
SRR22534741	NC_038995.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534741/NC_038995.1.consensus.fasta
SRR22534741	NC_040712.1	29	12.79	0.3577	False	/data/output/mapping/map2Ref/SRR22534741/NC_040712.1.consensus.fasta
SRR22534741	NC_040825.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534741/NC_040825.1.consensus.fasta
SRR22534741	NC_043084.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534741/NC_043084.1.consensus.fasta
SRR22534741	NC_043141.1	12472	9.37	504.3461	False	/data/output/mapping/map2Ref/SRR22534741/NC_043141.1.consensus.fasta
SRR22534741	NC_043146.1	15397	7.31	826.4939	False	/data/output/mapping/map2Ref/SRR22534741/NC_043146.1.consensus.fasta
SRR22534741	NC_043150.1	14581	27.98	1424.9447	False	/data/output/mapping/map2Ref/SRR22534741/NC_043150.1.consensus.fasta
SRR22534741	NC_043159.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534741/NC_043159.1.consensus.fasta
SRR22534741	NC_043160.1	8550	11.63	283.3482	False	/data/output/mapping/map2Ref/SRR22534741/NC_043160.1.consensus.fasta
SRR22534741	NC_043161.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534741/NC_043161.1.consensus.fasta
SRR22534741	NC_043422.1	133	14.52	3.8123	False	/data/output/mapping/map2Ref/SRR22534741/NC_043422.1.consensus.fasta
SRR22534741	NC_055177.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534741/NC_055177.1.consensus.fasta
SRR22534741	NC_055491.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534741/NC_055491.1.consensus.fasta
SRR22534741	NC_055506.1	10615	0.61	34.5586	False	/data/output/mapping/map2Ref/SRR22534741/NC_055506.1.consensus.fasta
SRR22534741	NC_075430.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534741/NC_075430.1.consensus.fasta
SRR22534741	NC_075431.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534741/NC_075431.1.consensus.fasta
SRR22534741	NC_076148.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534741/NC_076148.1.consensus.fasta
SRR22534741	NC_076205.1	1	0.68	0.0068	False	/data/output/mapping/map2Ref/SRR22534741/NC_076205.1.consensus.fasta
SRR22534741	NC_076449.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534741/NC_076449.1.consensus.fasta
SRR22534741	NC_076495.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534741/NC_076495.1.consensus.fasta
SRR22534741	NC_076962.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534741/NC_076962.1.consensus.fasta
