Sample	RefId	MappedReads	PercentGenomeCovered	MeanCoverage	PassFilter	ConsensusFile
SRR9203062	NC_005290.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203062/NC_005290.1.consensus.fasta
SRR9203062	NC_009010.1	11224	18.40	113.1914	False	/data/output/mapping/map2Ref/SRR9203062/NC_009010.1.consensus.fasta
SRR9203062	NC_010538.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203062/NC_010538.1.consensus.fasta
SRR9203062	NC_011541.1	3388	1.77	16.6269	False	/data/output/mapping/map2Ref/SRR9203062/NC_011541.1.consensus.fasta
SRR9203062	NC_014742.1	872	1.81	5.4900	False	/data/output/mapping/map2Ref/SRR9203062/NC_014742.1.consensus.fasta
SRR9203062	NC_016003.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203062/NC_016003.1.consensus.fasta
SRR9203062	NC_018093.1	10507	2.96	68.9432	False	/data/output/mapping/map2Ref/SRR9203062/NC_018093.1.consensus.fasta
SRR9203062	NC_018175.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203062/NC_018175.1.consensus.fasta
SRR9203062	NC_018455.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203062/NC_018455.1.consensus.fasta
SRR9203062	NC_019412.1	1036256	94.42	9912.3377	True	/data/output/mapping/map2Ref/SRR9203062/NC_019412.1.consensus.fasta
SRR9203062	NC_022895.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203062/NC_022895.1.consensus.fasta
SRR9203062	NC_025252.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203062/NC_025252.1.consensus.fasta
SRR9203062	NC_026248.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203062/NC_026248.1.consensus.fasta
SRR9203062	NC_027212.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203062/NC_027212.1.consensus.fasta
SRR9203062	NC_028111.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203062/NC_028111.1.consensus.fasta
SRR9203062	NC_031763.1	16	9.61	0.3719	False	/data/output/mapping/map2Ref/SRR9203062/NC_031763.1.consensus.fasta
SRR9203062	NC_031766.1	1	0.89	0.0089	False	/data/output/mapping/map2Ref/SRR9203062/NC_031766.1.consensus.fasta
SRR9203062	NC_034250.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203062/NC_034250.1.consensus.fasta
SRR9203062	NC_038381.1	14252	13.26	112.1613	False	/data/output/mapping/map2Ref/SRR9203062/NC_038381.1.consensus.fasta
SRR9203062	NC_038561.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203062/NC_038561.1.consensus.fasta
SRR9203062	NC_038986.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203062/NC_038986.1.consensus.fasta
SRR9203062	NC_038987.1	6	0.40	0.0242	False	/data/output/mapping/map2Ref/SRR9203062/NC_038987.1.consensus.fasta
SRR9203062	NC_038995.1	9916	10.75	84.3284	False	/data/output/mapping/map2Ref/SRR9203062/NC_038995.1.consensus.fasta
SRR9203062	NC_040712.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203062/NC_040712.1.consensus.fasta
SRR9203062	NC_040825.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203062/NC_040825.1.consensus.fasta
SRR9203062	NC_043084.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203062/NC_043084.1.consensus.fasta
SRR9203062	NC_043141.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203062/NC_043141.1.consensus.fasta
SRR9203062	NC_043146.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203062/NC_043146.1.consensus.fasta
SRR9203062	NC_043150.1	20374	5.09	678.7175	False	/data/output/mapping/map2Ref/SRR9203062/NC_043150.1.consensus.fasta
SRR9203062	NC_043159.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203062/NC_043159.1.consensus.fasta
SRR9203062	NC_043160.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203062/NC_043160.1.consensus.fasta
SRR9203062	NC_043161.1	21	2.64	0.4965	False	/data/output/mapping/map2Ref/SRR9203062/NC_043161.1.consensus.fasta
SRR9203062	NC_043422.1	11	6.14	0.2491	False	/data/output/mapping/map2Ref/SRR9203062/NC_043422.1.consensus.fasta
SRR9203062	NC_055177.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203062/NC_055177.1.consensus.fasta
SRR9203062	NC_055491.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203062/NC_055491.1.consensus.fasta
SRR9203062	NC_055506.1	196650	64.96	1412.0816	True	/data/output/mapping/map2Ref/SRR9203062/NC_055506.1.consensus.fasta
SRR9203062	NC_075430.1	2	0.44	0.0088	False	/data/output/mapping/map2Ref/SRR9203062/NC_075430.1.consensus.fasta
SRR9203062	NC_075431.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203062/NC_075431.1.consensus.fasta
SRR9203062	NC_076148.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203062/NC_076148.1.consensus.fasta
SRR9203062	NC_076205.1	9757	17.32	84.8283	False	/data/output/mapping/map2Ref/SRR9203062/NC_076205.1.consensus.fasta
SRR9203062	NC_076449.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203062/NC_076449.1.consensus.fasta
SRR9203062	NC_076495.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203062/NC_076495.1.consensus.fasta
SRR9203062	NC_076962.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203062/NC_076962.1.consensus.fasta
