Sample	RefId	MappedReads	PercentGenomeCovered	MeanCoverage	PassFilter	ConsensusFile
SRR14574591	NC_005289.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_005289.1.consensus.fasta
SRR14574591	NC_005290.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_005290.1.consensus.fasta
SRR14574591	NC_009010.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_009010.1.consensus.fasta
SRR14574591	NC_010538.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_010538.1.consensus.fasta
SRR14574591	NC_011541.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_011541.1.consensus.fasta
SRR14574591	NC_014742.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_014742.1.consensus.fasta
SRR14574591	NC_016003.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_016003.1.consensus.fasta
SRR14574591	NC_018093.1	2	0.70	0.0130	False	/data/output/mapping/map2Ref/SRR14574591/NC_018093.1.consensus.fasta
SRR14574591	NC_018175.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_018175.1.consensus.fasta
SRR14574591	NC_018455.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_018455.1.consensus.fasta
SRR14574591	NC_019412.1	36	25.95	0.5045	False	/data/output/mapping/map2Ref/SRR14574591/NC_019412.1.consensus.fasta
SRR14574591	NC_022895.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_022895.1.consensus.fasta
SRR14574591	NC_025252.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_025252.1.consensus.fasta
SRR14574591	NC_026248.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_026248.1.consensus.fasta
SRR14574591	NC_027212.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_027212.1.consensus.fasta
SRR14574591	NC_028111.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_028111.1.consensus.fasta
SRR14574591	NC_031763.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_031763.1.consensus.fasta
SRR14574591	NC_031766.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_031766.1.consensus.fasta
SRR14574591	NC_034250.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_034250.1.consensus.fasta
SRR14574591	NC_038381.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_038381.1.consensus.fasta
SRR14574591	NC_038561.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_038561.1.consensus.fasta
SRR14574591	NC_038986.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_038986.1.consensus.fasta
SRR14574591	NC_038987.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_038987.1.consensus.fasta
SRR14574591	NC_038995.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_038995.1.consensus.fasta
SRR14574591	NC_040712.1	17	7.37	0.1716	False	/data/output/mapping/map2Ref/SRR14574591/NC_040712.1.consensus.fasta
SRR14574591	NC_040825.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_040825.1.consensus.fasta
SRR14574591	NC_043084.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_043084.1.consensus.fasta
SRR14574591	NC_043141.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_043141.1.consensus.fasta
SRR14574591	NC_043146.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_043146.1.consensus.fasta
SRR14574591	NC_043150.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_043150.1.consensus.fasta
SRR14574591	NC_043159.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_043159.1.consensus.fasta
SRR14574591	NC_043160.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_043160.1.consensus.fasta
SRR14574591	NC_043161.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_043161.1.consensus.fasta
SRR14574591	NC_043422.1	35	2.43	0.6810	False	/data/output/mapping/map2Ref/SRR14574591/NC_043422.1.consensus.fasta
SRR14574591	NC_055177.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_055177.1.consensus.fasta
SRR14574591	NC_055491.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_055491.1.consensus.fasta
SRR14574591	NC_055506.1	1	0.57	0.0057	False	/data/output/mapping/map2Ref/SRR14574591/NC_055506.1.consensus.fasta
SRR14574591	NC_075430.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_075430.1.consensus.fasta
SRR14574591	NC_075431.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_075431.1.consensus.fasta
SRR14574591	NC_076148.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_076148.1.consensus.fasta
SRR14574591	NC_076205.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_076205.1.consensus.fasta
SRR14574591	NC_076449.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_076449.1.consensus.fasta
SRR14574591	NC_076495.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_076495.1.consensus.fasta
SRR14574591	NC_076962.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR14574591/NC_076962.1.consensus.fasta
