Sample	RefId	MappedReads	PercentGenomeCovered	MeanCoverage	PassFilter	ConsensusFile
DRR208399	NC_028111.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208399/NC_028111.1.consensus.fasta
DRR208399	NC_031763.1	115158	94.25	3117.1375	True	/data/output/mapping/map2Ref/DRR208399/NC_031763.1.consensus.fasta
DRR208399	NC_031766.1	127507	100.00	2266.2119	True	/data/output/mapping/map2Ref/DRR208399/NC_031766.1.consensus.fasta
DRR208399	NC_034250.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208399/NC_034250.1.consensus.fasta
DRR208399	NC_038381.1	94	55.57	1.6023	False	/data/output/mapping/map2Ref/DRR208399/NC_038381.1.consensus.fasta
DRR208399	NC_038561.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208399/NC_038561.1.consensus.fasta
DRR208399	NC_038986.1	7	3.64	0.0792	False	/data/output/mapping/map2Ref/DRR208399/NC_038986.1.consensus.fasta
DRR208399	NC_038987.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208399/NC_038987.1.consensus.fasta
DRR208399	NC_038995.1	114	60.29	1.8565	False	/data/output/mapping/map2Ref/DRR208399/NC_038995.1.consensus.fasta
DRR208399	NC_040712.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208399/NC_040712.1.consensus.fasta
DRR208399	NC_040825.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208399/NC_040825.1.consensus.fasta
DRR208399	NC_043084.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208399/NC_043084.1.consensus.fasta
DRR208399	NC_043141.1	84	4.90	3.2403	False	/data/output/mapping/map2Ref/DRR208399/NC_043141.1.consensus.fasta
DRR208399	NC_043146.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208399/NC_043146.1.consensus.fasta
DRR208399	NC_043150.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208399/NC_043150.1.consensus.fasta
DRR208399	NC_043159.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208399/NC_043159.1.consensus.fasta
DRR208399	NC_043160.1	524	2.00	7.7384	False	/data/output/mapping/map2Ref/DRR208399/NC_043160.1.consensus.fasta
DRR208399	NC_043161.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208399/NC_043161.1.consensus.fasta
DRR208399	NC_043422.1	671	3.58	9.6075	False	/data/output/mapping/map2Ref/DRR208399/NC_043422.1.consensus.fasta
DRR208399	NC_055177.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208399/NC_055177.1.consensus.fasta
DRR208399	NC_055491.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208399/NC_055491.1.consensus.fasta
DRR208399	NC_055506.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208399/NC_055506.1.consensus.fasta
DRR208399	NC_075430.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208399/NC_075430.1.consensus.fasta
DRR208399	NC_075431.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208399/NC_075431.1.consensus.fasta
DRR208399	NC_076148.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208399/NC_076148.1.consensus.fasta
DRR208399	NC_076205.1	97	53.04	1.5366	False	/data/output/mapping/map2Ref/DRR208399/NC_076205.1.consensus.fasta
DRR208399	NC_076449.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208399/NC_076449.1.consensus.fasta
DRR208399	NC_076495.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208399/NC_076495.1.consensus.fasta
DRR208399	NC_076962.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208399/NC_076962.1.consensus.fasta
