Sample	Contig	Percent_identity	Contig_length	Reference_length	RefCoverage	E-value	Reference_name	Species	blastType
SRR24967171	NODE_11432_length_1250_cov_11.551356	88.4	1250	518	0.766409	4.39e-254	acc|GENBANK|ABY48142.1|GENBANK|EU306659|serine-hydroxymethyltransferase [Medicago truncatula]	Medicago truncatula	Blastx
SRR24967171	NODE_1469_length_3474_cov_22.150538	40.3	3474	1097	0.920693	4.62e-252	acc|GENBANK|QBK88446.1|GENBANK|MK500389|isoleucyl-tRNA synthetase [Mimivirus LCMiAC01]	Mimivirus LCMiAC01	Blastx
SRR24967171	NODE_9043_length_2882_cov_257.523342	55.0	2882	2224	0.334982	1.92e-249	acc|GENBANK|AYV81995.1|GENBANK|MK072332|putative CAD protein isoform X1 [Homavirus sp.]	Homavirus sp.	Blastx
SRR24967171	NODE_9174_length_3937_cov_515.244877	51.8	3937	723	1.022130	2.65e-247	acc|GENBANK|CAD61259.1|GENBANK|AL772193|pyruvate carboxylase [Danio rerio]	Danio rerio	Blastx
SRR24967171	NODE_10272_length_2372_cov_1388.091920	60.2	2372	637	0.965463	3.12e-247	acc|GENBANK|QBK87831.1|GENBANK|MK500370|Hsp70 protein [Marseillevirus LCMAC202]	Marseillevirus LCMAC202	Blastx
SRR24967171	NODE_10646_length_3653_cov_396.120718	44.6	3653	936	0.980769	4.65e-247	acc|GENBANK|QFG74471.1|GENBANK|MN448288|glycine cleavage system P-protein [Megaviridae environmental sample]	Megaviridae environmental sample	Blastx
SRR24967171	NODE_12182_length_3685_cov_59.643209	40.2	3685	1468	0.748638	8.51e-247	acc|GENBANK|QDY51984.1|GENBANK|MK250086|RNA polymerase Rpb1, domain 5 [Mimiviridae sp. ChoanoV1]	Mimiviridae sp. ChoanoV1	Blastx
SRR24967171	NODE_56298_length_1914_cov_31.301967	58.3	1914	706	0.862606	1.96e-246	acc|GENBANK|WGU26822.1|GENBANK|OQ503488|OPT oligopeptide transporter protein [Triticum monococcum]	Triticum monococcum	Blastx
SRR24967171	NODE_49229_length_2446_cov_13.485288	50.2	2446	1263	0.618369	2.38e-244	acc|GENBANK|AAL14452.1|GENBANK|AF397035|valyl-tRNA-synthetase G7a/Bat6 [Mus musculus]	Mus musculus	Blastx
SRR24967171	NODE_1962_length_2894_cov_694.312478	85.2	2894	405	1.014815	4.10e-244	acc|GENBANK|WGU26824.1|GENBANK|OQ503488|eukaryotic initiation factor 4A-III B-like [Triticum monococcum]	Triticum monococcum	Blastx
SRR24967171	NODE_48311_length_1646_cov_18.792932	67.0	1646	478	1.046025	1.51e-241	acc|GENBANK|AAK84479.1|GENBANK|AF275345|putative auxin growth promotor protein [Solanum lycopersicum]	Solanum lycopersicum	Blastx
SRR24967171	NODE_7287_length_1495_cov_76.915185	77.4	1495	700	0.607143	3.61e-240	acc|GENBANK|ABY48141.1|GENBANK|EU306659|oligopeptidase A [Medicago truncatula]	Medicago truncatula	Blastx
SRR24967171	NODE_10337_length_1867_cov_1206.232824	82.3	1867	423	1.000000	3.63e-240	acc|GENBANK|CAA38181.1|GENBANK|X54284|phosphoglycerate kinase [Trichoderma viride]	Trichoderma viride	Blastx
SRR24967171	NODE_5086_length_3670_cov_209.747594	41.0	3670	980	1.036735	1.21e-239	acc|GENBANK|QKF94300.1|GENBANK|MT418680|ubiquitin activating enzyme [Fadolivirus FV1/VV64]	Fadolivirus FV1/VV64	Blastx
SRR24967171	NODE_9749_length_2024_cov_209.975892	65.8	2024	1054	0.595825	1.55e-238	acc|GENBANK|QSG30226.1|GENBANK|MW176035|MvcIVH1_02416 [Monilinia vaccinii-corymbosi]	Monilinia vaccinii-corymbosi	Blastx
SRR24967171	NODE_11706_length_3633_cov_18.853056	40.3	3633	980	1.031633	7.43e-238	acc|GENBANK|QKF94300.1|GENBANK|MT418680|ubiquitin activating enzyme [Fadolivirus FV1/VV64]	Fadolivirus FV1/VV64	Blastx
SRR24967171	NODE_10507_length_2017_cov_4123.710685	60.8	2017	753	0.827357	5.33e-234	acc|GENBANK|QDY51907.1|GENBANK|MK250085|Hsp90 protein [Mimiviridae sp. ChoanoV1]	Mimiviridae sp. ChoanoV1	Blastx
SRR24967171	NODE_1861_length_4188_cov_44.173045	45.4	4188	1413	0.631281	2.17e-229	acc|GENBANK|AYV86995.1|GENBANK|MK072523|putative DNA topoisomerase 2-like isoform X1 [Sylvanvirus sp.]	Sylvanvirus sp.	Blastx
SRR24967171	NODE_8164_length_2584_cov_300.932575	49.2	2584	671	1.077496	1.10e-227	acc|REFSEQ|YP_010781167.1|REFSEQ|NC_075038|threonyl-tRNA synthetase [Tupanvirus deep ocean]	Tupanvirus deep ocean	Blastx
SRR24967171	NODE_10247_length_3241_cov_1490.263092	43.0	3241	942	0.906582	2.16e-224	acc|GENBANK|WZO85323.1|GENBANK|PP681888|ABC transporter [Chlorovirus sp.]	Chlorovirus sp.	Blastx
SRR24967171	NODE_10905_length_1111_cov_586.891466	84.3	1111	388	0.884021	2.19e-215	acc|GENBANK|AAU93529.1|GENBANK|AY691949|alcohol dehydrogenase 1 [Zea mays]	Zea mays	Blastx
SRR24967171	NODE_11289_length_2201_cov_21.565037	48.4	2201	776	0.905928	7.32e-214	acc|GENBANK|ABY48135.1|GENBANK|EU306659|beta-D-xylosidase [Medicago truncatula]	Medicago truncatula	Blastx
SRR24967171	NODE_8835_length_1447_cov_145.231966	74.3	1447	405	0.960494	8.89e-213	acc|GENBANK|WGU26824.1|GENBANK|OQ503488|eukaryotic initiation factor 4A-III B-like [Triticum monococcum]	Triticum monococcum	Blastx
SRR24967171	NODE_13119_length_1778_cov_9.048711	58.6	1778	727	0.753783	3.11e-210	acc|GENBANK|ADB85269.1|GENBANK|GQ252805|putative lectin-like protein kinase [Phyllostachys edulis]	Phyllostachys edulis	Blastx
SRR24967171	NODE_2030_length_1139_cov_13.604882	80.5	1139	601	0.615641	8.18e-210	acc|GENBANK|AAB62581.1|GENBANK|U68072|3-hydroxy-3-methylglutaryl CoA reductase 2 [Solanum lycopersicum]	Solanum lycopersicum	Blastx
SRR24967171	NODE_3269_length_1778_cov_147.838395	50.4	1778	1048	0.541985	7.58e-207	acc|GENBANK|QDY51684.1|GENBANK|MK250085|tRNA synthetase class I [Mimiviridae sp. ChoanoV1]	Mimiviridae sp. ChoanoV1	Blastx
SRR24967171	NODE_55746_length_1665_cov_14.764706	55.9	1665	759	0.662714	5.06e-204	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR24967171	NODE_10396_length_3751_cov_3343.821678	40.0	3751	919	1.028292	5.85e-204	acc|GENBANK|AYV75146.1|GENBANK|MK071979|plasma membrane ATPase [Terrestrivirus sp.]	Terrestrivirus sp.	Blastx
SRR24967171	NODE_5770_length_4869_cov_26.471257	31.1	4869	1468	1.025886	1.55e-200	acc|GENBANK|QDY51984.1|GENBANK|MK250086|RNA polymerase Rpb1, domain 5 [Mimiviridae sp. ChoanoV1]	Mimiviridae sp. ChoanoV1	Blastx
SRR24967171	NODE_8862_length_2355_cov_20.684755	44.6	2355	737	0.989145	1.09e-197	acc|GENBANK|CAK7597324.1|GENBANK|OZ003748|Vesicle-fusing ATPase [Catovirus sp. 'naegleriensis']	Catovirus sp. 'naegleriensis'	Blastx
SRR24967171	NODE_9942_length_3853_cov_159.954712	41.6	3853	942	0.877919	5.61e-195	acc|GENBANK|WZO85323.1|GENBANK|PP681888|ABC transporter [Chlorovirus sp.]	Chlorovirus sp.	Blastx
SRR24967171	NODE_3746_length_1945_cov_69.533473	53.0	1945	897	0.623188	7.79e-192	acc|GENBANK|ABY48136.1|GENBANK|EU306659|glycine-rich protein [Medicago truncatula]	Medicago truncatula	Blastx
SRR24967171	NODE_318_length_2110_cov_15.565238	50.1	2110	574	1.012195	2.24e-190	acc|GENBANK|QBK92332.1|GENBANK|MK500574|translation initiation factor [Pithovirus LCPAC304]	Pithovirus LCPAC304	Blastx
SRR24967171	NODE_10332_length_1530_cov_2074.076820	58.4	1530	676	0.747041	1.11e-188	acc|REFSEQ|YP_009173627.1|REFSEQ|NC_028094|Hsp70 protein [Chrysochromulina ericina virus]	Chrysochromulina ericina virus	Blastx
SRR24967171	NODE_10085_length_2533_cov_185.696400	49.6	2533	574	1.008711	1.12e-185	acc|GENBANK|QBK92332.1|GENBANK|MK500574|translation initiation factor [Pithovirus LCPAC304]	Pithovirus LCPAC304	Blastx
SRR24967171	NODE_9723_length_1810_cov_2008.283061	68.2	1810	405	0.930864	1.16e-185	acc|GENBANK|WGU26824.1|GENBANK|OQ503488|eukaryotic initiation factor 4A-III B-like [Triticum monococcum]	Triticum monococcum	Blastx
SRR24967171	NODE_2777_length_1939_cov_28.027807	51.1	1939	562	1.008897	1.17e-185	acc|GENBANK|QDY52375.1|GENBANK|MK250091|asparagine synthase [Mimiviridae sp. ChoanoV1]	Mimiviridae sp. ChoanoV1	Blastx
SRR24967171	NODE_52816_length_1653_cov_20.874074	58.4	1653	518	0.918919	4.87e-185	acc|GENBANK|ABY48142.1|GENBANK|EU306659|serine-hydroxymethyltransferase [Medicago truncatula]	Medicago truncatula	Blastx
SRR24967171	NODE_11974_length_1814_cov_16.737226	48.8	1814	557	1.007181	4.25e-184	acc|GENBANK|WGU26825.1|GENBANK|OQ503488|putative acyl-activating enzyme 5 [Triticum monococcum]	Triticum monococcum	Blastx
SRR24967171	NODE_1110_length_2619_cov_10.877030	46.5	2619	753	0.962815	4.33e-184	acc|GENBANK|QDY51907.1|GENBANK|MK250085|Hsp90 protein [Mimiviridae sp. ChoanoV1]	Mimiviridae sp. ChoanoV1	Blastx
SRR24967171	NODE_3747_length_2957_cov_20.981532	45.9	2957	875	0.764571	2.37e-182	acc|GENBANK|BDT62894.1|GENBANK|LC738879|DNA ligase 1-like protein [Trachysalambria curvirostris majanivirus]	Trachysalambria curvirostris majanivirus	Blastx
SRR24967171	NODE_5830_length_1647_cov_165.623916	56.6	1647	463	1.049676	4.11e-182	acc|GENBANK|CAE02707.1|GENBANK|AJ575660|hypothetical protein [Yarrowia lipolytica]	Yarrowia lipolytica	Blastx
SRR24967171	NODE_6596_length_1410_cov_1065.275962	60.6	1410	518	0.841699	6.30e-182	acc|GENBANK|ABY48142.1|GENBANK|EU306659|serine-hydroxymethyltransferase [Medicago truncatula]	Medicago truncatula	Blastx
SRR24967171	NODE_48146_length_991_cov_25.624217	80.9	991	621	0.531401	7.65e-182	acc|GENBANK|XCA47333.1|GENBANK|PP911589|movement protein hsp70h [Micromonas commoda virus]	Micromonas commoda virus	Blastx
SRR24967171	NODE_28_length_1375_cov_17.890462	62.1	1375	461	0.943601	3.70e-181	acc|GENBANK|AAL14456.1|GENBANK|AF397036|heat shock protein Hsc70t [Mus musculus]	Mus musculus	Blastx
SRR24967171	NODE_1157_length_1324_cov_54.370256	69.2	1324	378	0.917989	1.38e-180	acc|GENBANK|ACN72775.1|GENBANK|FJ791046|delta-12 oleate desaturase [Helianthus annuus]	Helianthus annuus	Blastx
SRR24967171	NODE_31465_length_4417_cov_29.686359	61.2	4417	1222	0.406710	1.89e-180	acc|GENBANK|ATA58192.1|GENBANK|KY612506|putative integral membrane protein [Neofusicoccum cordaticola]	Neofusicoccum cordaticola	Blastx
SRR24967171	NODE_553_length_1596_cov_57.527831	67.9	1596	405	0.930864	1.02e-178	acc|GENBANK|WGU26824.1|GENBANK|OQ503488|eukaryotic initiation factor 4A-III B-like [Triticum monococcum]	Triticum monococcum	Blastx
SRR24967171	NODE_50881_length_1201_cov_3.343322	61.0	1201	759	0.520422	6.83e-176	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR24967171	NODE_1316_length_2568_cov_77.142012	48.7	2568	759	0.690382	4.04e-172	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR24967171	NODE_11674_length_955_cov_14.300434	90.3	955	258	1.000000	7.90e-171	acc|GENBANK|WMV02893.1|GENBANK|OP630990|alpha-tubulin [Diderma spumarioides]	Diderma spumarioides	Blastx
SRR24967171	NODE_11978_length_1086_cov_34.621083	68.9	1086	405	0.864198	2.59e-169	acc|GENBANK|WGU26824.1|GENBANK|OQ503488|eukaryotic initiation factor 4A-III B-like [Triticum monococcum]	Triticum monococcum	Blastx
SRR24967171	NODE_35451_length_1495_cov_4.149795	54.5	1495	521	0.873321	1.67e-167	acc|GENBANK|CAE02702.1|GENBANK|AJ575660|hypothetical protein [Yarrowia lipolytica]	Yarrowia lipolytica	Blastx
SRR24967171	NODE_7015_length_1375_cov_222.806259	64.7	1375	1054	0.416509	4.04e-166	acc|GENBANK|QSG30226.1|GENBANK|MW176035|MvcIVH1_02416 [Monilinia vaccinii-corymbosi]	Monilinia vaccinii-corymbosi	Blastx
SRR24967171	NODE_7756_length_2200_cov_116.305491	45.2	2200	2224	0.313399	1.04e-165	acc|GENBANK|AYV81995.1|GENBANK|MK072332|putative CAD protein isoform X1 [Homavirus sp.]	Homavirus sp.	Blastx
SRR24967171	NODE_53825_length_2268_cov_23.197315	50.1	2268	575	0.916522	4.60e-165	acc|GENBANK|CAE02704.1|GENBANK|AJ575660|putative sugar transporter [Yarrowia lipolytica]	Yarrowia lipolytica	Blastx
SRR24967171	NODE_42491_length_927_cov_6.387025	86.0	927	2466	0.124493	5.22e-165	acc|GENBANK|AOZ57106.1|GENBANK|KX608896|Serine threonine-protein kinase TOR [Saccharum hybrid cultivar R570]	Saccharum hybrid cultivar R570	Blastx
SRR24967171	NODE_6566_length_3384_cov_97.316025	35.9	3384	1044	0.899425	1.11e-163	acc|GENBANK|BAC54898.1|GENBANK|AB083008|supressor of Ty element 16 [Drosophila melanogaster]	Drosophila melanogaster	Blastx
SRR24967171	NODE_50993_length_1021_cov_5.593117	65.3	1021	623	0.545746	1.44e-162	acc|GENBANK|BAL14837.1|GENBANK|AB682995|endo-1,4-b-D-glucanase [Oryza sativa Japonica Group]	Oryza sativa Japonica Group	Blastx
SRR24967171	NODE_52826_length_2478_cov_15.177505	45.4	2478	543	1.046041	1.72e-162	acc|GENBANK|QBK87586.1|GENBANK|MK500360|methionyl-tRNA synthetase [Marseillevirus LCMAC201]	Marseillevirus LCMAC201	Blastx
SRR24967171	NODE_7279_length_1662_cov_356.179251	71.0	1662	333	0.942943	2.12e-160	acc|GENBANK|UZC80204.1|NEIGHBOR|OP125537|V051; CPXV-BR_051 V051 [Cowpox virus]	Cowpox virus	Blastx
SRR24967171	NODE_13838_length_1017_cov_5.681911	62.1	1017	759	0.447958	2.01e-159	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR24967171	NODE_53751_length_1469_cov_16.534123	53.1	1469	515	0.852427	1.67e-158	acc|REFSEQ|YP_010781615.1|REFSEQ|NC_075039|lysine-tRNA synthetase [Tupanvirus soda lake]	Tupanvirus soda lake	Blastx
SRR24967171	NODE_5939_length_4473_cov_133.449324	31.6	4473	1196	1.129599	2.21e-158	acc|GENBANK|QBK88182.1|GENBANK|MK500377|CobB/CobQ-like glutamine amidotransferase domain [Marseillevirus LCMAC202]	Marseillevirus LCMAC202	Blastx
SRR24967171	NODE_7119_length_3291_cov_63.239411	34.0	3291	819	1.047619	2.46e-158	acc|GENBANK|QKF94107.1|GENBANK|MT418680|eukaryotic translation elongation factor 2 [Fadolivirus FV1/VV64]	Fadolivirus FV1/VV64	Blastx
SRR24967171	NODE_12565_length_2002_cov_11.947181	49.0	2002	478	1.079498	1.80e-157	acc|GENBANK|QFG74136.1|GENBANK|MN448280|thymidylate synthase [Megaviridae environmental sample]	Megaviridae environmental sample	Blastx
SRR24967171	NODE_48646_length_1350_cov_4.059985	66.5	1350	759	0.416337	2.09e-156	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR24967171	NODE_4884_length_2506_cov_54.723008	57.1	2506	407	0.950860	7.67e-156	acc|GENBANK|ARF08154.1|GENBANK|KY684083|acetamidase/formamidase family protein [Catovirus CTV1]	Catovirus CTV1	Blastx
SRR24967171	NODE_39408_length_1967_cov_17.110651	46.9	1967	642	0.909657	5.12e-155	acc|GENBANK|QSG30218.1|GENBANK|MW176035|MvcIVH1_02424 [Monilinia vaccinii-corymbosi]	Monilinia vaccinii-corymbosi	Blastx
SRR24967171	NODE_46674_length_1083_cov_9.520000	59.8	1083	623	0.590690	1.17e-154	acc|GENBANK|BAL14837.1|GENBANK|AB682995|endo-1,4-b-D-glucanase [Oryza sativa Japonica Group]	Oryza sativa Japonica Group	Blastx
SRR24967171	NODE_386_length_2825_cov_6.723854	37.8	2825	870	0.968966	2.50e-154	acc|GENBANK|WZO87717.1|GENBANK|PP681895|ATPase [Chlorovirus sp.]	Chlorovirus sp.	Blastx
SRR24967171	NODE_8504_length_1976_cov_460.948019	46.8	1976	515	1.000000	3.39e-154	acc|REFSEQ|YP_010780329.1|REFSEQ|NC_075038|lysine-tRNA synthetase [Tupanvirus deep ocean]	Tupanvirus deep ocean	Blastx
SRR24967171	NODE_9538_length_1584_cov_8.646035	49.8	1584	656	0.792683	3.93e-154	acc|GENBANK|QDY51980.1|GENBANK|MK250086|Hsp70 protein [Mimiviridae sp. ChoanoV1]	Mimiviridae sp. ChoanoV1	Blastx
SRR24967171	NODE_3670_length_1925_cov_41.462474	51.3	1925	456	0.986842	1.39e-152	acc|GENBANK|QKF94222.1|GENBANK|MT418680|alanyl-tRNA synthetase [Fadolivirus FV1/VV64]	Fadolivirus FV1/VV64	Blastx
SRR24967171	NODE_49198_length_1335_cov_5.175883	61.1	1335	353	1.005666	4.64e-152	acc|GENBANK|WGU26821.1|GENBANK|OQ503488|S-acyltransferase 11-like protein [Triticum monococcum]	Triticum monococcum	Blastx
SRR24967171	NODE_6756_length_3022_cov_107.672466	45.6	3022	528	1.068182	6.28e-150	acc|GENBANK|QBK87667.1|GENBANK|MK500369|uncharacterized protein [Marseillevirus LCMAC202]	Marseillevirus LCMAC202	Blastx
SRR24967171	NODE_52530_length_3088_cov_25.773813	45.0	3088	550	0.990909	3.18e-149	acc|GENBANK|ARF12130.1|GENBANK|KY684110|glutaminyl-tRNA synthetase [Klosneuvirus KNV1]	Klosneuvirus KNV1	Blastx
SRR24967171	NODE_4385_length_2741_cov_109.113737	37.0	2741	733	1.117326	3.19e-148	acc|GENBANK|CCQ71393.1|GENBANK|HF586480|hypothetical cysteinyl-tRNA synthetase CARS [Cotesia congregata]	Cotesia congregata	Blastx
SRR24967171	NODE_10719_length_5245_cov_142.954144	42.9	5245	719	0.826147	9.41e-148	acc|GENBANK|ATZ80239.1|GENBANK|MF782455|translation initiation factor IF-2 [Bodo saltans virus]	Bodo saltans virus	Blastx
SRR24967171	NODE_38827_length_1240_cov_21.211268	62.8	1240	342	0.991228	1.42e-147	acc|GENBANK|CAA04529.1|GENBANK|AJ001100|Rad51-like protein [Arabidopsis thaliana]	Arabidopsis thaliana	Blastx
SRR24967171	NODE_2834_length_1089_cov_30.893939	68.3	1089	461	0.718004	1.62e-147	acc|GENBANK|AAL14456.1|GENBANK|AF397036|heat shock protein Hsc70t [Mus musculus]	Mus musculus	Blastx
SRR24967171	NODE_4257_length_826_cov_30.551072	81.5	826	630	0.438095	4.24e-147	acc|REFSEQ|YP_004061438.1|REFSEQ|NC_014765|hypothetical protein [Bathycoccus sp. RCC1105 virus BpV1]	Bathycoccus sp. RCC1105 virus BpV1	Blastx
SRR24967171	NODE_11532_length_1155_cov_13.087344	61.0	1155	357	0.913165	9.87e-147	acc|GENBANK|ABB29305.1|GENBANK|DQ219419|NADPH-dependent reductase [Zea mays]	Zea mays	Blastx
SRR24967171	NODE_5778_length_1869_cov_166.539760	59.4	1869	376	1.066489	6.88e-146	acc|REFSEQ|YP_009482543.1|REFSEQ|NC_037666|Chorismate synthase [Pandoravirus neocaledonia]	Pandoravirus neocaledonia	Blastx
SRR24967171	NODE_48454_length_1029_cov_68.743976	58.0	1029	388	0.907216	1.97e-145	acc|GENBANK|AAU93529.1|GENBANK|AY691949|alcohol dehydrogenase 1 [Zea mays]	Zea mays	Blastx
SRR24967171	NODE_2809_length_3517_cov_37.490241	35.6	3517	868	1.049539	3.15e-145	acc|REFSEQ|YP_009174598.1|REFSEQ|NC_028110|putative DNA polymerase [Yellowstone lake phycodnavirus 2]	Yellowstone lake phycodnavirus 2	Blastx
SRR24967171	NODE_53862_length_2083_cov_6.969756	62.1	2083	359	0.947075	1.43e-144	acc|GENBANK|AGE50238.1|GENBANK|JX997158|GDP-L-fucose synthase 2 [Acanthocystis turfacea Chlorella virus Canal-1]	Acanthocystis turfacea Chlorella virus Canal-1	Blastx
SRR24967171	NODE_9799_length_2233_cov_242.044545	46.5	2233	543	0.933702	1.58e-144	acc|GENBANK|QBK87586.1|GENBANK|MK500360|methionyl-tRNA synthetase [Marseillevirus LCMAC201]	Marseillevirus LCMAC201	Blastx
SRR24967171	NODE_50144_length_1839_cov_8.854928	58.7	1839	364	1.071429	3.00e-144	acc|GENBANK|ADB85405.1|GENBANK|GQ252886|putative protein kinase [Phyllostachys edulis]	Phyllostachys edulis	Blastx
SRR24967171	NODE_3722_length_2719_cov_97.519360	46.3	2719	694	0.746398	3.57e-143	acc|REFSEQ|YP_010780645.1|REFSEQ|NC_075038|catalase HPII [Tupanvirus deep ocean]	Tupanvirus deep ocean	Blastx
SRR24967171	NODE_8075_length_1267_cov_425.092382	59.0	1267	518	0.706564	1.99e-142	acc|GENBANK|ABY48142.1|GENBANK|EU306659|serine-hydroxymethyltransferase [Medicago truncatula]	Medicago truncatula	Blastx
SRR24967171	NODE_6278_length_2500_cov_114.324281	36.4	2500	711	1.008439	4.75e-142	acc|GENBANK|AYV76626.1|GENBANK|MK071988|hypothetical protein [Terrestrivirus sp.]	Terrestrivirus sp.	Blastx
SRR24967171	NODE_6287_length_4519_cov_131.038119	37.1	4519	804	1.064677	6.58e-142	acc|GENBANK|WZO86892.1|GENBANK|PP681893|calcium-transporting ATPase, plasma [Chlorovirus sp.]	Chlorovirus sp.	Blastx
SRR24967171	NODE_10509_length_1848_cov_726.015978	44.6	1848	557	0.926391	7.32e-142	acc|GENBANK|QKF94091.1|GENBANK|MT418680|bifunctional sulfate [Fadolivirus FV1/VV64]	Fadolivirus FV1/VV64	Blastx
SRR24967171	NODE_57028_length_1040_cov_68.990070	75.8	1040	700	0.412857	1.24e-140	acc|GENBANK|ABY48141.1|GENBANK|EU306659|oligopeptidase A [Medicago truncatula]	Medicago truncatula	Blastx
SRR24967171	NODE_6720_length_1013_cov_7.165306	66.5	1013	631	0.500792	1.86e-140	acc|GENBANK|AWA44806.1|GENBANK|MH182523|hypothetical protein [Saccharum officinarum]	Saccharum officinarum	Blastx
SRR24967171	NODE_11742_length_1384_cov_9.726869	53.1	1384	518	0.789575	5.22e-140	acc|GENBANK|ABY48142.1|GENBANK|EU306659|serine-hydroxymethyltransferase [Medicago truncatula]	Medicago truncatula	Blastx
