Sample	RefId	MappedReads	PercentGenomeCovered	MeanCoverage	PassFilter	ConsensusFile
DRR208398	NC_005290.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208398/NC_005290.1.consensus.fasta
DRR208398	NC_009010.1	14	9.93	0.1611	False	/data/output/mapping/map2Ref/DRR208398/NC_009010.1.consensus.fasta
DRR208398	NC_010538.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208398/NC_010538.1.consensus.fasta
DRR208398	NC_011541.1	557	1.67	2.6522	False	/data/output/mapping/map2Ref/DRR208398/NC_011541.1.consensus.fasta
DRR208398	NC_014742.1	315	1.08	1.8112	False	/data/output/mapping/map2Ref/DRR208398/NC_014742.1.consensus.fasta
DRR208398	NC_016003.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208398/NC_016003.1.consensus.fasta
DRR208398	NC_018093.1	242	1.13	1.5975	False	/data/output/mapping/map2Ref/DRR208398/NC_018093.1.consensus.fasta
DRR208398	NC_018175.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208398/NC_018175.1.consensus.fasta
DRR208398	NC_018455.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208398/NC_018455.1.consensus.fasta
DRR208398	NC_019412.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208398/NC_019412.1.consensus.fasta
DRR208398	NC_022895.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208398/NC_022895.1.consensus.fasta
DRR208398	NC_025252.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208398/NC_025252.1.consensus.fasta
DRR208398	NC_026248.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208398/NC_026248.1.consensus.fasta
DRR208398	NC_027212.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208398/NC_027212.1.consensus.fasta
DRR208398	NC_028111.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208398/NC_028111.1.consensus.fasta
DRR208398	NC_031763.1	124520	94.88	3401.2593	True	/data/output/mapping/map2Ref/DRR208398/NC_031763.1.consensus.fasta
DRR208398	NC_031766.1	204993	100.00	3678.7182	True	/data/output/mapping/map2Ref/DRR208398/NC_031766.1.consensus.fasta
DRR208398	NC_034250.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208398/NC_034250.1.consensus.fasta
DRR208398	NC_038381.1	155	62.75	2.6318	False	/data/output/mapping/map2Ref/DRR208398/NC_038381.1.consensus.fasta
DRR208398	NC_038561.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208398/NC_038561.1.consensus.fasta
DRR208398	NC_038986.1	15	8.87	0.2216	False	/data/output/mapping/map2Ref/DRR208398/NC_038986.1.consensus.fasta
DRR208398	NC_038987.1	4	0.81	0.0307	False	/data/output/mapping/map2Ref/DRR208398/NC_038987.1.consensus.fasta
DRR208398	NC_038995.1	148	69.11	2.3445	False	/data/output/mapping/map2Ref/DRR208398/NC_038995.1.consensus.fasta
DRR208398	NC_040712.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208398/NC_040712.1.consensus.fasta
DRR208398	NC_040825.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208398/NC_040825.1.consensus.fasta
DRR208398	NC_043084.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208398/NC_043084.1.consensus.fasta
DRR208398	NC_043141.1	112	5.12	4.7081	False	/data/output/mapping/map2Ref/DRR208398/NC_043141.1.consensus.fasta
DRR208398	NC_043146.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208398/NC_043146.1.consensus.fasta
DRR208398	NC_043150.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208398/NC_043150.1.consensus.fasta
DRR208398	NC_043159.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208398/NC_043159.1.consensus.fasta
DRR208398	NC_043160.1	298	2.00	4.4115	False	/data/output/mapping/map2Ref/DRR208398/NC_043160.1.consensus.fasta
DRR208398	NC_043161.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208398/NC_043161.1.consensus.fasta
DRR208398	NC_043422.1	405	2.49	6.2193	False	/data/output/mapping/map2Ref/DRR208398/NC_043422.1.consensus.fasta
DRR208398	NC_055177.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208398/NC_055177.1.consensus.fasta
DRR208398	NC_055491.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208398/NC_055491.1.consensus.fasta
DRR208398	NC_055506.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208398/NC_055506.1.consensus.fasta
DRR208398	NC_075430.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208398/NC_075430.1.consensus.fasta
DRR208398	NC_075431.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208398/NC_075431.1.consensus.fasta
DRR208398	NC_076148.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208398/NC_076148.1.consensus.fasta
DRR208398	NC_076205.1	73	41.11	1.3397	False	/data/output/mapping/map2Ref/DRR208398/NC_076205.1.consensus.fasta
DRR208398	NC_076449.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208398/NC_076449.1.consensus.fasta
DRR208398	NC_076495.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208398/NC_076495.1.consensus.fasta
DRR208398	NC_076962.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208398/NC_076962.1.consensus.fasta
