Sample	RefId	MappedReads	PercentGenomeCovered	MeanCoverage	PassFilter	ConsensusFile
SRR17635185	NC_040712.1	21	8.65	0.2563	False	/data/output/mapping/map2Ref/SRR17635185/NC_040712.1.consensus.fasta
SRR17635185	NC_040825.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635185/NC_040825.1.consensus.fasta
SRR17635185	NC_043084.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635185/NC_043084.1.consensus.fasta
SRR17635185	NC_043141.1	1807	6.75	71.8727	False	/data/output/mapping/map2Ref/SRR17635185/NC_043141.1.consensus.fasta
SRR17635185	NC_043146.1	2371	7.31	127.5402	False	/data/output/mapping/map2Ref/SRR17635185/NC_043146.1.consensus.fasta
SRR17635185	NC_043150.1	1583	15.96	168.9430	False	/data/output/mapping/map2Ref/SRR17635185/NC_043150.1.consensus.fasta
SRR17635185	NC_043159.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635185/NC_043159.1.consensus.fasta
SRR17635185	NC_043160.1	1177	4.52	49.5439	False	/data/output/mapping/map2Ref/SRR17635185/NC_043160.1.consensus.fasta
SRR17635185	NC_043161.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635185/NC_043161.1.consensus.fasta
SRR17635185	NC_043422.1	60	10.33	1.2339	False	/data/output/mapping/map2Ref/SRR17635185/NC_043422.1.consensus.fasta
SRR17635185	NC_055177.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635185/NC_055177.1.consensus.fasta
SRR17635185	NC_055491.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635185/NC_055491.1.consensus.fasta
SRR17635185	NC_055506.1	1762	0.59	5.6586	False	/data/output/mapping/map2Ref/SRR17635185/NC_055506.1.consensus.fasta
SRR17635185	NC_075430.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635185/NC_075430.1.consensus.fasta
SRR17635185	NC_075431.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635185/NC_075431.1.consensus.fasta
SRR17635185	NC_076148.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635185/NC_076148.1.consensus.fasta
SRR17635185	NC_076205.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635185/NC_076205.1.consensus.fasta
SRR17635185	NC_076449.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635185/NC_076449.1.consensus.fasta
SRR17635185	NC_076495.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635185/NC_076495.1.consensus.fasta
SRR17635185	NC_076962.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635185/NC_076962.1.consensus.fasta
