Sample	RefId	MappedReads	PercentGenomeCovered	MeanCoverage	PassFilter	ConsensusFile
SRR22534738	NC_031763.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534738/NC_031763.1.consensus.fasta
SRR22534738	NC_031766.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534738/NC_031766.1.consensus.fasta
SRR22534738	NC_034250.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534738/NC_034250.1.consensus.fasta
SRR22534738	NC_038381.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534738/NC_038381.1.consensus.fasta
SRR22534738	NC_038561.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534738/NC_038561.1.consensus.fasta
SRR22534738	NC_038986.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534738/NC_038986.1.consensus.fasta
SRR22534738	NC_038987.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534738/NC_038987.1.consensus.fasta
SRR22534738	NC_038995.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534738/NC_038995.1.consensus.fasta
SRR22534738	NC_040712.1	16	9.47	0.1613	False	/data/output/mapping/map2Ref/SRR22534738/NC_040712.1.consensus.fasta
SRR22534738	NC_040825.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534738/NC_040825.1.consensus.fasta
SRR22534738	NC_043084.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534738/NC_043084.1.consensus.fasta
SRR22534738	NC_043141.1	9681	7.01	398.7077	False	/data/output/mapping/map2Ref/SRR22534738/NC_043141.1.consensus.fasta
SRR22534738	NC_043146.1	11812	7.31	639.0938	False	/data/output/mapping/map2Ref/SRR22534738/NC_043146.1.consensus.fasta
SRR22534738	NC_043150.1	11573	26.14	1133.1991	False	/data/output/mapping/map2Ref/SRR22534738/NC_043150.1.consensus.fasta
SRR22534738	NC_043159.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534738/NC_043159.1.consensus.fasta
SRR22534738	NC_043160.1	6182	10.72	217.0226	False	/data/output/mapping/map2Ref/SRR22534738/NC_043160.1.consensus.fasta
SRR22534738	NC_043161.1	3	1.89	0.0566	False	/data/output/mapping/map2Ref/SRR22534738/NC_043161.1.consensus.fasta
SRR22534738	NC_043422.1	128	10.33	3.0796	False	/data/output/mapping/map2Ref/SRR22534738/NC_043422.1.consensus.fasta
SRR22534738	NC_055177.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534738/NC_055177.1.consensus.fasta
SRR22534738	NC_055491.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534738/NC_055491.1.consensus.fasta
SRR22534738	NC_055506.1	8212	0.61	26.3728	False	/data/output/mapping/map2Ref/SRR22534738/NC_055506.1.consensus.fasta
SRR22534738	NC_075430.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534738/NC_075430.1.consensus.fasta
SRR22534738	NC_075431.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534738/NC_075431.1.consensus.fasta
SRR22534738	NC_076148.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534738/NC_076148.1.consensus.fasta
SRR22534738	NC_076205.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534738/NC_076205.1.consensus.fasta
SRR22534738	NC_076449.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534738/NC_076449.1.consensus.fasta
SRR22534738	NC_076495.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534738/NC_076495.1.consensus.fasta
SRR22534738	NC_076962.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534738/NC_076962.1.consensus.fasta
