Sample	Contig	Percent_identity	Contig_length	Reference_length	RefCoverage	E-value	Reference_name	Species	blastType
SRR23826112	NODE_3461_length_1417_cov_148.511561	90.2	1417	405	0.903704	1.45e-239	acc|GENBANK|WGU26824.1|GENBANK|OQ503488|eukaryotic initiation factor 4A-III B-like [Triticum monococcum]	Triticum monococcum	Blastx
SRR23826112	NODE_1468_length_2315_cov_154.415425	50.7	2315	671	0.982116	2.16e-233	acc|REFSEQ|YP_010781167.1|REFSEQ|NC_075038|threonyl-tRNA synthetase [Tupanvirus deep ocean]	Tupanvirus deep ocean	Blastx
SRR23826112	NODE_36305_length_1888_cov_29.778976	53.4	1888	819	0.770452	1.11e-219	acc|GENBANK|QKF94107.1|GENBANK|MT418680|eukaryotic translation elongation factor 2 [Fadolivirus FV1/VV64]	Fadolivirus FV1/VV64	Blastx
SRR23826112	NODE_2651_length_1791_cov_40.431741	73.4	1791	564	0.758865	1.47e-217	acc|GENBANK|AWA44801.1|GENBANK|MH182523|ATP-dependent 6-phosphofructokinase [Saccharum officinarum]	Saccharum officinarum	Blastx
SRR23826112	NODE_37189_length_1889_cov_8.595366	76.3	1889	520	0.771154	1.99e-212	acc|GENBANK|APO14197.1|GENBANK|KX098475|truncated DELLA protein [Setaria italica]	Setaria italica	Blastx
SRR23826112	NODE_2181_length_1118_cov_7.335484	88.2	1118	342	0.991228	5.64e-212	acc|GENBANK|CAA04529.1|GENBANK|AJ001100|Rad51-like protein [Arabidopsis thaliana]	Arabidopsis thaliana	Blastx
SRR23826112	NODE_35733_length_946_cov_8.863089	91.1	946	518	0.606178	7.89e-209	acc|GENBANK|ABY48142.1|GENBANK|EU306659|serine-hydroxymethyltransferase [Medicago truncatula]	Medicago truncatula	Blastx
SRR23826112	NODE_997_length_1552_cov_147.218565	80.6	1552	686	0.540816	3.51e-207	acc|GENBANK|WNO13952.1|GENBANK|OQ968299|coat protein [Guapo partitivirus]	Guapo partitivirus	Blastx
SRR23826112	NODE_26624_length_1350_cov_12.233106	61.7	1350	759	0.578393	1.99e-205	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR23826112	NODE_1318_length_3017_cov_17.935322	39.5	3017	1263	0.775930	6.22e-203	acc|GENBANK|AAL14452.1|GENBANK|AF397035|valyl-tRNA-synthetase G7a/Bat6 [Mus musculus]	Mus musculus	Blastx
SRR23826112	NODE_30465_length_1448_cov_17.831095	67.6	1448	480	0.977083	2.84e-201	acc|GENBANK|ASU92288.1|GENBANK|KX759199|kindr F6 [Zea mays]	Zea mays	Blastx
SRR23826112	NODE_1037_length_2337_cov_79.915365	44.6	2337	737	0.985075	2.53e-197	acc|GENBANK|CAK7597324.1|GENBANK|OZ003748|Vesicle-fusing ATPase [Catovirus sp. 'naegleriensis']	Catovirus sp. 'naegleriensis'	Blastx
SRR23826112	NODE_31139_length_1349_cov_24.734043	65.8	1349	759	0.516469	2.80e-197	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR23826112	NODE_106_length_1754_cov_64.467751	48.2	1754	1097	0.535096	1.69e-193	acc|GENBANK|QBK88446.1|GENBANK|MK500389|isoleucyl-tRNA synthetase [Mimivirus LCMiAC01]	Mimivirus LCMiAC01	Blastx
SRR23826112	NODE_29724_length_1080_cov_12.935053	83.3	1080	2466	0.145580	3.80e-193	acc|GENBANK|AOZ57106.1|GENBANK|KX608896|Serine threonine-protein kinase TOR [Saccharum hybrid cultivar R570]	Saccharum hybrid cultivar R570	Blastx
SRR23826112	NODE_1419_length_1397_cov_11.334311	66.0	1397	759	0.515152	1.75e-192	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR23826112	NODE_4399_length_2087_cov_29.693768	51.3	2087	875	0.650286	2.88e-191	acc|GENBANK|BDT62894.1|GENBANK|LC738879|DNA ligase 1-like protein [Trachysalambria curvirostris majanivirus]	Trachysalambria curvirostris majanivirus	Blastx
SRR23826112	NODE_3499_length_2181_cov_33.764898	52.7	2181	656	0.861280	1.45e-183	acc|GENBANK|QDY51980.1|GENBANK|MK250086|Hsp70 protein [Mimiviridae sp. ChoanoV1]	Mimiviridae sp. ChoanoV1	Blastx
SRR23826112	NODE_26243_length_1148_cov_8.895964	76.7	1148	2466	0.156934	1.89e-181	acc|GENBANK|AOZ57106.1|GENBANK|KX608896|Serine threonine-protein kinase TOR [Saccharum hybrid cultivar R570]	Saccharum hybrid cultivar R570	Blastx
SRR23826112	NODE_29935_length_1160_cov_12.427684	72.9	1160	925	0.398919	1.40e-179	acc|GENBANK|ABY48139.1|GENBANK|EU306659|NORK [Medicago truncatula]	Medicago truncatula	Blastx
SRR23826112	NODE_5260_length_2169_cov_45.915730	50.2	2169	531	1.028249	2.67e-177	acc|GENBANK|QBK88836.1|GENBANK|MK500400|CTP synthetase [Mimivirus LCMiAC01]	Mimivirus LCMiAC01	Blastx
SRR23826112	NODE_37564_length_1280_cov_46.084202	62.0	1280	461	0.924078	8.03e-177	acc|GENBANK|AAL14456.1|GENBANK|AF397036|heat shock protein Hsc70t [Mus musculus]	Mus musculus	Blastx
SRR23826112	NODE_82_length_3522_cov_18.279163	33.8	3522	1468	0.789510	1.77e-176	acc|GENBANK|QDY51984.1|GENBANK|MK250086|RNA polymerase Rpb1, domain 5 [Mimiviridae sp. ChoanoV1]	Mimiviridae sp. ChoanoV1	Blastx
SRR23826112	NODE_35951_length_1893_cov_134.008602	50.8	1893	524	0.980916	3.59e-176	acc|REFSEQ|YP_010781689.1|REFSEQ|NC_075039|prolyl-tRNA synthetase [Tupanvirus soda lake]	Tupanvirus soda lake	Blastx
SRR23826112	NODE_36856_length_1341_cov_82.022936	67.9	1341	405	0.891358	5.07e-172	acc|GENBANK|WGU26824.1|GENBANK|OQ503488|eukaryotic initiation factor 4A-III B-like [Triticum monococcum]	Triticum monococcum	Blastx
SRR23826112	NODE_29199_length_1961_cov_4.127593	49.1	1961	562	1.024911	3.23e-171	acc|GENBANK|QDY52375.1|GENBANK|MK250091|asparagine synthase [Mimiviridae sp. ChoanoV1]	Mimiviridae sp. ChoanoV1	Blastx
SRR23826112	NODE_2892_length_1071_cov_29.071291	90.3	1071	258	1.000000	3.60e-170	acc|GENBANK|WMV02893.1|GENBANK|OP630990|alpha-tubulin [Diderma spumarioides]	Diderma spumarioides	Blastx
SRR23826112	NODE_2845_length_2497_cov_46.987419	44.3	2497	753	0.934927	4.92e-168	acc|GENBANK|QDY51907.1|GENBANK|MK250085|Hsp90 protein [Mimiviridae sp. ChoanoV1]	Mimiviridae sp. ChoanoV1	Blastx
SRR23826112	NODE_30552_length_1406_cov_26.462491	55.6	1406	706	0.657224	1.68e-167	acc|GENBANK|WGU26822.1|GENBANK|OQ503488|OPT oligopeptide transporter protein [Triticum monococcum]	Triticum monococcum	Blastx
SRR23826112	NODE_164_length_1828_cov_9.037326	47.2	1828	776	0.792526	5.75e-167	acc|GENBANK|ABY48135.1|GENBANK|EU306659|beta-D-xylosidase [Medicago truncatula]	Medicago truncatula	Blastx
SRR23826112	NODE_34855_length_910_cov_139.480046	81.5	910	621	0.487923	3.00e-166	acc|GENBANK|XCA47333.1|GENBANK|PP911589|movement protein hsp70h [Micromonas commoda virus]	Micromonas commoda virus	Blastx
SRR23826112	NODE_36877_length_1222_cov_7.567704	62.6	1222	631	0.635499	2.59e-163	acc|GENBANK|AWA44806.1|GENBANK|MH182523|hypothetical protein [Saccharum officinarum]	Saccharum officinarum	Blastx
SRR23826112	NODE_22015_length_1082_cov_10.571020	73.1	1082	2466	0.145985	1.75e-156	acc|GENBANK|AOZ57106.1|GENBANK|KX608896|Serine threonine-protein kinase TOR [Saccharum hybrid cultivar R570]	Saccharum hybrid cultivar R570	Blastx
SRR23826112	NODE_25848_length_1324_cov_7.635941	66.0	1324	422	0.815166	8.84e-156	acc|GENBANK|ABY48137.1|GENBANK|EU306659|putative protein [Medicago truncatula]	Medicago truncatula	Blastx
SRR23826112	NODE_26451_length_725_cov_19.377168	89.4	725	258	0.914729	1.23e-154	acc|GENBANK|WMV02893.1|GENBANK|OP630990|alpha-tubulin [Diderma spumarioides]	Diderma spumarioides	Blastx
SRR23826112	NODE_2804_length_1663_cov_54.303067	53.6	1663	515	0.825243	1.71e-154	acc|REFSEQ|YP_010781615.1|REFSEQ|NC_075039|lysine-tRNA synthetase [Tupanvirus soda lake]	Tupanvirus soda lake	Blastx
SRR23826112	NODE_25029_length_1204_cov_8.951324	56.2	1204	776	0.538660	8.03e-154	acc|GENBANK|ABY48135.1|GENBANK|EU306659|beta-D-xylosidase [Medicago truncatula]	Medicago truncatula	Blastx
SRR23826112	NODE_3176_length_2125_cov_33.043977	45.0	2125	550	0.990909	2.63e-153	acc|GENBANK|ARF12130.1|GENBANK|KY684110|glutaminyl-tRNA synthetase [Klosneuvirus KNV1]	Klosneuvirus KNV1	Blastx
SRR23826112	NODE_22754_length_2250_cov_4.881822	38.4	2250	1019	0.675172	5.56e-153	acc|GENBANK|ABZ80022.1|NEIGHBOR|EU410304|beta-D-galactosidase [synthetic Vaccinia virus]	synthetic Vaccinia virus	Blastx
SRR23826112	NODE_3088_length_1246_cov_7.071723	62.2	1246	353	0.974504	2.54e-151	acc|GENBANK|WGU26821.1|GENBANK|OQ503488|S-acyltransferase 11-like protein [Triticum monococcum]	Triticum monococcum	Blastx
SRR23826112	NODE_477_length_1815_cov_19.333895	55.1	1815	399	0.977444	3.13e-151	acc|GENBANK|AYV76711.1|GENBANK|MK071990|hypothetical protein [Terrestrivirus sp.]	Terrestrivirus sp.	Blastx
SRR23826112	NODE_2857_length_2758_cov_44.061651	51.8	2758	456	0.986842	9.56e-150	acc|GENBANK|QKF94222.1|GENBANK|MT418680|alanyl-tRNA synthetase [Fadolivirus FV1/VV64]	Fadolivirus FV1/VV64	Blastx
SRR23826112	NODE_23171_length_993_cov_14.578125	73.8	993	1161	0.266150	1.46e-148	acc|GENBANK|AAP06788.1|GENBANK|AY234827|phytochrome B1 apoprotein [Zea mays]	Zea mays	Blastx
SRR23826112	NODE_4036_length_1260_cov_148.397718	57.9	1260	388	0.930412	1.95e-148	acc|GENBANK|AAU93529.1|GENBANK|AY691949|alcohol dehydrogenase 1 [Zea mays]	Zea mays	Blastx
SRR23826112	NODE_4515_length_1238_cov_22.877178	68.1	1238	461	0.707158	5.72e-146	acc|GENBANK|AAL14456.1|GENBANK|AF397036|heat shock protein Hsc70t [Mus musculus]	Mus musculus	Blastx
SRR23826112	NODE_36350_length_1642_cov_102.011809	45.9	1642	1161	0.444444	7.11e-146	acc|GENBANK|AAP06788.1|GENBANK|AY234827|phytochrome B1 apoprotein [Zea mays]	Zea mays	Blastx
SRR23826112	NODE_33684_length_1027_cov_29.275654	83.1	1027	2466	0.112733	4.92e-144	acc|GENBANK|AOZ57106.1|GENBANK|KX608896|Serine threonine-protein kinase TOR [Saccharum hybrid cultivar R570]	Saccharum hybrid cultivar R570	Blastx
SRR23826112	NODE_1152_length_1304_cov_82.896932	58.0	1304	518	0.739382	9.48e-144	acc|GENBANK|ABY48142.1|GENBANK|EU306659|serine-hydroxymethyltransferase [Medicago truncatula]	Medicago truncatula	Blastx
SRR23826112	NODE_22235_length_1775_cov_36.233639	49.1	1775	585	0.818803	1.96e-142	acc|GENBANK|XKM49628.1|GENBANK|PQ442274|hypothetical protein [Ostreococcus tauri virus 19-O]	Ostreococcus tauri virus 19-O	Blastx
SRR23826112	NODE_34628_length_807_cov_113.746770	76.3	807	686	0.381924	2.97e-142	acc|GENBANK|WNO13952.1|GENBANK|OQ968299|coat protein [Guapo partitivirus]	Guapo partitivirus	Blastx
SRR23826112	NODE_34128_length_1682_cov_32.958763	46.3	1682	511	1.001957	3.85e-140	acc|GENBANK|AGL44353.1|GENBANK|JX392395|reverse transcriptase-like domain-containing RBR [Glycine max]	Glycine max	Blastx
SRR23826112	NODE_1265_length_1542_cov_74.673294	44.9	1542	489	1.065440	1.29e-139	acc|GENBANK|QBK85775.1|GENBANK|MK500327|aspartyl/asparaginyl-tRNA synthetase [Marseillevirus LCMAC101]	Marseillevirus LCMAC101	Blastx
SRR23826112	NODE_28234_length_1289_cov_15.527866	53.5	1289	379	0.976253	7.02e-139	acc|GENBANK|ADB85364.1|GENBANK|GQ252868|putative alcohol dehydrogenase 2 [Phyllostachys edulis]	Phyllostachys edulis	Blastx
SRR23826112	NODE_4356_length_1289_cov_14.503981	68.6	1289	383	0.715405	3.03e-136	acc|GENBANK|AJA91762.1|GENBANK|KM434202|dihydroflavonol 4-reductase [Allium cepa]	Allium cepa	Blastx
SRR23826112	NODE_267_length_953_cov_6.127174	80.6	953	601	0.420965	4.72e-136	acc|GENBANK|AAB62581.1|GENBANK|U68072|3-hydroxy-3-methylglutaryl CoA reductase 2 [Solanum lycopersicum]	Solanum lycopersicum	Blastx
SRR23826112	NODE_68_length_1418_cov_10.346570	50.0	1418	621	0.737520	2.74e-135	acc|GENBANK|AAK84478.1|GENBANK|AF275345|unknown [Solanum lycopersicum]	Solanum lycopersicum	Blastx
SRR23826112	NODE_22153_length_3490_cov_4.756436	57.7	3490	355	0.991549	2.96e-135	acc|GENBANK|QFG74460.1|GENBANK|MN448288|IMP dehydrogenase / GMP reductase domain [Megaviridae environmental sample]	Megaviridae environmental sample	Blastx
SRR23826112	NODE_14455_length_1148_cov_5.850224	56.9	1148	676	0.576923	2.78e-133	acc|REFSEQ|YP_009173627.1|REFSEQ|NC_028094|Hsp70 protein [Chrysochromulina ericina virus]	Chrysochromulina ericina virus	Blastx
SRR23826112	NODE_25483_length_1708_cov_7.925373	45.8	1708	451	0.993348	1.98e-132	acc|GENBANK|ATZ80629.1|GENBANK|MF782455|adenylosuccinate lyase [Bodo saltans virus]	Bodo saltans virus	Blastx
SRR23826112	NODE_5273_length_2350_cov_5.806215	42.8	2350	700	0.768571	1.14e-131	acc|GENBANK|ABY48141.1|GENBANK|EU306659|oligopeptidase A [Medicago truncatula]	Medicago truncatula	Blastx
SRR23826112	NODE_5036_length_1693_cov_23.093373	53.1	1693	385	1.018182	1.91e-130	acc|GENBANK|UUT40455.1|GENBANK|ON887238|hypothetical protein [carnivorous sponge associated iridovirus]	carnivorous sponge associated iridovirus	Blastx
SRR23826112	NODE_11713_length_1005_cov_41.211934	58.8	1005	355	0.901408	9.43e-129	acc|GENBANK|QBK91660.1|GENBANK|MK500561|translation initiation factor [Pithovirus LCPAC302]	Pithovirus LCPAC302	Blastx
SRR23826112	NODE_2771_length_776_cov_16.292059	69.0	776	378	0.682540	1.25e-128	acc|GENBANK|ACN72775.1|GENBANK|FJ791046|delta-12 oleate desaturase [Helianthus annuus]	Helianthus annuus	Blastx
SRR23826112	NODE_37450_length_990_cov_14.141066	67.0	990	461	0.650759	2.29e-128	acc|GENBANK|AAL14456.1|GENBANK|AF397036|heat shock protein Hsc70t [Mus musculus]	Mus musculus	Blastx
SRR23826112	NODE_32529_length_1680_cov_20.896175	52.4	1680	423	0.978723	2.73e-128	acc|GENBANK|CAA38181.1|GENBANK|X54284|phosphoglycerate kinase [Trichoderma viride]	Trichoderma viride	Blastx
SRR23826112	NODE_2727_length_1732_cov_110.537375	43.4	1732	497	1.010060	3.27e-128	acc|REFSEQ|YP_010780494.1|REFSEQ|NC_075038|aspartyl-tRNA synthetase [Tupanvirus deep ocean]	Tupanvirus deep ocean	Blastx
SRR23826112	NODE_497_length_1715_cov_70.277646	48.1	1715	428	0.985981	4.59e-128	acc|REFSEQ|YP_010781331.1|REFSEQ|NC_075039|translation initiation factor 2 gamma subunit [Tupanvirus soda lake]	Tupanvirus soda lake	Blastx
SRR23826112	NODE_1390_length_1466_cov_82.504536	53.2	1466	385	0.903896	3.69e-127	acc|GENBANK|AQN68505.1|GENBANK|KY110734|glutamine synthetase [Saudi moumouvirus]	Saudi moumouvirus	Blastx
SRR23826112	NODE_2428_length_1898_cov_12.424665	39.5	1898	1033	0.553727	6.64e-127	acc|REFSEQ|YP_010782239.1|REFSEQ|NC_075039|putative ATP-citrate synthase [Tupanvirus soda lake]	Tupanvirus soda lake	Blastx
SRR23826112	NODE_1443_length_1769_cov_39.597350	44.0	1769	559	0.846154	1.32e-126	acc|GENBANK|AYV76247.1|GENBANK|MK071983|xaa-Pro dipeptidase-like protein [Terrestrivirus sp.]	Terrestrivirus sp.	Blastx
SRR23826112	NODE_1251_length_1528_cov_80.153846	55.3	1528	376	0.970745	3.13e-126	acc|GENBANK|WBR14998.1|GENBANK|ON887157|Chorismate synthase [Pandoravirus kuranda]	Pandoravirus kuranda	Blastx
SRR23826112	NODE_37651_length_1295_cov_25.687797	53.3	1295	1201	0.287261	6.43e-126	acc|GENBANK|QDY52415.1|GENBANK|MK250092|RNA polymerase Rpb2, domain 6 [Mimiviridae sp. ChoanoV1]	Mimiviridae sp. ChoanoV1	Blastx
SRR23826112	NODE_5119_length_1440_cov_129.211798	49.9	1440	362	1.008287	1.19e-125	acc|GENBANK|AGE56130.1|GENBANK|JX997175|agmatine deiminase [Acanthocystis turfacea Chlorella virus MO0605SPH]	Acanthocystis turfacea Chlorella virus MO0605SPH	Blastx
SRR23826112	NODE_5195_length_1241_cov_18.933775	53.5	1241	333	1.000000	2.02e-125	acc|GENBANK|AEX62548.1|GENBANK|JN885997|putative glutamine synthetase [Moumouvirus Monve]	Moumouvirus Monve	Blastx
SRR23826112	NODE_1647_length_1253_cov_91.411475	56.1	1253	562	0.612100	2.57e-125	acc|GENBANK|QDY52375.1|GENBANK|MK250091|asparagine synthase [Mimiviridae sp. ChoanoV1]	Mimiviridae sp. ChoanoV1	Blastx
SRR23826112	NODE_33597_length_1521_cov_4.486559	40.6	1521	671	0.700447	3.85e-125	acc|REFSEQ|YP_010781167.1|REFSEQ|NC_075038|threonyl-tRNA synthetase [Tupanvirus deep ocean]	Tupanvirus deep ocean	Blastx
SRR23826112	NODE_37297_length_845_cov_6.926108	66.1	845	631	0.443740	8.12e-125	acc|GENBANK|AWA44806.1|GENBANK|MH182523|hypothetical protein [Saccharum officinarum]	Saccharum officinarum	Blastx
SRR23826112	NODE_35296_length_2089_cov_21.249027	40.1	2089	686	0.785714	7.08e-124	acc|GENBANK|WNO13952.1|GENBANK|OQ968299|coat protein [Guapo partitivirus]	Guapo partitivirus	Blastx
SRR23826112	NODE_37597_length_1183_cov_36.876522	79.4	1183	439	0.574032	1.00e-123	acc|GENBANK|AAK92822.1|GENBANK|AY050885|putative replicase [Arabidopsis thaliana]	Arabidopsis thaliana	Blastx
SRR23826112	NODE_35669_length_2084_cov_6.709898	55.1	2084	1872	0.190171	6.50e-123	acc|GENBANK|WCR39254.1|NEIGHBOR|OP860243|polyprotein 1 [Pineapple secovirus A]	Pineapple secovirus A	Blastx
SRR23826112	NODE_1063_length_801_cov_170.095052	67.2	801	405	0.654321	5.09e-122	acc|GENBANK|WGU26824.1|GENBANK|OQ503488|eukaryotic initiation factor 4A-III B-like [Triticum monococcum]	Triticum monococcum	Blastx
SRR23826112	NODE_34487_length_2437_cov_68.725458	42.0	2437	759	0.677207	1.83e-121	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR23826112	NODE_28229_length_525_cov_3.040650	99.4	525	1019	0.171737	2.18e-121	acc|GENBANK|ABZ80022.1|NEIGHBOR|EU410304|beta-D-galactosidase [synthetic Vaccinia virus]	synthetic Vaccinia virus	Blastx
SRR23826112	NODE_9589_length_657_cov_8.195513	89.9	657	2466	0.088402	2.27e-121	acc|GENBANK|AOZ57106.1|GENBANK|KX608896|Serine threonine-protein kinase TOR [Saccharum hybrid cultivar R570]	Saccharum hybrid cultivar R570	Blastx
SRR23826112	NODE_32314_length_1033_cov_24.319000	54.8	1033	759	0.408432	1.54e-118	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR23826112	NODE_13933_length_876_cov_9.473310	68.7	876	329	0.738602	1.86e-118	acc|GENBANK|AFV13459.1|GENBANK|JQ314447|Tac7077 [Tripsacum dactyloides]	Tripsacum dactyloides	Blastx
SRR23826112	NODE_29826_length_868_cov_11.279042	66.7	868	496	0.526210	1.98e-118	acc|GENBANK|ACN78958.1|GENBANK|FJ225394|dehydration responsive protein [Glycine max]	Glycine max	Blastx
SRR23826112	NODE_35017_length_1070_cov_34.055931	51.2	1070	438	0.851598	1.79e-116	acc|REFSEQ|YP_010780437.1|REFSEQ|NC_075038|Serine tRNA-synthetase [Tupanvirus deep ocean]	Tupanvirus deep ocean	Blastx
SRR23826112	NODE_32818_length_2363_cov_4.871674	40.0	2363	588	0.879252	3.80e-116	acc|GENBANK|QOI90522.1|GENBANK|MT663539|hypothetical protein [Pyramimonas orientalis virus]	Pyramimonas orientalis virus	Blastx
SRR23826112	NODE_30881_length_1004_cov_4.633368	51.2	1004	399	0.842105	5.23e-116	acc|GENBANK|ARF09189.1|GENBANK|KY684084|phosphoglycerate dehydrogenase [Catovirus CTV1]	Catovirus CTV1	Blastx
SRR23826112	NODE_7409_length_797_cov_4.103403	68.9	797	354	0.680791	8.30e-116	acc|REFSEQ|YP_008319229.1|REFSEQ|NC_021858|Ribonucleoside-diphosphate reductase small [Pandoravirus dulcis]	Pandoravirus dulcis	Blastx
SRR23826112	NODE_4757_length_1442_cov_35.454223	50.4	1442	363	0.955923	1.61e-115	acc|GENBANK|AYV86762.1|GENBANK|MK072514|GDP-D-mannose-3',5'-epimerase [Sylvanvirus sp.]	Sylvanvirus sp.	Blastx
SRR23826112	NODE_1475_length_1643_cov_203.707453	44.2	1643	697	0.593974	1.83e-115	acc|REFSEQ|YP_010781946.1|REFSEQ|NC_075039|catalase [Tupanvirus soda lake]	Tupanvirus soda lake	Blastx
SRR23826112	NODE_29294_length_1061_cov_20.909533	100	1061	173	1.000000	5.70e-115	acc|GENBANK|AUI39788.1|NEIGHBOR|MF468141|IS150 transposase A [macacine betaherpesvirus 3]	macacine betaherpesvirus 3	Blastx
SRR23826112	NODE_4679_length_831_cov_93.003759	69.2	831	239	1.004184	6.98e-115	acc|GENBANK|AFV13460.1|GENBANK|JQ314447|ubiquitin conjugating enzyme 2 [Tripsacum dactyloides]	Tripsacum dactyloides	Blastx
SRR23826112	NODE_213_length_1854_cov_11.738056	39.5	1854	870	0.710345	1.43e-114	acc|GENBANK|WZO87275.1|GENBANK|PP681894|ATPase [Chlorovirus sp.]	Chlorovirus sp.	Blastx
SRR23826112	NODE_25301_length_1217_cov_6.689189	50.4	1217	491	0.775967	1.38e-112	acc|GENBANK|QBK88163.1|GENBANK|MK500377|phosphoenolpyruvate carboxykinase [Marseillevirus LCMAC202]	Marseillevirus LCMAC202	Blastx
SRR23826112	NODE_4035_length_1460_cov_53.241065	49.9	1460	936	0.424145	2.21e-112	acc|GENBANK|QFG74471.1|GENBANK|MN448288|glycine cleavage system P-protein [Megaviridae environmental sample]	Megaviridae environmental sample	Blastx
SRR23826112	NODE_33454_length_767_cov_31.386921	58.2	767	623	0.410915	2.27e-111	acc|GENBANK|BAL14837.1|GENBANK|AB682995|endo-1,4-b-D-glucanase [Oryza sativa Japonica Group]	Oryza sativa Japonica Group	Blastx
SRR23826112	NODE_30871_length_1604_cov_6.223425	60.8	1604	288	0.965278	1.92e-110	acc|GENBANK|QBK86945.1|GENBANK|MK500338|tetrahydrofolate dehydrogenase/cyclohydrolase [Marseillevirus LCMAC103]	Marseillevirus LCMAC103	Blastx
SRR23826112	NODE_35613_length_1386_cov_72.326681	55.2	1386	316	0.968354	4.00e-110	acc|GENBANK|QDY51833.1|GENBANK|MK250085|hypothetical protein [Mimiviridae sp. ChoanoV1]	Mimiviridae sp. ChoanoV1	Blastx
SRR23826112	NODE_3270_length_1268_cov_49.267206	84.5	1268	421	0.458432	4.62e-109	acc|GENBANK|AGP03657.1|GENBANK|KF220834|integrase-type DNA-binding superfamily protein [Glycine max]	Glycine max	Blastx
SRR23826112	NODE_36356_length_1973_cov_4.296907	40.2	1973	808	0.606436	7.99e-109	acc|GENBANK|AUF82510.1|GENBANK|KY322437|pyruvate formate-lyase [Tetraselmis virus 1]	Tetraselmis virus 1	Blastx
