Sample	Contig	Percent_identity	Contig_length	Reference_length	RefCoverage	E-value	Reference_name	Species	blastType
SRR23826119	NODE_896_length_2096_cov_149.024721	50.1	2096	1161	0.553833	5.57e-207	acc|GENBANK|AAP06788.1|GENBANK|AY234827|phytochrome B1 apoprotein [Zea mays]	Zea mays	Blastx
SRR23826119	NODE_3824_length_1754_cov_193.359094	52.0	1754	673	0.811293	1.33e-206	acc|REFSEQ|YP_010782552.1|REFSEQ|NC_075039|threonyl-tRNA synthetase [Tupanvirus soda lake]	Tupanvirus soda lake	Blastx
SRR23826119	NODE_67661_length_1617_cov_27.484217	57.6	1617	1263	0.431512	1.03e-204	acc|GENBANK|AAL14452.1|GENBANK|AF397035|valyl-tRNA-synthetase G7a/Bat6 [Mus musculus]	Mus musculus	Blastx
SRR23826119	NODE_55781_length_1700_cov_20.656869	59.4	1700	637	0.797488	4.68e-201	acc|GENBANK|QBK87831.1|GENBANK|MK500370|Hsp70 protein [Marseillevirus LCMAC202]	Marseillevirus LCMAC202	Blastx
SRR23826119	NODE_73601_length_1217_cov_29.280405	65.5	1217	759	0.519104	2.58e-198	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR23826119	NODE_2396_length_2396_cov_117.941176	44.6	2396	737	0.985075	4.72e-197	acc|GENBANK|CAK7597324.1|GENBANK|OZ003748|Vesicle-fusing ATPase [Catovirus sp. 'naegleriensis']	Catovirus sp. 'naegleriensis'	Blastx
SRR23826119	NODE_2102_length_1995_cov_264.964322	50.3	1995	574	1.012195	2.16e-191	acc|GENBANK|QBK92332.1|GENBANK|MK500574|translation initiation factor [Pithovirus LCPAC304]	Pithovirus LCPAC304	Blastx
SRR23826119	NODE_23918_length_1635_cov_13.124220	100	1635	603	0.439469	2.03e-188	acc|GENBANK|WYD65821.1|NEIGHBOR|PP529961|hypothetical protein [African swine fever virus]	African swine fever virus	Blastx
SRR23826119	NODE_40326_length_1906_cov_13.844100	45.4	1906	629	1.007949	1.96e-182	acc|GENBANK|AUF82241.1|GENBANK|KY322437|alkyl/aryl-sulfatase [Tetraselmis virus 1]	Tetraselmis virus 1	Blastx
SRR23826119	NODE_5239_length_1440_cov_14.947406	61.5	1440	461	0.956616	2.07e-181	acc|GENBANK|AAL14456.1|GENBANK|AF397036|heat shock protein Hsc70t [Mus musculus]	Mus musculus	Blastx
SRR23826119	NODE_7171_length_3148_cov_16.290851	42.2	3148	808	0.886139	9.25e-180	acc|GENBANK|AUF82510.1|GENBANK|KY322437|pyruvate formate-lyase [Tetraselmis virus 1]	Tetraselmis virus 1	Blastx
SRR23826119	NODE_4333_length_1547_cov_326.835535	67.9	1547	405	0.930864	5.52e-179	acc|GENBANK|WGU26824.1|GENBANK|OQ503488|eukaryotic initiation factor 4A-III B-like [Triticum monococcum]	Triticum monococcum	Blastx
SRR23826119	NODE_71734_length_1129_cov_34.953467	73.0	1129	925	0.392432	6.83e-177	acc|GENBANK|ABY48139.1|GENBANK|EU306659|NORK [Medicago truncatula]	Medicago truncatula	Blastx
SRR23826119	NODE_70691_length_1020_cov_49.351570	82.0	1020	621	0.508857	2.28e-176	acc|GENBANK|XCA47333.1|GENBANK|PP911589|movement protein hsp70h [Micromonas commoda virus]	Micromonas commoda virus	Blastx
SRR23826119	NODE_64662_length_1193_cov_23.864655	73.0	1193	2466	0.160989	5.15e-173	acc|GENBANK|AOZ57106.1|GENBANK|KX608896|Serine threonine-protein kinase TOR [Saccharum hybrid cultivar R570]	Saccharum hybrid cultivar R570	Blastx
SRR23826119	NODE_70106_length_2232_cov_52.520691	48.5	2232	759	0.690382	1.92e-172	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR23826119	NODE_6460_length_1890_cov_208.901454	52.0	1890	676	0.810651	9.45e-172	acc|REFSEQ|YP_009173627.1|REFSEQ|NC_028094|Hsp70 protein [Chrysochromulina ericina virus]	Chrysochromulina ericina virus	Blastx
SRR23826119	NODE_25087_length_5649_cov_17.659900	50.6	5649	540	0.988889	1.89e-171	acc|GENBANK|WZO86181.1|GENBANK|PP681891|CTP synthetase [Chlorovirus sp.]	Chlorovirus sp.	Blastx
SRR23826119	NODE_73171_length_1638_cov_77.384424	51.2	1638	524	0.938931	1.19e-170	acc|REFSEQ|YP_010781689.1|REFSEQ|NC_075039|prolyl-tRNA synthetase [Tupanvirus soda lake]	Tupanvirus soda lake	Blastx
SRR23826119	NODE_25701_length_3432_cov_19.425419	50.9	3432	676	0.855030	4.61e-170	acc|REFSEQ|YP_009173627.1|REFSEQ|NC_028094|Hsp70 protein [Chrysochromulina ericina virus]	Chrysochromulina ericina virus	Blastx
SRR23826119	NODE_27069_length_2256_cov_16.923077	49.1	2256	562	1.024911	8.16e-170	acc|GENBANK|QDY52375.1|GENBANK|MK250091|asparagine synthase [Mimiviridae sp. ChoanoV1]	Mimiviridae sp. ChoanoV1	Blastx
SRR23826119	NODE_27047_length_1023_cov_5.786869	68.3	1023	405	0.841975	1.09e-167	acc|GENBANK|WGU26824.1|GENBANK|OQ503488|eukaryotic initiation factor 4A-III B-like [Triticum monococcum]	Triticum monococcum	Blastx
SRR23826119	NODE_1626_length_2699_cov_145.196549	42.7	2699	657	1.009132	4.00e-167	acc|GENBANK|CAK7596747.1|GENBANK|OZ003748|Heat shock protein Hsp90 family [Catovirus sp. 'naegleriensis']	Catovirus sp. 'naegleriensis'	Blastx
SRR23826119	NODE_5270_length_1164_cov_44.067197	89.7	1164	258	0.976744	1.23e-164	acc|GENBANK|WMV02893.1|GENBANK|OP630990|alpha-tubulin [Diderma spumarioides]	Diderma spumarioides	Blastx
SRR23826119	NODE_352_length_2878_cov_23.137786	39.9	2878	700	0.991429	8.22e-163	acc|GENBANK|ABY48141.1|GENBANK|EU306659|oligopeptidase A [Medicago truncatula]	Medicago truncatula	Blastx
SRR23826119	NODE_58396_length_10417_cov_19.397535	34.3	10417	1019	0.996075	4.40e-162	acc|GENBANK|ABZ80022.1|NEIGHBOR|EU410304|beta-D-galactosidase [synthetic Vaccinia virus]	synthetic Vaccinia virus	Blastx
SRR23826119	NODE_65053_length_1317_cov_10.974299	85.7	1317	258	1.000000	5.50e-162	acc|GENBANK|WMV02893.1|GENBANK|OP630990|alpha-tubulin [Diderma spumarioides]	Diderma spumarioides	Blastx
SRR23826119	NODE_1238_length_1311_cov_219.874022	59.1	1311	388	0.989691	8.10e-162	acc|GENBANK|AAU93529.1|GENBANK|AY691949|alcohol dehydrogenase 1 [Zea mays]	Zea mays	Blastx
SRR23826119	NODE_71307_length_991_cov_3.486430	92.1	991	258	0.926357	1.42e-160	acc|GENBANK|WMV02893.1|GENBANK|OP630990|alpha-tubulin [Diderma spumarioides]	Diderma spumarioides	Blastx
SRR23826119	NODE_5331_length_1603_cov_78.086624	53.1	1603	515	0.852427	8.16e-158	acc|REFSEQ|YP_010781615.1|REFSEQ|NC_075039|lysine-tRNA synthetase [Tupanvirus soda lake]	Tupanvirus soda lake	Blastx
SRR23826119	NODE_74143_length_1231_cov_47.586811	55.7	1231	706	0.607649	1.81e-155	acc|GENBANK|WGU26822.1|GENBANK|OQ503488|OPT oligopeptide transporter protein [Triticum monococcum]	Triticum monococcum	Blastx
SRR23826119	NODE_12864_length_831_cov_5.204261	79.1	831	461	0.600868	7.06e-155	acc|GENBANK|AAL14456.1|GENBANK|AF397036|heat shock protein Hsc70t [Mus musculus]	Mus musculus	Blastx
SRR23826119	NODE_72659_length_3116_cov_14.055465	64.0	3116	352	1.011364	2.97e-153	acc|GENBANK|AGE56807.1|GENBANK|JX997177|GDP-D-mannose dehydratase [Acanthocystis turfacea Chlorella virus NE-JV-2]	Acanthocystis turfacea Chlorella virus NE-JV-2	Blastx
SRR23826119	NODE_6630_length_2154_cov_42.972654	45.0	2154	550	0.990909	3.60e-153	acc|GENBANK|ARF12130.1|GENBANK|KY684110|glutaminyl-tRNA synthetase [Klosneuvirus KNV1]	Klosneuvirus KNV1	Blastx
SRR23826119	NODE_14872_length_1241_cov_14.400662	55.1	1241	785	0.499363	1.29e-152	acc|GENBANK|AYV77025.1|GENBANK|MK072005|phosphoenolpyruvate synthase [Barrevirus sp.]	Barrevirus sp.	Blastx
SRR23826119	NODE_4174_length_748_cov_3.834965	92.0	748	1960	0.127041	1.27e-150	acc|REFSEQ|YP_009134730.1|REFSEQ|NC_026248|replicase polyprotein [Yam latent virus]	Yam latent virus	Blastx
SRR23826119	NODE_58507_length_630_cov_5.443886	99.5	630	557	0.375224	8.47e-147	acc|GENBANK|BAB62224.1|GENBANK|AB044386|polyprotein [Chinese yam necrotic mosaic virus]	Chinese yam necrotic mosaic virus	Blastx
SRR23826119	NODE_60818_length_1179_cov_13.987784	60.1	1179	477	0.714885	2.76e-145	acc|GENBANK|AYV78014.1|GENBANK|MK072068|elongation factor 1 alpha long form [Edafosvirus sp.]	Edafosvirus sp.	Blastx
SRR23826119	NODE_1315_length_1462_cov_44.836949	69.1	1462	292	0.976027	9.07e-145	acc|GENBANK|QKE44490.1|GENBANK|MT364305|putative thymidylate synthase [Yalta virus]	Yalta virus	Blastx
SRR23826119	NODE_15_length_1508_cov_81.389153	56.0	1508	676	0.642012	1.55e-142	acc|REFSEQ|YP_009173627.1|REFSEQ|NC_028094|Hsp70 protein [Chrysochromulina ericina virus]	Chrysochromulina ericina virus	Blastx
SRR23826119	NODE_1092_length_7940_cov_20.580245	43.4	7940	595	1.038655	3.46e-142	acc|REFSEQ|YP_001497339.1|REFSEQ|NC_009898|hypothetical protein [Paramecium bursaria Chlorella virus NY2A]	Paramecium bursaria Chlorella virus NY2A	Blastx
SRR23826119	NODE_71264_length_966_cov_31.243301	59.1	966	759	0.425560	1.05e-139	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR23826119	NODE_71760_length_1332_cov_9.826790	53.8	1332	379	0.976253	1.48e-139	acc|GENBANK|ADB85364.1|GENBANK|GQ252868|putative alcohol dehydrogenase 2 [Phyllostachys edulis]	Phyllostachys edulis	Blastx
SRR23826119	NODE_3277_length_1547_cov_54.384412	44.9	1547	489	1.065440	1.88e-139	acc|GENBANK|QBK85775.1|GENBANK|MK500327|aspartyl/asparaginyl-tRNA synthetase [Marseillevirus LCMAC101]	Marseillevirus LCMAC101	Blastx
SRR23826119	NODE_27744_length_2547_cov_21.808671	57.7	2547	355	0.991549	1.73e-138	acc|GENBANK|QFG74460.1|GENBANK|MN448288|IMP dehydrogenase / GMP reductase domain [Megaviridae environmental sample]	Megaviridae environmental sample	Blastx
SRR23826119	NODE_48825_length_1388_cov_8.703321	46.0	1388	1263	0.385590	3.17e-138	acc|GENBANK|AAD26531.1|GENBANK|AF087141|valyl-tRNA synthetase [Mus musculus]	Mus musculus	Blastx
SRR23826119	NODE_71658_length_1425_cov_44.253592	58.0	1425	875	0.397714	2.67e-134	acc|GENBANK|BDT62894.1|GENBANK|LC738879|DNA ligase 1-like protein [Trachysalambria curvirostris majanivirus]	Trachysalambria curvirostris majanivirus	Blastx
SRR23826119	NODE_43434_length_6925_cov_21.311230	40.0	6925	2224	0.296763	1.12e-133	acc|GENBANK|AYV81995.1|GENBANK|MK072332|putative CAD protein isoform X1 [Homavirus sp.]	Homavirus sp.	Blastx
SRR23826119	NODE_2474_length_1619_cov_51.332913	54.5	1619	489	0.764826	1.04e-128	acc|GENBANK|QBK85775.1|GENBANK|MK500327|aspartyl/asparaginyl-tRNA synthetase [Marseillevirus LCMAC101]	Marseillevirus LCMAC101	Blastx
SRR23826119	NODE_15437_length_3309_cov_23.406288	39.1	3309	936	0.647436	1.39e-128	acc|GENBANK|QFG74471.1|GENBANK|MN448288|glycine cleavage system P-protein [Megaviridae environmental sample]	Megaviridae environmental sample	Blastx
SRR23826119	NODE_1103_length_1629_cov_110.303258	44.8	1629	497	0.937626	3.07e-128	acc|REFSEQ|YP_010780494.1|REFSEQ|NC_075038|aspartyl-tRNA synthetase [Tupanvirus deep ocean]	Tupanvirus deep ocean	Blastx
SRR23826119	NODE_3503_length_1731_cov_203.306243	48.1	1731	428	0.985981	5.56e-128	acc|REFSEQ|YP_010781331.1|REFSEQ|NC_075039|translation initiation factor 2 gamma subunit [Tupanvirus soda lake]	Tupanvirus soda lake	Blastx
SRR23826119	NODE_3299_length_1443_cov_116.381560	53.2	1443	385	0.903896	2.91e-127	acc|GENBANK|AQN68505.1|GENBANK|KY110734|glutamine synthetase [Saudi moumouvirus]	Saudi moumouvirus	Blastx
SRR23826119	NODE_45_length_1689_cov_72.417271	50.1	1689	558	0.783154	5.57e-127	acc|GENBANK|QOR60244.1|GENBANK|MK522034|hypothetical protein [Bathycoccus sp. RCC716 virus 1]	Bathycoccus sp. RCC716 virus 1	Blastx
SRR23826119	NODE_69535_length_1583_cov_39.887097	56.2	1583	376	0.970745	9.99e-127	acc|GENBANK|WBR14998.1|GENBANK|ON887157|Chorismate synthase [Pandoravirus kuranda]	Pandoravirus kuranda	Blastx
SRR23826119	NODE_3186_length_1746_cov_74.688266	44.0	1746	559	0.846154	1.49e-126	acc|GENBANK|AYV76247.1|GENBANK|MK071983|xaa-Pro dipeptidase-like protein [Terrestrivirus sp.]	Terrestrivirus sp.	Blastx
SRR23826119	NODE_68872_length_1180_cov_67.328684	56.1	1180	562	0.612100	1.09e-125	acc|GENBANK|QDY52375.1|GENBANK|MK250091|asparagine synthase [Mimiviridae sp. ChoanoV1]	Mimiviridae sp. ChoanoV1	Blastx
SRR23826119	NODE_19128_length_1916_cov_23.331917	48.0	1916	489	0.899796	2.14e-125	acc|GENBANK|QBK85775.1|GENBANK|MK500327|aspartyl/asparaginyl-tRNA synthetase [Marseillevirus LCMAC101]	Marseillevirus LCMAC101	Blastx
SRR23826119	NODE_69573_length_1758_cov_66.311304	42.0	1758	759	0.677207	5.04e-124	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR23826119	NODE_7405_length_2500_cov_15.899473	46.2	2500	491	1.030550	9.86e-124	acc|GENBANK|QBK88163.1|GENBANK|MK500377|phosphoenolpyruvate carboxykinase [Marseillevirus LCMAC202]	Marseillevirus LCMAC202	Blastx
SRR23826119	NODE_5567_length_1574_cov_27.990266	43.8	1574	980	0.512245	1.77e-123	acc|GENBANK|QKF94300.1|GENBANK|MT418680|ubiquitin activating enzyme [Fadolivirus FV1/VV64]	Fadolivirus FV1/VV64	Blastx
SRR23826119	NODE_68758_length_1066_cov_25.681510	56.1	1066	759	0.420290	1.94e-123	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR23826119	NODE_25372_length_2201_cov_17.169742	43.4	2201	808	0.618812	4.95e-123	acc|GENBANK|AUF82510.1|GENBANK|KY322437|pyruvate formate-lyase [Tetraselmis virus 1]	Tetraselmis virus 1	Blastx
SRR23826119	NODE_6468_length_1747_cov_34.137690	43.2	1747	783	0.747126	1.52e-120	acc|GENBANK|QFG73724.1|GENBANK|MN448270|Hsp90 protein [Megaviridae environmental sample]	Megaviridae environmental sample	Blastx
SRR23826119	NODE_5051_length_1704_cov_13.280670	68.4	1704	621	0.438003	1.62e-119	acc|GENBANK|AAK84478.1|GENBANK|AF275345|unknown [Solanum lycopersicum]	Solanum lycopersicum	Blastx
SRR23826119	NODE_3380_length_6128_cov_20.192781	40.9	6128	537	1.055866	6.32e-119	acc|GENBANK|AYV78425.1|GENBANK|MK072077|glutamine--tRNA ligase-like isoform X1 [Edafosvirus sp.]	Edafosvirus sp.	Blastx
SRR23826119	NODE_60612_length_1497_cov_17.421448	42.6	1497	759	0.649539	1.04e-118	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR23826119	NODE_44457_length_708_cov_12.964444	77.0	708	214	0.995327	1.09e-118	acc|GENBANK|UZE89726.1|GENBANK|ON704650|hypothetical protein [Parapoynx stagnalis nucleopolyhedrovirus]	Parapoynx stagnalis nucleopolyhedrovirus	Blastx
SRR23826119	NODE_60386_length_780_cov_16.215529	69.3	780	329	0.732523	1.10e-118	acc|GENBANK|AFV13459.1|GENBANK|JQ314447|Tac7077 [Tripsacum dactyloides]	Tripsacum dactyloides	Blastx
SRR23826119	NODE_70866_length_1336_cov_12.359171	48.9	1336	489	0.764826	4.90e-118	acc|GENBANK|QFG74185.1|GENBANK|MN448282|hypothetical protein [Megaviridae environmental sample]	Megaviridae environmental sample	Blastx
SRR23826119	NODE_38172_length_3588_cov_15.734459	48.4	3588	399	1.005013	7.73e-118	acc|GENBANK|ARF09189.1|GENBANK|KY684084|phosphoglycerate dehydrogenase [Catovirus CTV1]	Catovirus CTV1	Blastx
SRR23826119	NODE_41336_length_985_cov_9.671218	98.9	985	316	0.566456	2.64e-117	acc|GENBANK|WEY07662.1|GENBANK|OP219504|coat protein [Yam latent virus]	Yam latent virus	Blastx
SRR23826119	NODE_4234_length_1040_cov_145.457795	57.9	1040	478	0.646444	3.83e-117	acc|GENBANK|AAK84479.1|GENBANK|AF275345|putative auxin growth promotor protein [Solanum lycopersicum]	Solanum lycopersicum	Blastx
SRR23826119	NODE_5154_length_1088_cov_36.379147	50.4	1088	363	0.955923	3.87e-117	acc|GENBANK|AYV86762.1|GENBANK|MK072514|GDP-D-mannose-3',5'-epimerase [Sylvanvirus sp.]	Sylvanvirus sp.	Blastx
SRR23826119	NODE_2407_length_982_cov_8.587987	97.9	982	1960	0.096939	7.74e-117	acc|REFSEQ|YP_009134730.1|REFSEQ|NC_026248|replicase polyprotein [Yam latent virus]	Yam latent virus	Blastx
SRR23826119	NODE_68221_length_1013_cov_32.317347	55.1	1013	518	0.658301	1.33e-116	acc|GENBANK|ABY48142.1|GENBANK|EU306659|serine-hydroxymethyltransferase [Medicago truncatula]	Medicago truncatula	Blastx
SRR23826119	NODE_40040_length_5449_cov_15.106536	44.9	5449	451	0.993348	4.15e-116	acc|GENBANK|ATZ80629.1|GENBANK|MF782455|adenylosuccinate lyase [Bodo saltans virus]	Bodo saltans virus	Blastx
SRR23826119	NODE_72593_length_2503_cov_18.652227	36.3	2503	1263	0.524149	2.40e-115	acc|GENBANK|AAL14452.1|GENBANK|AF397035|valyl-tRNA-synthetase G7a/Bat6 [Mus musculus]	Mus musculus	Blastx
SRR23826119	NODE_40696_length_1061_cov_91.525292	100	1061	173	1.000000	5.70e-115	acc|GENBANK|AUI39788.1|NEIGHBOR|MF468141|IS150 transposase A [macacine betaherpesvirus 3]	macacine betaherpesvirus 3	Blastx
SRR23826119	NODE_72763_length_6499_cov_20.163316	38.3	6499	588	0.972789	2.14e-114	acc|GENBANK|QOI90522.1|GENBANK|MT663539|hypothetical protein [Pyramimonas orientalis virus]	Pyramimonas orientalis virus	Blastx
SRR23826119	NODE_4770_length_1136_cov_104.822303	69.2	1136	239	1.004184	2.83e-113	acc|GENBANK|AFV13460.1|GENBANK|JQ314447|ubiquitin conjugating enzyme 2 [Tripsacum dactyloides]	Tripsacum dactyloides	Blastx
SRR23826119	NODE_66732_length_1320_cov_34.949495	51.3	1320	518	0.689189	4.60e-113	acc|GENBANK|ABY48142.1|GENBANK|EU306659|serine-hydroxymethyltransferase [Medicago truncatula]	Medicago truncatula	Blastx
SRR23826119	NODE_72145_length_1404_cov_52.296864	47.3	1404	524	0.782443	9.98e-113	acc|REFSEQ|YP_010781689.1|REFSEQ|NC_075039|prolyl-tRNA synthetase [Tupanvirus soda lake]	Tupanvirus soda lake	Blastx
SRR23826119	NODE_67379_length_796_cov_25.598952	59.1	796	357	0.739496	4.01e-112	acc|GENBANK|ABB29305.1|GENBANK|DQ219419|NADPH-dependent reductase [Zea mays]	Zea mays	Blastx
SRR23826119	NODE_3324_length_2437_cov_48.705075	34.9	2437	1468	0.506812	8.79e-112	acc|GENBANK|QDY51984.1|GENBANK|MK250086|RNA polymerase Rpb1, domain 5 [Mimiviridae sp. ChoanoV1]	Mimiviridae sp. ChoanoV1	Blastx
SRR23826119	NODE_69487_length_928_cov_45.782123	54.1	928	1201	0.255620	1.29e-111	acc|GENBANK|QDY52415.1|GENBANK|MK250092|RNA polymerase Rpb2, domain 6 [Mimiviridae sp. ChoanoV1]	Mimiviridae sp. ChoanoV1	Blastx
SRR23826119	NODE_5538_length_1018_cov_400.415228	66.5	1018	753	0.427623	8.76e-111	acc|GENBANK|QDY51907.1|GENBANK|MK250085|Hsp90 protein [Mimiviridae sp. ChoanoV1]	Mimiviridae sp. ChoanoV1	Blastx
SRR23826119	NODE_5513_length_1059_cov_286.524366	66.7	1059	405	0.614815	2.49e-110	acc|GENBANK|WGU26824.1|GENBANK|OQ503488|eukaryotic initiation factor 4A-III B-like [Triticum monococcum]	Triticum monococcum	Blastx
SRR23826119	NODE_1907_length_1351_cov_74.433232	52.8	1351	340	1.052941	3.00e-110	acc|GENBANK|AAU93531.1|GENBANK|AY691949|cyclin H-1 [Zea mays]	Zea mays	Blastx
SRR23826119	NODE_66260_length_1339_cov_17.728943	55.3	1339	759	0.374177	3.99e-110	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR23826119	NODE_9222_length_679_cov_19.614551	65.9	679	759	0.297760	2.61e-109	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR23826119	NODE_17706_length_2683_cov_19.631321	48.3	2683	518	0.772201	3.86e-109	acc|GENBANK|ABY48142.1|GENBANK|EU306659|serine-hydroxymethyltransferase [Medicago truncatula]	Medicago truncatula	Blastx
SRR23826119	NODE_419_length_779_cov_9.812332	82.0	779	478	0.405858	6.77e-109	acc|GENBANK|AAK84479.1|GENBANK|AF275345|putative auxin growth promotor protein [Solanum lycopersicum]	Solanum lycopersicum	Blastx
SRR23826119	NODE_48060_length_1043_cov_25.632673	53.3	1043	561	0.572193	1.59e-108	acc|GENBANK|ARF08721.1|GENBANK|KY684083|DNA topoisomerase IB [Catovirus CTV1]	Catovirus CTV1	Blastx
SRR23826119	NODE_8077_length_550_cov_3.589942	99.5	550	1870	0.097861	3.20e-108	acc|GENBANK|ANF06855.1|NEIGHBOR|KU641565|polyprotein [Broad bean wilt virus 2]	Broad bean wilt virus 2	Blastx
SRR23826119	NODE_41049_length_510_cov_12.733753	92.3	510	518	0.324324	1.70e-107	acc|GENBANK|ABY48142.1|GENBANK|EU306659|serine-hydroxymethyltransferase [Medicago truncatula]	Medicago truncatula	Blastx
