Sample	RefId	MappedReads	PercentGenomeCovered	MeanCoverage	PassFilter	ConsensusFile
SRR23826108	NC_009010.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826108/NC_009010.1.consensus.fasta
SRR23826108	NC_010538.1	1	0.80	0.0080	False	/data/output/mapping/map2Ref/SRR23826108/NC_010538.1.consensus.fasta
SRR23826108	NC_011541.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826108/NC_011541.1.consensus.fasta
SRR23826108	NC_014742.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826108/NC_014742.1.consensus.fasta
SRR23826108	NC_016003.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826108/NC_016003.1.consensus.fasta
SRR23826108	NC_018093.1	2333	0.54	7.3415	False	/data/output/mapping/map2Ref/SRR23826108/NC_018093.1.consensus.fasta
SRR23826108	NC_018175.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826108/NC_018175.1.consensus.fasta
SRR23826108	NC_018455.1	20	18.51	0.3648	False	/data/output/mapping/map2Ref/SRR23826108/NC_018455.1.consensus.fasta
SRR23826108	NC_019412.1	2	0.31	0.0063	False	/data/output/mapping/map2Ref/SRR23826108/NC_019412.1.consensus.fasta
SRR23826108	NC_022895.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826108/NC_022895.1.consensus.fasta
SRR23826108	NC_025252.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826108/NC_025252.1.consensus.fasta
SRR23826108	NC_026248.1	181	53.67	2.8698	False	/data/output/mapping/map2Ref/SRR23826108/NC_026248.1.consensus.fasta
SRR23826108	NC_027212.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826108/NC_027212.1.consensus.fasta
SRR23826108	NC_028111.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826108/NC_028111.1.consensus.fasta
SRR23826108	NC_031763.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826108/NC_031763.1.consensus.fasta
SRR23826108	NC_031766.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826108/NC_031766.1.consensus.fasta
SRR23826108	NC_034250.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826108/NC_034250.1.consensus.fasta
SRR23826108	NC_038381.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826108/NC_038381.1.consensus.fasta
SRR23826108	NC_038561.1	2	1.29	0.0129	False	/data/output/mapping/map2Ref/SRR23826108/NC_038561.1.consensus.fasta
SRR23826108	NC_038986.1	4	0.97	0.0374	False	/data/output/mapping/map2Ref/SRR23826108/NC_038986.1.consensus.fasta
SRR23826108	NC_038987.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826108/NC_038987.1.consensus.fasta
SRR23826108	NC_038995.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826108/NC_038995.1.consensus.fasta
SRR23826108	NC_040712.1	71	13.83	0.8752	False	/data/output/mapping/map2Ref/SRR23826108/NC_040712.1.consensus.fasta
SRR23826108	NC_040825.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826108/NC_040825.1.consensus.fasta
SRR23826108	NC_043084.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826108/NC_043084.1.consensus.fasta
SRR23826108	NC_043141.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826108/NC_043141.1.consensus.fasta
SRR23826108	NC_043146.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826108/NC_043146.1.consensus.fasta
SRR23826108	NC_043150.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826108/NC_043150.1.consensus.fasta
SRR23826108	NC_043159.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826108/NC_043159.1.consensus.fasta
SRR23826108	NC_043160.1	582	2.00	8.6621	False	/data/output/mapping/map2Ref/SRR23826108/NC_043160.1.consensus.fasta
SRR23826108	NC_043161.1	1	1.89	0.0189	False	/data/output/mapping/map2Ref/SRR23826108/NC_043161.1.consensus.fasta
SRR23826108	NC_043422.1	2037	2.55	29.1993	False	/data/output/mapping/map2Ref/SRR23826108/NC_043422.1.consensus.fasta
SRR23826108	NC_055177.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826108/NC_055177.1.consensus.fasta
SRR23826108	NC_055491.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826108/NC_055491.1.consensus.fasta
SRR23826108	NC_055506.1	1197	0.59	6.3838	False	/data/output/mapping/map2Ref/SRR23826108/NC_055506.1.consensus.fasta
SRR23826108	NC_075430.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826108/NC_075430.1.consensus.fasta
SRR23826108	NC_075431.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826108/NC_075431.1.consensus.fasta
SRR23826108	NC_076148.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826108/NC_076148.1.consensus.fasta
SRR23826108	NC_076205.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826108/NC_076205.1.consensus.fasta
SRR23826108	NC_076449.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826108/NC_076449.1.consensus.fasta
SRR23826108	NC_076495.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826108/NC_076495.1.consensus.fasta
SRR23826108	NC_076962.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826108/NC_076962.1.consensus.fasta
