Sample	RefId	MappedReads	PercentGenomeCovered	MeanCoverage	PassFilter	ConsensusFile
SRR17635184	NC_011541.1	1600	2.20	10.0126	False	/data/output/mapping/map2Ref/SRR17635184/NC_011541.1.consensus.fasta
SRR17635184	NC_014742.1	856	1.40	8.1664	False	/data/output/mapping/map2Ref/SRR17635184/NC_014742.1.consensus.fasta
SRR17635184	NC_016003.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635184/NC_016003.1.consensus.fasta
SRR17635184	NC_018093.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635184/NC_018093.1.consensus.fasta
SRR17635184	NC_018175.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635184/NC_018175.1.consensus.fasta
SRR17635184	NC_018455.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635184/NC_018455.1.consensus.fasta
SRR17635184	NC_019412.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635184/NC_019412.1.consensus.fasta
SRR17635184	NC_022895.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635184/NC_022895.1.consensus.fasta
SRR17635184	NC_025252.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635184/NC_025252.1.consensus.fasta
SRR17635184	NC_026248.1	297	63.52	4.6262	True	/data/output/mapping/map2Ref/SRR17635184/NC_026248.1.consensus.fasta
SRR17635184	NC_027212.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635184/NC_027212.1.consensus.fasta
SRR17635184	NC_028111.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635184/NC_028111.1.consensus.fasta
SRR17635184	NC_031763.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635184/NC_031763.1.consensus.fasta
SRR17635184	NC_031766.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635184/NC_031766.1.consensus.fasta
SRR17635184	NC_034250.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635184/NC_034250.1.consensus.fasta
SRR17635184	NC_038381.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635184/NC_038381.1.consensus.fasta
SRR17635184	NC_038561.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635184/NC_038561.1.consensus.fasta
SRR17635184	NC_038986.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635184/NC_038986.1.consensus.fasta
SRR17635184	NC_038987.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635184/NC_038987.1.consensus.fasta
SRR17635184	NC_038995.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635184/NC_038995.1.consensus.fasta
SRR17635184	NC_040712.1	21	7.84	0.2274	True	/data/output/mapping/map2Ref/SRR17635184/NC_040712.1.consensus.fasta
SRR17635184	NC_040825.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635184/NC_040825.1.consensus.fasta
SRR17635184	NC_043084.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635184/NC_043084.1.consensus.fasta
SRR17635184	NC_043141.1	1027	6.75	40.2562	True	/data/output/mapping/map2Ref/SRR17635184/NC_043141.1.consensus.fasta
SRR17635184	NC_043146.1	1297	7.31	69.1565	True	/data/output/mapping/map2Ref/SRR17635184/NC_043146.1.consensus.fasta
SRR17635184	NC_043150.1	835	15.79	88.4386	True	/data/output/mapping/map2Ref/SRR17635184/NC_043150.1.consensus.fasta
SRR17635184	NC_043159.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635184/NC_043159.1.consensus.fasta
SRR17635184	NC_043160.1	92	8.98	3.8081	True	/data/output/mapping/map2Ref/SRR17635184/NC_043160.1.consensus.fasta
SRR17635184	NC_043161.1	1	1.89	0.0189	False	/data/output/mapping/map2Ref/SRR17635184/NC_043161.1.consensus.fasta
SRR17635184	NC_043422.1	57	9.96	1.1355	True	/data/output/mapping/map2Ref/SRR17635184/NC_043422.1.consensus.fasta
SRR17635184	NC_055177.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635184/NC_055177.1.consensus.fasta
SRR17635184	NC_055491.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635184/NC_055491.1.consensus.fasta
SRR17635184	NC_055506.1	960	0.60	3.0817	False	/data/output/mapping/map2Ref/SRR17635184/NC_055506.1.consensus.fasta
SRR17635184	NC_075430.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635184/NC_075430.1.consensus.fasta
SRR17635184	NC_075431.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635184/NC_075431.1.consensus.fasta
SRR17635184	NC_076148.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635184/NC_076148.1.consensus.fasta
SRR17635184	NC_076205.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635184/NC_076205.1.consensus.fasta
SRR17635184	NC_076449.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635184/NC_076449.1.consensus.fasta
SRR17635184	NC_076495.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635184/NC_076495.1.consensus.fasta
SRR17635184	NC_076962.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635184/NC_076962.1.consensus.fasta
