Sample	Contig	Percent_identity	Contig_length	Reference_length	RefCoverage	E-value	Reference_name	Species	blastType
SRR22534742	NODE_2684_length_1894_cov_22.127888	44.9	1894	489	1.112474	7.43e-142	acc|GENBANK|QBK85775.1|GENBANK|MK500327|aspartyl/asparaginyl-tRNA synthetase [Marseillevirus LCMAC101]	Marseillevirus LCMAC101	Blastx
SRR22534742	NODE_7996_length_1128_cov_14.839269	80.5	1128	564	0.464539	4.73e-139	acc|GENBANK|AWA44801.1|GENBANK|MH182523|ATP-dependent 6-phosphofructokinase [Saccharum officinarum]	Saccharum officinarum	Blastx
SRR22534742	NODE_7127_length_937_cov_16.278761	65.4	937	461	0.676790	8.24e-139	acc|GENBANK|AAL14456.1|GENBANK|AF397036|heat shock protein Hsc70t [Mus musculus]	Mus musculus	Blastx
SRR22534742	NODE_4788_length_1491_cov_30.862826	59.0	1491	819	0.452991	6.86e-135	acc|GENBANK|QKF94107.1|GENBANK|MT418680|eukaryotic translation elongation factor 2 [Fadolivirus FV1/VV64]	Fadolivirus FV1/VV64	Blastx
SRR22534742	NODE_634_length_2121_cov_13.598180	47.7	2121	621	0.813205	4.41e-134	acc|GENBANK|AAK84478.1|GENBANK|AF275345|unknown [Solanum lycopersicum]	Solanum lycopersicum	Blastx
SRR22534742	NODE_44261_length_945_cov_13.456140	69.0	945	480	0.652083	6.01e-134	acc|GENBANK|ASU92288.1|GENBANK|KX759199|kindr F6 [Zea mays]	Zea mays	Blastx
SRR22534742	NODE_28164_length_814_cov_4.856594	64.7	814	759	0.362319	4.61e-133	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR22534742	NODE_10538_length_1043_cov_55.383168	70.2	1043	405	0.679012	7.91e-133	acc|GENBANK|WGU26824.1|GENBANK|OQ503488|eukaryotic initiation factor 4A-III B-like [Triticum monococcum]	Triticum monococcum	Blastx
SRR22534742	NODE_48928_length_805_cov_15.327720	65.5	805	759	0.351779	2.58e-131	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR22534742	NODE_3272_length_1429_cov_27.631089	44.4	1429	1161	0.409130	6.35e-130	acc|GENBANK|AAP06788.1|GENBANK|AY234827|phytochrome B1 apoprotein [Zea mays]	Zea mays	Blastx
SRR22534742	NODE_11105_length_619_cov_9.564846	89.6	619	258	0.779070	3.38e-129	acc|GENBANK|WMV02893.1|GENBANK|OP630990|alpha-tubulin [Diderma spumarioides]	Diderma spumarioides	Blastx
SRR22534742	NODE_10362_length_986_cov_4.142707	62.2	986	310	0.948387	6.25e-129	acc|GENBANK|QBK88363.1|GENBANK|MK500388|NAD dependent epimerase/dehydratase [Mimivirus LCMiAC01]	Mimivirus LCMiAC01	Blastx
SRR22534742	NODE_4668_length_1576_cov_56.480881	48.1	1576	428	0.985981	1.03e-128	acc|REFSEQ|YP_010781331.1|REFSEQ|NC_075039|translation initiation factor 2 gamma subunit [Tupanvirus soda lake]	Tupanvirus soda lake	Blastx
SRR22534742	NODE_49424_length_1344_cov_13.665904	51.9	1344	333	1.006006	4.54e-128	acc|GENBANK|AZL89176.1|GENBANK|MH046811|glutamine synthetase [Megavirus baoshan]	Megavirus baoshan	Blastx
SRR22534742	NODE_42521_length_1417_cov_9.204480	46.5	1417	451	0.940133	5.89e-128	acc|GENBANK|ATZ80629.1|GENBANK|MF782455|adenylosuccinate lyase [Bodo saltans virus]	Bodo saltans virus	Blastx
SRR22534742	NODE_42260_length_1807_cov_6.414882	45.4	1807	425	1.056471	7.84e-128	acc|GENBANK|WZO86740.1|GENBANK|PP681892|phosphofructokinase family protein [Chlorovirus sp.]	Chlorovirus sp.	Blastx
SRR22534742	NODE_10445_length_1091_cov_23.300567	60.3	1091	364	0.892857	5.89e-127	acc|GENBANK|ADB85405.1|GENBANK|GQ252886|putative protein kinase [Phyllostachys edulis]	Phyllostachys edulis	Blastx
SRR22534742	NODE_2274_length_1426_cov_34.088299	55.3	1426	376	0.970745	9.99e-127	acc|GENBANK|WBR14998.1|GENBANK|ON887157|Chorismate synthase [Pandoravirus kuranda]	Pandoravirus kuranda	Blastx
SRR22534742	NODE_4254_length_1601_cov_32.379464	43.8	1601	559	0.846154	3.43e-126	acc|GENBANK|AYV76247.1|GENBANK|MK071983|xaa-Pro dipeptidase-like protein [Terrestrivirus sp.]	Terrestrivirus sp.	Blastx
SRR22534742	NODE_41502_length_791_cov_6.869393	63.9	791	759	0.346509	2.95e-125	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR22534742	NODE_717_length_1697_cov_36.461538	42.5	1697	497	0.933602	5.04e-124	acc|GENBANK|CCQ71326.1|GENBANK|HF586476|hypothetical Pro-X carboxypeptidase-like protein [Cotesia congregata]	Cotesia congregata	Blastx
SRR22534742	NODE_11208_length_2741_cov_13.011448	55.2	2741	364	1.054945	8.51e-124	acc|GENBANK|ADB85405.1|GENBANK|GQ252886|putative protein kinase [Phyllostachys edulis]	Phyllostachys edulis	Blastx
SRR22534742	NODE_45853_length_871_cov_9.426014	72.8	871	378	0.650794	6.21e-123	acc|GENBANK|QBK85319.1|GENBANK|MK500315|ribonucleoside diphosphate reductase, beta [Iridovirus LCIVAC01]	Iridovirus LCIVAC01	Blastx
SRR22534742	NODE_10505_length_1926_cov_17.657158	43.4	1926	980	0.519388	3.87e-122	acc|GENBANK|QKF94300.1|GENBANK|MT418680|ubiquitin activating enzyme [Fadolivirus FV1/VV64]	Fadolivirus FV1/VV64	Blastx
SRR22534742	NODE_16372_length_1165_cov_35.535336	50.8	1165	423	0.940898	1.79e-121	acc|GENBANK|CAA38181.1|GENBANK|X54284|phosphoglycerate kinase [Trichoderma viride]	Trichoderma viride	Blastx
SRR22534742	NODE_635_length_1355_cov_12.537065	49.9	1355	558	0.722222	2.15e-121	acc|GENBANK|QOR60244.1|GENBANK|MK522034|hypothetical protein [Bathycoccus sp. RCC716 virus 1]	Bathycoccus sp. RCC716 virus 1	Blastx
SRR22534742	NODE_3500_length_1295_cov_42.283677	50.9	1295	574	0.649826	1.55e-119	acc|GENBANK|QBK92332.1|GENBANK|MK500574|translation initiation factor [Pithovirus LCPAC304]	Pithovirus LCPAC304	Blastx
SRR22534742	NODE_15421_length_777_cov_8.314516	74.0	777	1161	0.222222	1.16e-118	acc|GENBANK|AAP06788.1|GENBANK|AY234827|phytochrome B1 apoprotein [Zea mays]	Zea mays	Blastx
SRR22534742	NODE_1258_length_1379_cov_13.512630	57.7	1379	404	0.789604	5.95e-118	acc|REFSEQ|YP_009483679.1|REFSEQ|NC_037667|clamp loader of DNA polymerase [Pandoravirus quercus]	Pandoravirus quercus	Blastx
SRR22534742	NODE_12740_length_688_cov_35.022901	79.5	688	621	0.368760	7.55e-118	acc|GENBANK|XCA47333.1|GENBANK|PP911589|movement protein hsp70h [Micromonas commoda virus]	Micromonas commoda virus	Blastx
SRR22534742	NODE_16898_length_552_cov_13.408478	91.3	552	518	0.353282	6.51e-117	acc|GENBANK|ABY48142.1|GENBANK|EU306659|serine-hydroxymethyltransferase [Medicago truncatula]	Medicago truncatula	Blastx
SRR22534742	NODE_10702_length_1884_cov_51.127499	41.6	1884	657	0.745814	8.76e-117	acc|GENBANK|CAK7596747.1|GENBANK|OZ003748|Heat shock protein Hsp90 family [Catovirus sp. 'naegleriensis']	Catovirus sp. 'naegleriensis'	Blastx
SRR22534742	NODE_44794_length_1301_cov_5.138013	48.6	1301	1468	0.283379	1.15e-116	acc|GENBANK|QDY51984.1|GENBANK|MK250086|RNA polymerase Rpb1, domain 5 [Mimiviridae sp. ChoanoV1]	Mimiviridae sp. ChoanoV1	Blastx
SRR22534742	NODE_11338_length_1343_cov_19.850382	49.9	1343	363	0.955923	1.51e-115	acc|GENBANK|AYV86762.1|GENBANK|MK072514|GDP-D-mannose-3',5'-epimerase [Sylvanvirus sp.]	Sylvanvirus sp.	Blastx
SRR22534742	NODE_5053_length_1226_cov_41.280805	53.1	1226	497	0.651911	1.79e-115	acc|REFSEQ|YP_010780494.1|REFSEQ|NC_075038|aspartyl-tRNA synthetase [Tupanvirus deep ocean]	Tupanvirus deep ocean	Blastx
SRR22534742	NODE_2521_length_542_cov_15656.039293	97.8	542	1960	0.091837	7.20e-115	acc|REFSEQ|YP_009134730.1|REFSEQ|NC_026248|replicase polyprotein [Yam latent virus]	Yam latent virus	Blastx
SRR22534742	NODE_10983_length_2238_cov_33.686621	36.5	2238	583	1.039451	3.96e-113	acc|GENBANK|QKF94238.1|GENBANK|MT418680|class II glycyl-tRNA synthetase [Fadolivirus FV1/VV64]	Fadolivirus FV1/VV64	Blastx
SRR22534742	NODE_9921_length_1243_cov_35.023967	69.2	1243	239	1.004184	9.89e-113	acc|GENBANK|AFV13460.1|GENBANK|JQ314447|ubiquitin conjugating enzyme 2 [Tripsacum dactyloides]	Tripsacum dactyloides	Blastx
SRR22534742	NODE_16175_length_1064_cov_10.096023	50.7	1064	333	0.906907	3.97e-110	acc|GENBANK|AZL89176.1|GENBANK|MH046811|glutamine synthetase [Megavirus baoshan]	Megavirus baoshan	Blastx
SRR22534742	NODE_44329_length_1341_cov_6.560398	55.3	1341	759	0.374177	8.17e-110	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR22534742	NODE_17668_length_597_cov_10.583333	83.3	597	461	0.429501	1.55e-109	acc|GENBANK|AAL14456.1|GENBANK|AF397036|heat shock protein Hsc70t [Mus musculus]	Mus musculus	Blastx
SRR22534742	NODE_46391_length_1222_cov_8.634987	47.7	1222	356	1.042135	5.46e-109	acc|REFSEQ|YP_010781468.1|REFSEQ|NC_075039|phenylalanyl-tRNA synthetase [Tupanvirus soda lake]	Tupanvirus soda lake	Blastx
SRR22534742	NODE_18243_length_1190_cov_10.924806	50.2	1190	334	0.985030	7.25e-109	acc|REFSEQ|YP_010782262.1|REFSEQ|NC_075039|UDP-glucose 4-epimerase [Tupanvirus soda lake]	Tupanvirus soda lake	Blastx
SRR22534742	NODE_740_length_1294_cov_38.203013	48.0	1294	379	0.989446	1.05e-107	acc|GENBANK|ADB85364.1|GENBANK|GQ252868|putative alcohol dehydrogenase 2 [Phyllostachys edulis]	Phyllostachys edulis	Blastx
SRR22534742	NODE_8663_length_1773_cov_13.718391	38.7	1773	1623	0.340727	2.36e-106	acc|GENBANK|QOI90240.1|GENBANK|MT663534|hypothetical protein [Pyramimonas orientalis virus 01B]	Pyramimonas orientalis virus 01B	Blastx
SRR22534742	NODE_10879_length_1184_cov_4.594266	66.7	1184	369	0.626016	2.79e-106	acc|GENBANK|AFV13469.1|GENBANK|JQ314449|Tac7077 [Coix lacryma-jobi]	Coix lacryma-jobi	Blastx
SRR22534742	NODE_1522_length_1067_cov_19.370406	50.3	1067	776	0.463918	2.16e-105	acc|GENBANK|ABY48135.1|GENBANK|EU306659|beta-D-xylosidase [Medicago truncatula]	Medicago truncatula	Blastx
SRR22534742	NODE_1428_length_1076_cov_29.451582	58.9	1076	491	0.574338	7.97e-104	acc|GENBANK|QBK88163.1|GENBANK|MK500377|phosphoenolpyruvate carboxykinase [Marseillevirus LCMAC202]	Marseillevirus LCMAC202	Blastx
SRR22534742	NODE_17671_length_963_cov_12.737634	58.8	963	593	0.490725	9.54e-104	acc|GENBANK|XCA47343.1|GENBANK|PP911589|hypothetical protein [Micromonas commoda virus]	Micromonas commoda virus	Blastx
SRR22534742	NODE_18080_length_545_cov_3.119141	95.7	545	318	0.515723	7.02e-103	acc|GENBANK|AAD44037.1|GENBANK|AF104020|polyprotein [Bovine viral diarrhea virus 2]	Bovine viral diarrhea virus 2	Blastx
SRR22534742	NODE_17136_length_1538_cov_20.136877	42.5	1538	411	0.939173	1.15e-102	acc|GENBANK|QBK89188.1|GENBANK|MK500409|uncharacterized protein [Mimivirus LCMiAC02]	Mimivirus LCMiAC02	Blastx
SRR22534742	NODE_6956_length_1194_cov_15.192937	47.1	1194	333	0.993994	1.67e-102	acc|REFSEQ|YP_010780954.1|REFSEQ|NC_075038|UDP-glucose 4-epimerase GalE [Tupanvirus deep ocean]	Tupanvirus deep ocean	Blastx
SRR22534742	NODE_10634_length_1992_cov_25.489535	45.9	1992	543	0.850829	5.28e-102	acc|GENBANK|ADB85407.1|GENBANK|GQ252886|putative protein kinase [Phyllostachys edulis]	Phyllostachys edulis	Blastx
SRR22534742	NODE_15372_length_765_cov_46.002732	74.5	765	383	0.511749	6.36e-102	acc|GENBANK|AJA91762.1|GENBANK|KM434202|dihydroflavonol 4-reductase [Allium cepa]	Allium cepa	Blastx
SRR22534742	NODE_41862_length_964_cov_5.288937	52.8	964	912	0.357456	7.06e-102	acc|GENBANK|ACX48824.1|GENBANK|GQ923937|chromomethylase [Zea mays]	Zea mays	Blastx
SRR22534742	NODE_688_length_1711_cov_35.981526	36.6	1711	978	0.525562	8.00e-102	acc|GENBANK|AYV78571.1|GENBANK|MK072083|ubiquitin-activating enzyme E1 [Edafosvirus sp.]	Edafosvirus sp.	Blastx
SRR22534742	NODE_10471_length_2008_cov_10.652658	39.4	2008	522	0.992337	9.98e-101	acc|GENBANK|QPI16279.1|GENBANK|MW030549|hypothetical protein [Virus NIOZ-UU157]	Virus NIOZ-UU157	Blastx
SRR22534742	NODE_27330_length_483_cov_17.044444	91.9	483	518	0.308880	1.02e-100	acc|GENBANK|ABY48142.1|GENBANK|EU306659|serine-hydroxymethyltransferase [Medicago truncatula]	Medicago truncatula	Blastx
SRR22534742	NODE_17164_length_1105_cov_27.055037	57.7	1105	336	0.866071	1.21e-100	acc|GENBANK|ACG35788.1|GENBANK|EU963670|retrotransposon protein Ty3-gypsy subclass [Zea mays]	Zea mays	Blastx
SRR22534742	NODE_4029_length_1161_cov_26.482270	44.4	1161	531	0.711864	2.49e-100	acc|GENBANK|QBK88836.1|GENBANK|MK500400|CTP synthetase [Mimivirus LCMiAC01]	Mimivirus LCMiAC01	Blastx
SRR22534742	NODE_47661_length_1112_cov_11.180723	43.0	1112	480	0.775000	5.04e-100	acc|GENBANK|QPI16798.1|GENBANK|MW030606|BT1 family protein [Virus NIOZ-UU159]	Virus NIOZ-UU159	Blastx
SRR22534742	NODE_44030_length_1212_cov_12.814249	52.8	1212	302	0.940397	5.42e-100	acc|GENBANK|QBK92300.1|GENBANK|MK500573|NAD dependent epimerase/dehydratase [Pithovirus LCPAC304]	Pithovirus LCPAC304	Blastx
SRR22534742	NODE_6445_length_712_cov_57.620029	64.8	712	737	0.320217	1.59e-99	acc|GENBANK|CAK7597324.1|GENBANK|OZ003748|Vesicle-fusing ATPase [Catovirus sp. 'naegleriensis']	Catovirus sp. 'naegleriensis'	Blastx
SRR22534742	NODE_11384_length_1428_cov_38.364875	47.0	1428	524	0.702290	1.95e-99	acc|REFSEQ|YP_010781689.1|REFSEQ|NC_075039|prolyl-tRNA synthetase [Tupanvirus soda lake]	Tupanvirus soda lake	Blastx
SRR22534742	NODE_13797_length_544_cov_16.667319	82.4	544	564	0.331560	2.30e-99	acc|GENBANK|AWA44801.1|GENBANK|MH182523|ATP-dependent 6-phosphofructokinase [Saccharum officinarum]	Saccharum officinarum	Blastx
SRR22534742	NODE_46489_length_697_cov_13.756024	76.2	697	439	0.487472	1.57e-98	acc|GENBANK|AAK92822.1|GENBANK|AY050885|putative replicase [Arabidopsis thaliana]	Arabidopsis thaliana	Blastx
SRR22534742	NODE_46671_length_982_cov_10.757640	54.7	982	645	0.513178	2.80e-98	acc|GENBANK|AAK84474.1|GENBANK|AF275345|suppressor-like protein [Solanum lycopersicum]	Solanum lycopersicum	Blastx
