Sample	Contig	Percent_identity	Contig_length	Reference_length	RefCoverage	E-value	Reference_name	Species	blastType
SRR11650045	NODE_9521_length_1078_cov_14.498565	68.3	1078	461	0.718004	1.39e-147	acc|GENBANK|AAL14456.1|GENBANK|AF397036|heat shock protein Hsc70t [Mus musculus]	Mus musculus	Blastx
SRR11650045	NODE_2552_length_1456_cov_29.209417	58.7	1456	364	1.071429	4.03e-146	acc|GENBANK|ADB85405.1|GENBANK|GQ252886|putative protein kinase [Phyllostachys edulis]	Phyllostachys edulis	Blastx
SRR11650045	NODE_7673_length_1281_cov_2.588141	69.7	1281	392	0.750000	2.05e-143	acc|GENBANK|ABV72583.1|GENBANK|EU155081|unknown [Oryza sativa Japonica Group]	Oryza sativa Japonica Group	Blastx
SRR11650045	NODE_54658_length_931_cov_11.416481	67.3	931	631	0.489699	5.10e-143	acc|GENBANK|AWA44806.1|GENBANK|MH182523|hypothetical protein [Saccharum officinarum]	Saccharum officinarum	Blastx
SRR11650045	NODE_9924_length_1062_cov_41.197279	80.8	1062	237	0.987342	1.06e-142	acc|GENBANK|UZT29049.1|GENBANK|OP765507|photosystem D1 protein [Nucleocytoviricota sp.]	Nucleocytoviricota sp.	Blastx
SRR11650045	NODE_327_length_2003_cov_14.032995	44.7	2003	759	0.710145	1.46e-142	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR11650045	NODE_10909_length_2916_cov_27.562608	52.2	2916	656	0.717988	1.79e-142	acc|GENBANK|QDY51980.1|GENBANK|MK250086|Hsp70 protein [Mimiviridae sp. ChoanoV1]	Mimiviridae sp. ChoanoV1	Blastx
SRR11650045	NODE_15367_length_1873_cov_30.904891	44.9	1873	489	1.112474	4.20e-142	acc|GENBANK|QBK85775.1|GENBANK|MK500327|aspartyl/asparaginyl-tRNA synthetase [Marseillevirus LCMAC101]	Marseillevirus LCMAC101	Blastx
SRR11650045	NODE_7378_length_3193_cov_18.926582	38.5	3193	919	0.842220	4.37e-142	acc|GENBANK|AYV75146.1|GENBANK|MK071979|plasma membrane ATPase [Terrestrivirus sp.]	Terrestrivirus sp.	Blastx
SRR11650045	NODE_48440_length_2062_cov_5.017250	41.2	2062	1033	0.582769	5.00e-142	acc|REFSEQ|YP_010782239.1|REFSEQ|NC_075039|putative ATP-citrate synthase [Tupanvirus soda lake]	Tupanvirus soda lake	Blastx
SRR11650045	NODE_72188_length_3396_cov_24.808802	37.8	3396	919	0.870511	3.02e-141	acc|GENBANK|AYV75146.1|GENBANK|MK071979|plasma membrane ATPase [Terrestrivirus sp.]	Terrestrivirus sp.	Blastx
SRR11650045	NODE_870_length_1479_cov_20.047026	48.2	1479	476	0.985294	4.08e-140	acc|GENBANK|AGL44354.1|GENBANK|JX392396|reverse transcriptase-like domain-containing RBR [Glycine max]	Glycine max	Blastx
SRR11650045	NODE_3421_length_2577_cov_25.029088	41.0	2577	621	1.222222	2.41e-139	acc|GENBANK|AAK84478.1|GENBANK|AF275345|unknown [Solanum lycopersicum]	Solanum lycopersicum	Blastx
SRR11650045	NODE_52882_length_1410_cov_7.631808	53.2	1410	379	0.976253	4.86e-137	acc|GENBANK|ADB85364.1|GENBANK|GQ252868|putative alcohol dehydrogenase 2 [Phyllostachys edulis]	Phyllostachys edulis	Blastx
SRR11650045	NODE_50812_length_1660_cov_12.325138	51.9	1660	558	0.786738	7.86e-136	acc|GENBANK|QOR60244.1|GENBANK|MK522034|hypothetical protein [Bathycoccus sp. RCC716 virus 1]	Bathycoccus sp. RCC716 virus 1	Blastx
SRR11650045	NODE_3625_length_1005_cov_13.311728	62.7	1005	759	0.405797	1.09e-134	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR11650045	NODE_4582_length_1904_cov_11.048637	38.9	1904	2224	0.298561	9.17e-134	acc|GENBANK|AYV81995.1|GENBANK|MK072332|putative CAD protein isoform X1 [Homavirus sp.]	Homavirus sp.	Blastx
SRR11650045	NODE_55687_length_1663_cov_20.673620	45.8	1663	451	0.993348	2.14e-133	acc|GENBANK|ATZ80629.1|GENBANK|MF782455|adenylosuccinate lyase [Bodo saltans virus]	Bodo saltans virus	Blastx
SRR11650045	NODE_2990_length_1163_cov_4.264602	61.7	1163	310	0.977419	8.83e-132	acc|GENBANK|QBK88363.1|GENBANK|MK500388|NAD dependent epimerase/dehydratase [Mimivirus LCMiAC01]	Mimivirus LCMiAC01	Blastx
SRR11650045	NODE_49366_length_1683_cov_8.217576	48.0	1683	430	1.032558	1.73e-131	acc|GENBANK|QIG59801.1|GENBANK|MN940578|hypothetical protein [Dishui Lake phycodnavirus 3]	Dishui Lake phycodnavirus 3	Blastx
SRR11650045	NODE_9787_length_3709_cov_45.995919	39.0	3709	588	1.142857	1.94e-131	acc|GENBANK|QOI90522.1|GENBANK|MT663539|hypothetical protein [Pyramimonas orientalis virus]	Pyramimonas orientalis virus	Blastx
SRR11650045	NODE_199_length_2219_cov_7.376029	35.4	2219	1050	0.715238	5.06e-130	acc|GENBANK|QBK85357.1|GENBANK|MK500320|DNA-directed RNA polymerase subunit beta, [Iridovirus LCIVAC01]	Iridovirus LCIVAC01	Blastx
SRR11650045	NODE_14470_length_1646_cov_36.993180	48.1	1646	428	0.985981	2.18e-128	acc|REFSEQ|YP_010781331.1|REFSEQ|NC_075039|translation initiation factor 2 gamma subunit [Tupanvirus soda lake]	Tupanvirus soda lake	Blastx
SRR11650045	NODE_12189_length_1727_cov_12.762102	55.2	1727	364	1.054945	6.89e-128	acc|GENBANK|ADB85405.1|GENBANK|GQ252886|putative protein kinase [Phyllostachys edulis]	Phyllostachys edulis	Blastx
SRR11650045	NODE_74003_length_1454_cov_124.361013	53.2	1454	385	0.903896	6.47e-127	acc|GENBANK|AQN68505.1|GENBANK|KY110734|glutamine synthetase [Saudi moumouvirus]	Saudi moumouvirus	Blastx
SRR11650045	NODE_4220_length_2037_cov_32.868762	43.4	2037	497	1.010060	7.55e-127	acc|REFSEQ|YP_010780494.1|REFSEQ|NC_075038|aspartyl-tRNA synthetase [Tupanvirus deep ocean]	Tupanvirus deep ocean	Blastx
SRR11650045	NODE_11434_length_1602_cov_1070.650733	51.9	1602	333	1.006006	8.22e-127	acc|GENBANK|AZL89176.1|GENBANK|MH046811|glutamine synthetase [Megavirus baoshan]	Megavirus baoshan	Blastx
SRR11650045	NODE_52084_length_1696_cov_6.705953	40.4	1696	759	0.704875	1.07e-126	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR11650045	NODE_167_length_1531_cov_81.105474	55.3	1531	376	0.970745	3.24e-126	acc|GENBANK|WBR14998.1|GENBANK|ON887157|Chorismate synthase [Pandoravirus kuranda]	Pandoravirus kuranda	Blastx
SRR11650045	NODE_8387_length_1331_cov_125.540062	53.8	1331	333	1.000000	7.12e-126	acc|GENBANK|AEX62548.1|GENBANK|JN885997|putative glutamine synthetase [Moumouvirus Monve]	Moumouvirus Monve	Blastx
SRR11650045	NODE_1282_length_964_cov_8.149302	58.6	964	357	0.812325	1.30e-125	acc|GENBANK|ABB29305.1|GENBANK|DQ219419|NADPH-dependent reductase [Zea mays]	Zea mays	Blastx
SRR11650045	NODE_12208_length_1026_cov_2.753273	58.3	1026	819	0.418803	2.24e-125	acc|GENBANK|QKF94107.1|GENBANK|MT418680|eukaryotic translation elongation factor 2 [Fadolivirus FV1/VV64]	Fadolivirus FV1/VV64	Blastx
SRR11650045	NODE_10741_length_1769_cov_14.327765	45.0	1769	425	1.056471	2.12e-124	acc|GENBANK|WZO86740.1|GENBANK|PP681892|phosphofructokinase family protein [Chlorovirus sp.]	Chlorovirus sp.	Blastx
SRR11650045	NODE_8340_length_1062_cov_839.552964	57.9	1062	586	0.580205	3.45e-124	acc|GENBANK|XHR79381.1|GENBANK|PQ359806|hypothetical protein [Micromonas commoda virus]	Micromonas commoda virus	Blastx
SRR11650045	NODE_1620_length_1236_cov_23.419784	52.2	1236	379	0.915567	5.30e-124	acc|GENBANK|ADB85364.1|GENBANK|GQ252868|putative alcohol dehydrogenase 2 [Phyllostachys edulis]	Phyllostachys edulis	Blastx
SRR11650045	NODE_9716_length_815_cov_3.765985	78.7	815	676	0.347633	5.50e-124	acc|REFSEQ|YP_009173627.1|REFSEQ|NC_028094|Hsp70 protein [Chrysochromulina ericina virus]	Chrysochromulina ericina virus	Blastx
SRR11650045	NODE_48923_length_1369_cov_8.850299	50.9	1369	379	0.994723	8.61e-124	acc|GENBANK|ADB85364.1|GENBANK|GQ252868|putative alcohol dehydrogenase 2 [Phyllostachys edulis]	Phyllostachys edulis	Blastx
SRR11650045	NODE_50199_length_1971_cov_9.264190	39.2	1971	870	0.758621	8.97e-124	acc|GENBANK|WZO87275.1|GENBANK|PP681894|ATPase [Chlorovirus sp.]	Chlorovirus sp.	Blastx
SRR11650045	NODE_51707_length_1168_cov_9.828194	55.9	1168	759	0.424242	1.20e-123	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR11650045	NODE_7605_length_732_cov_647.154506	85.1	732	518	0.415058	3.99e-123	acc|GENBANK|ABY48142.1|GENBANK|EU306659|serine-hydroxymethyltransferase [Medicago truncatula]	Medicago truncatula	Blastx
SRR11650045	NODE_14853_length_1881_cov_62.431277	39.1	1881	1040	0.541346	4.20e-123	acc|REFSEQ|YP_010780932.1|REFSEQ|NC_075038|putative ATP-citrate synthase isoform X3 [Tupanvirus deep ocean]	Tupanvirus deep ocean	Blastx
SRR11650045	NODE_9341_length_2079_cov_30.474585	37.4	2079	1201	0.565362	6.23e-123	acc|GENBANK|QDY52415.1|GENBANK|MK250092|RNA polymerase Rpb2, domain 6 [Mimiviridae sp. ChoanoV1]	Mimiviridae sp. ChoanoV1	Blastx
SRR11650045	NODE_9766_length_1157_cov_8.500000	53.4	1157	706	0.504249	7.98e-123	acc|GENBANK|WGU26822.1|GENBANK|OQ503488|OPT oligopeptide transporter protein [Triticum monococcum]	Triticum monococcum	Blastx
SRR11650045	NODE_6574_length_2348_cov_49.771922	34.9	2348	836	0.921053	1.42e-122	acc|GENBANK|AYV84014.1|GENBANK|MK072397|aminopeptidase 1 [Hyperionvirus sp.]	Hyperionvirus sp.	Blastx
SRR11650045	NODE_11644_length_734_cov_7.283880	75.1	734	461	0.522777	2.20e-122	acc|GENBANK|AAL14456.1|GENBANK|AF397036|heat shock protein Hsc70t [Mus musculus]	Mus musculus	Blastx
SRR11650045	NODE_4241_length_1127_cov_46.255941	51.6	1127	408	0.865196	4.85e-122	acc|GENBANK|QBK91794.1|GENBANK|MK500565|tryptophanyl-tRNA synthetase [Pithovirus LCPAC304]	Pithovirus LCPAC304	Blastx
SRR11650045	NODE_6722_length_1873_cov_7.397826	34.5	1873	819	0.764347	1.18e-121	acc|GENBANK|QKF94107.1|GENBANK|MT418680|eukaryotic translation elongation factor 2 [Fadolivirus FV1/VV64]	Fadolivirus FV1/VV64	Blastx
SRR11650045	NODE_1866_length_1510_cov_94.631686	40.9	1510	673	0.708767	1.38e-121	acc|REFSEQ|YP_010782552.1|REFSEQ|NC_075039|threonyl-tRNA synthetase [Tupanvirus soda lake]	Tupanvirus soda lake	Blastx
