Sample	RefId	MappedReads	PercentGenomeCovered	MeanCoverage	PassFilter	ConsensusFile
SRR25002069	NC_031763.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002069/NC_031763.1.consensus.fasta
SRR25002069	NC_031766.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002069/NC_031766.1.consensus.fasta
SRR25002069	NC_034250.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002069/NC_034250.1.consensus.fasta
SRR25002069	NC_038381.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002069/NC_038381.1.consensus.fasta
SRR25002069	NC_038561.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002069/NC_038561.1.consensus.fasta
SRR25002069	NC_038986.1	6	1.66	0.0843	False	/data/output/mapping/map2Ref/SRR25002069/NC_038986.1.consensus.fasta
SRR25002069	NC_038987.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002069/NC_038987.1.consensus.fasta
SRR25002069	NC_038995.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002069/NC_038995.1.consensus.fasta
SRR25002069	NC_040712.1	36	14.07	0.4513	False	/data/output/mapping/map2Ref/SRR25002069/NC_040712.1.consensus.fasta
SRR25002069	NC_040825.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002069/NC_040825.1.consensus.fasta
SRR25002069	NC_043084.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002069/NC_043084.1.consensus.fasta
SRR25002069	NC_043141.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002069/NC_043141.1.consensus.fasta
SRR25002069	NC_043146.1	506	9.20	11.7132	False	/data/output/mapping/map2Ref/SRR25002069/NC_043146.1.consensus.fasta
SRR25002069	NC_043150.1	4430	24.65	396.5342	False	/data/output/mapping/map2Ref/SRR25002069/NC_043150.1.consensus.fasta
SRR25002069	NC_043159.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002069/NC_043159.1.consensus.fasta
SRR25002069	NC_043160.1	1	6.59	0.0659	False	/data/output/mapping/map2Ref/SRR25002069/NC_043160.1.consensus.fasta
SRR25002069	NC_043161.1	1	1.89	0.0189	False	/data/output/mapping/map2Ref/SRR25002069/NC_043161.1.consensus.fasta
SRR25002069	NC_043422.1	43	2.25	0.8329	False	/data/output/mapping/map2Ref/SRR25002069/NC_043422.1.consensus.fasta
SRR25002069	NC_055177.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002069/NC_055177.1.consensus.fasta
SRR25002069	NC_055491.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002069/NC_055491.1.consensus.fasta
SRR25002069	NC_055506.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002069/NC_055506.1.consensus.fasta
SRR25002069	NC_075430.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002069/NC_075430.1.consensus.fasta
SRR25002069	NC_075431.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002069/NC_075431.1.consensus.fasta
SRR25002069	NC_076148.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002069/NC_076148.1.consensus.fasta
SRR25002069	NC_076205.1	3	0.65	0.0196	False	/data/output/mapping/map2Ref/SRR25002069/NC_076205.1.consensus.fasta
SRR25002069	NC_076449.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002069/NC_076449.1.consensus.fasta
SRR25002069	NC_076495.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002069/NC_076495.1.consensus.fasta
SRR25002069	NC_076962.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002069/NC_076962.1.consensus.fasta
