Sample	RefId	MappedReads	PercentGenomeCovered	MeanCoverage	PassFilter	ConsensusFile
SRR17635181	NC_010538.1	190	3.17	1.4165	False	/data/output/mapping/map2Ref/SRR17635181/NC_010538.1.consensus.fasta
SRR17635181	NC_011541.1	16283	3.67	102.0295	False	/data/output/mapping/map2Ref/SRR17635181/NC_011541.1.consensus.fasta
SRR17635181	NC_014742.1	8929	1.45	83.5383	False	/data/output/mapping/map2Ref/SRR17635181/NC_014742.1.consensus.fasta
SRR17635181	NC_016003.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635181/NC_016003.1.consensus.fasta
SRR17635181	NC_018093.1	6	0.97	0.0301	False	/data/output/mapping/map2Ref/SRR17635181/NC_018093.1.consensus.fasta
SRR17635181	NC_018175.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635181/NC_018175.1.consensus.fasta
SRR17635181	NC_018455.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635181/NC_018455.1.consensus.fasta
SRR17635181	NC_019412.1	3	1.06	0.0298	False	/data/output/mapping/map2Ref/SRR17635181/NC_019412.1.consensus.fasta
SRR17635181	NC_022895.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635181/NC_022895.1.consensus.fasta
SRR17635181	NC_025252.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635181/NC_025252.1.consensus.fasta
SRR17635181	NC_026248.1	147811	88.15	2218.9297	True	/data/output/mapping/map2Ref/SRR17635181/NC_026248.1.consensus.fasta
SRR17635181	NC_027212.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635181/NC_027212.1.consensus.fasta
SRR17635181	NC_028111.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635181/NC_028111.1.consensus.fasta
SRR17635181	NC_031763.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635181/NC_031763.1.consensus.fasta
SRR17635181	NC_031766.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635181/NC_031766.1.consensus.fasta
SRR17635181	NC_034250.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635181/NC_034250.1.consensus.fasta
SRR17635181	NC_038381.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635181/NC_038381.1.consensus.fasta
SRR17635181	NC_038561.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635181/NC_038561.1.consensus.fasta
SRR17635181	NC_038986.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635181/NC_038986.1.consensus.fasta
SRR17635181	NC_038987.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635181/NC_038987.1.consensus.fasta
SRR17635181	NC_038995.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635181/NC_038995.1.consensus.fasta
SRR17635181	NC_040712.1	23	10.80	0.2216	False	/data/output/mapping/map2Ref/SRR17635181/NC_040712.1.consensus.fasta
SRR17635181	NC_040825.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635181/NC_040825.1.consensus.fasta
SRR17635181	NC_043084.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635181/NC_043084.1.consensus.fasta
SRR17635181	NC_043141.1	9554	10.23	381.9828	False	/data/output/mapping/map2Ref/SRR17635181/NC_043141.1.consensus.fasta
SRR17635181	NC_043146.1	13234	7.31	708.4062	False	/data/output/mapping/map2Ref/SRR17635181/NC_043146.1.consensus.fasta
SRR17635181	NC_043150.1	9024	16.05	963.7368	False	/data/output/mapping/map2Ref/SRR17635181/NC_043150.1.consensus.fasta
SRR17635181	NC_043159.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635181/NC_043159.1.consensus.fasta
SRR17635181	NC_043160.1	3269	9.24	137.3469	False	/data/output/mapping/map2Ref/SRR17635181/NC_043160.1.consensus.fasta
SRR17635181	NC_043161.1	4	1.89	0.0754	False	/data/output/mapping/map2Ref/SRR17635181/NC_043161.1.consensus.fasta
SRR17635181	NC_043422.1	61	10.15	1.4399	False	/data/output/mapping/map2Ref/SRR17635181/NC_043422.1.consensus.fasta
SRR17635181	NC_055177.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635181/NC_055177.1.consensus.fasta
SRR17635181	NC_055491.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635181/NC_055491.1.consensus.fasta
SRR17635181	NC_055506.1	9175	0.60	29.4237	False	/data/output/mapping/map2Ref/SRR17635181/NC_055506.1.consensus.fasta
SRR17635181	NC_075430.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635181/NC_075430.1.consensus.fasta
SRR17635181	NC_075431.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635181/NC_075431.1.consensus.fasta
SRR17635181	NC_076148.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635181/NC_076148.1.consensus.fasta
SRR17635181	NC_076205.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635181/NC_076205.1.consensus.fasta
SRR17635181	NC_076449.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635181/NC_076449.1.consensus.fasta
SRR17635181	NC_076495.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635181/NC_076495.1.consensus.fasta
SRR17635181	NC_076962.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635181/NC_076962.1.consensus.fasta
