Sample	Contig	Percent_identity	Contig_length	Reference_length	RefCoverage	E-value	Reference_name	Species	blastType
SRR17635182	NODE_344_length_277_cov_1.281250	61.8	277	197	0.451777	1.83e-34	acc|REFSEQ|YP_009449015.1|REFSEQ|NC_036594|GTP ras-related protein Rac1 [Orpheovirus IHUMI-LCC2]	Orpheovirus IHUMI-LCC2	Blastx
SRR17635182	NODE_2209_length_254_cov_1.399142	72.6	254	405	0.207407	3.85e-34	acc|GENBANK|WGU26824.1|GENBANK|OQ503488|eukaryotic initiation factor 4A-III B-like [Triticum monococcum]	Triticum monococcum	Blastx
SRR17635182	NODE_1420_length_206_cov_381.129730	92.6	206	1960	0.034694	5.11e-34	acc|REFSEQ|YP_009134730.1|REFSEQ|NC_026248|replicase polyprotein [Yam latent virus]	Yam latent virus	Blastx
SRR17635182	NODE_46_length_238_cov_260.511521	83.3	238	1960	0.039796	1.53e-33	acc|REFSEQ|YP_009134730.1|REFSEQ|NC_026248|replicase polyprotein [Yam latent virus]	Yam latent virus	Blastx
SRR17635182	NODE_1410_length_234_cov_1.009390	77.9	234	174	0.442529	5.10e-33	acc|GENBANK|WVP99557.1|GENBANK|PP265946|Ribonucleotide reductase small subunit [Monkeypox virus]	Monkeypox virus	Blastx
SRR17635182	NODE_1444_length_378_cov_1.759104	52.5	378	169	0.710059	5.14e-33	acc|REFSEQ|YP_009701726.1|REFSEQ|NC_044937|superoxide dismutase precursor [Paramecium bursaria Chlorella virus CVA-1]	Paramecium bursaria Chlorella virus CVA-1	Blastx
SRR17635182	NODE_1414_length_238_cov_942.801843	83.3	238	1960	0.039796	7.21e-33	acc|REFSEQ|YP_009134730.1|REFSEQ|NC_026248|replicase polyprotein [Yam latent virus]	Yam latent virus	Blastx
SRR17635182	NODE_1220_length_182_cov_1.049689	96.7	182	74	0.810811	8.93e-33	acc|REFSEQ|YP_004347213.1|REFSEQ|NC_015326|ubiquitin family protein [Lausannevirus]	Lausannevirus	Blastx
SRR17635182	NODE_115_length_362_cov_3.501466	55.5	362	901	0.132075	1.08e-32	acc|GENBANK|AGE48966.1|GENBANK|JX997154|elongation factor 3 [Paramecium bursaria Chlorella virus AP110A]	Paramecium bursaria Chlorella virus AP110A	Blastx
SRR17635182	NODE_68_length_577_cov_2.314748	74.4	577	405	0.202469	1.52e-32	acc|GENBANK|WGU26824.1|GENBANK|OQ503488|eukaryotic initiation factor 4A-III B-like [Triticum monococcum]	Triticum monococcum	Blastx
SRR17635182	NODE_1120_length_236_cov_1.604651	91.5	236	117	0.504274	6.60e-32	acc|GENBANK|QDH76138.1|GENBANK|MK948413|putative gag protein [Porcine endogenous retrovirus]	Porcine endogenous retrovirus	Blastx
SRR17635182	NODE_909_length_232_cov_1.056872	78.9	232	423	0.179669	2.18e-31	acc|GENBANK|CAA38181.1|GENBANK|X54284|phosphoglycerate kinase [Trichoderma viride]	Trichoderma viride	Blastx
SRR17635182	NODE_1554_length_833_cov_13.850985	61.7	833	219	0.525114	2.21e-31	acc|GENBANK|XHA87591.1|GENBANK|PQ054798|hypothetical protein [Qianjiang picobirna-like virus 2]	Qianjiang picobirna-like virus 2	Blastx
SRR17635182	NODE_1408_length_249_cov_1.184211	70.9	249	411	0.192214	2.37e-31	acc|GENBANK|QBK89188.1|GENBANK|MK500409|uncharacterized protein [Mimivirus LCMiAC02]	Mimivirus LCMiAC02	Blastx
SRR17635182	NODE_1084_length_210_cov_1.005291	77.6	210	206	0.325243	7.97e-31	acc|GENBANK|AYV76278.1|GENBANK|MK071983|hypothetical protein [Terrestrivirus sp.]	Terrestrivirus sp.	Blastx
SRR17635182	NODE_1574_length_179_cov_2040.430380	91.5	179	229	0.257642	1.78e-30	acc|REFSEQ|YP_009116869.1|REFSEQ|NC_026248|triple gene block protein 1 [Yam latent virus]	Yam latent virus	Blastx
SRR17635182	NODE_1811_length_188_cov_1476.089820	95.2	188	1960	0.031633	2.37e-30	acc|REFSEQ|YP_009134730.1|REFSEQ|NC_026248|replicase polyprotein [Yam latent virus]	Yam latent virus	Blastx
SRR17635182	NODE_1524_length_179_cov_860.462025	91.5	179	229	0.257642	2.51e-30	acc|REFSEQ|YP_009116869.1|REFSEQ|NC_026248|triple gene block protein 1 [Yam latent virus]	Yam latent virus	Blastx
SRR17635182	NODE_1529_length_167_cov_3463.410959	98.2	167	3118	0.017640	3.25e-30	acc|GENBANK|AJD23397.1|NEIGHBOR|KJ789139|polyprotein [Japanese yam mosaic virus]	Japanese yam mosaic virus	Blastx
SRR17635182	NODE_1521_length_250_cov_928.807860	67.5	250	1960	0.042347	4.28e-30	acc|REFSEQ|YP_009134730.1|REFSEQ|NC_026248|replicase polyprotein [Yam latent virus]	Yam latent virus	Blastx
SRR17635182	NODE_1102_length_330_cov_1.019417	51.4	330	384	0.278646	4.91e-30	acc|GENBANK|AQQ73994.1|GENBANK|KY073338|hypothetical protein [Kurlavirus BKC-1]	Kurlavirus BKC-1	Blastx
SRR17635182	NODE_2175_length_452_cov_3.633411	44.1	452	439	0.325740	8.64e-30	acc|GENBANK|WZO86148.1|GENBANK|PP681891|ABC transporter [Chlorovirus sp.]	Chlorovirus sp.	Blastx
SRR17635182	NODE_3413_length_287_cov_1.454887	62.1	287	482	0.197095	1.22e-29	acc|GENBANK|AAL47009.1|GENBANK|AH011254|adenylosuccinate lyase [Schistosoma mansoni]	Schistosoma mansoni	Blastx
SRR17635182	NODE_965_length_306_cov_1.736842	75.3	306	327	0.235474	1.48e-29	acc|GENBANK|QFG73901.1|GENBANK|MN448274|papain family cysteine protease [Megaviridae environmental sample]	Megaviridae environmental sample	Blastx
SRR17635182	NODE_854_length_505_cov_1.566116	48.6	505	1508	0.095491	1.78e-29	acc|GENBANK|CAJ00274.1|GENBANK|AJ966991|hypothetical protein [Lotus japonicus]	Lotus japonicus	Blastx
SRR17635182	NODE_79_length_186_cov_1.557576	85.2	186	224	0.272321	5.70e-29	acc|GENBANK|QDH89109.1|GENBANK|MN034603|hypothetical protein [Picornavirales sp.]	Picornavirales sp.	Blastx
SRR17635182	NODE_1492_length_345_cov_1.194444	53.0	345	543	0.211786	1.52e-28	acc|GENBANK|QFG74725.1|GENBANK|MN448290|phosphoenolpyruvate carboxykinase [Megaviridae environmental sample]	Megaviridae environmental sample	Blastx
SRR17635182	NODE_2419_length_174_cov_2.496732	86.2	174	447	0.129754	5.04e-28	acc|GENBANK|AQN68288.1|GENBANK|KY110734|capsid protein [Saudi moumouvirus]	Saudi moumouvirus	Blastx
SRR17635182	NODE_41_length_196_cov_261.342857	81.3	196	1960	0.032653	5.36e-28	acc|REFSEQ|YP_009134730.1|REFSEQ|NC_026248|replicase polyprotein [Yam latent virus]	Yam latent virus	Blastx
SRR17635182	NODE_192_length_313_cov_3.613014	55.8	313	477	0.199161	6.06e-28	acc|GENBANK|AYV78014.1|GENBANK|MK072068|elongation factor 1 alpha long form [Edafosvirus sp.]	Edafosvirus sp.	Blastx
SRR17635182	NODE_83_length_196_cov_688.474286	78.1	196	1960	0.032653	9.98e-28	acc|REFSEQ|YP_009134730.1|REFSEQ|NC_026248|replicase polyprotein [Yam latent virus]	Yam latent virus	Blastx
SRR17635182	NODE_1218_length_163_cov_322.197183	96.3	163	1960	0.027551	1.15e-27	acc|REFSEQ|YP_009134730.1|REFSEQ|NC_026248|replicase polyprotein [Yam latent virus]	Yam latent virus	Blastx
SRR17635182	NODE_85_length_531_cov_3.535294	49.2	531	128	0.937500	1.84e-27	acc|GENBANK|CAA42007.1|GENBANK|X59357|Epstein-Barr virus small RNA associated protein [Homo sapiens]	Homo sapiens	Blastx
SRR17635182	NODE_3016_length_240_cov_1.178082	76.3	240	189	0.423280	4.60e-27	acc|REFSEQ|YP_009465730.1|REFSEQ|NC_037057|hypothetical protein [Dishui lake phycodnavirus 1]	Dishui lake phycodnavirus 1	Blastx
SRR17635182	NODE_163_length_271_cov_2.376000	58.0	271	962	0.084200	5.27e-27	acc|GENBANK|AGE56445.1|GENBANK|JX997176|elongation factor 3 [Paramecium bursaria Chlorella virus NE-JV-1]	Paramecium bursaria Chlorella virus NE-JV-1	Blastx
SRR17635182	NODE_910_length_272_cov_1.382470	65.0	272	477	0.167715	6.52e-27	acc|GENBANK|AYV78014.1|GENBANK|MK072068|elongation factor 1 alpha long form [Edafosvirus sp.]	Edafosvirus sp.	Blastx
SRR17635182	NODE_3426_length_300_cov_1.387097	65.8	300	189	0.386243	7.19e-27	acc|REFSEQ|YP_009507789.1|REFSEQ|NC_038668|hypothetical protein [Harvey murine sarcoma virus]	Harvey murine sarcoma virus	Blastx
SRR17635182	NODE_1769_length_163_cov_925.147887	94.4	163	1960	0.027551	7.42e-27	acc|REFSEQ|YP_009134730.1|REFSEQ|NC_026248|replicase polyprotein [Yam latent virus]	Yam latent virus	Blastx
SRR17635182	NODE_1200_length_225_cov_1.004902	74.3	225	124	0.596774	7.46e-27	acc|GENBANK|QBK88266.1|GENBANK|MK500382|NifU-like protein [Marseillevirus LCMAC202]	Marseillevirus LCMAC202	Blastx
SRR17635182	NODE_149_length_347_cov_2.239264	58.8	347	464	0.209052	8.13e-27	acc|GENBANK|ARF10763.1|GENBANK|KY684105|elongation Factor 1-alpha EF1-alpha [Hokovirus HKV1]	Hokovirus HKV1	Blastx
SRR17635182	NODE_1589_length_256_cov_2.012766	59.5	256	134	0.626866	1.04e-26	acc|GENBANK|CAJ65877.1|GENBANK|AM182883|putative integrase [Cucumis melo]	Cucumis melo	Blastx
SRR17635182	NODE_158_length_143_cov_688.327869	89.4	143	108	0.435185	1.19e-26	acc|REFSEQ|YP_009116870.1|REFSEQ|NC_026248|triple gene block protein 2 [Yam latent virus]	Yam latent virus	Blastx
SRR17635182	NODE_2039_length_281_cov_1.157692	56.2	281	602	0.147841	1.30e-26	acc|GENBANK|QIG59839.1|GENBANK|MN940578|heat shock protein 70 [Dishui Lake phycodnavirus 3]	Dishui Lake phycodnavirus 3	Blastx
SRR17635182	NODE_2161_length_760_cov_2.560217	30.2	760	575	0.466087	1.65e-26	acc|GENBANK|CAE02704.1|GENBANK|AJ575660|putative sugar transporter [Yarrowia lipolytica]	Yarrowia lipolytica	Blastx
SRR17635182	NODE_1815_length_461_cov_3.347727	64.6	461	340	0.232353	1.92e-26	acc|GENBANK|AYV80407.1|GENBANK|MK072243|glutamine synthetase [Harvfovirus sp.]	Harvfovirus sp.	Blastx
SRR17635182	NODE_1643_length_143_cov_1547.491803	87.2	143	108	0.435185	3.41e-26	acc|REFSEQ|YP_009116870.1|REFSEQ|NC_026248|triple gene block protein 2 [Yam latent virus]	Yam latent virus	Blastx
SRR17635182	NODE_3250_length_263_cov_1.066116	59.8	263	1508	0.057692	4.16e-26	acc|GENBANK|CAJ00278.1|GENBANK|AJ966990|hypothetical protein [Lotus japonicus]	Lotus japonicus	Blastx
SRR17635182	NODE_1807_length_157_cov_56486.867647	98.1	157	225	0.231111	5.39e-26	acc|GENBANK|WEY07627.1|GENBANK|OP219469|coat protein [Broad bean wilt virus 2]	Broad bean wilt virus 2	Blastx
SRR17635182	NODE_1508_length_267_cov_283.154472	60.7	267	1960	0.045408	8.45e-26	acc|REFSEQ|YP_009134730.1|REFSEQ|NC_026248|replicase polyprotein [Yam latent virus]	Yam latent virus	Blastx
SRR17635182	NODE_734_length_253_cov_1.538793	67.1	253	344	0.203488	8.75e-26	acc|GENBANK|QBK88093.1|GENBANK|MK500375|zinc finger protein [Marseillevirus LCMAC202]	Marseillevirus LCMAC202	Blastx
