Sample	RefId	MappedReads	PercentGenomeCovered	MeanCoverage	PassFilter	ConsensusFile
SRR3938623	NC_043422.1	18	2.37	0.3530	False	/data/output/mapping/map2Ref/SRR3938623/NC_043422.1.consensus.fasta
SRR3938623	NC_055177.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR3938623/NC_055177.1.consensus.fasta
SRR3938623	NC_055491.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR3938623/NC_055491.1.consensus.fasta
SRR3938623	NC_055506.1	15	2.29	0.0872	False	/data/output/mapping/map2Ref/SRR3938623/NC_055506.1.consensus.fasta
SRR3938623	NC_075430.1	16	3.66	0.1620	False	/data/output/mapping/map2Ref/SRR3938623/NC_075430.1.consensus.fasta
SRR3938623	NC_075431.1	227	44.76	2.3907	True	/data/output/mapping/map2Ref/SRR3938623/NC_075431.1.consensus.fasta
SRR3938623	NC_076148.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR3938623/NC_076148.1.consensus.fasta
SRR3938623	NC_076205.1	1	0.99	0.0099	False	/data/output/mapping/map2Ref/SRR3938623/NC_076205.1.consensus.fasta
SRR3938623	NC_076449.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR3938623/NC_076449.1.consensus.fasta
SRR3938623	NC_076495.1	5	2.21	0.0331	False	/data/output/mapping/map2Ref/SRR3938623/NC_076495.1.consensus.fasta
SRR3938623	NC_076962.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR3938623/NC_076962.1.consensus.fasta
