Sample	RefId	MappedReads	PercentGenomeCovered	MeanCoverage	PassFilter	ConsensusFile
DRR208400	NC_022895.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208400/NC_022895.1.consensus.fasta
DRR208400	NC_025252.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208400/NC_025252.1.consensus.fasta
DRR208400	NC_026248.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208400/NC_026248.1.consensus.fasta
DRR208400	NC_027212.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208400/NC_027212.1.consensus.fasta
DRR208400	NC_028111.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208400/NC_028111.1.consensus.fasta
DRR208400	NC_031763.1	303182	95.83	8397.2063	True	/data/output/mapping/map2Ref/DRR208400/NC_031763.1.consensus.fasta
DRR208400	NC_031766.1	256090	100.00	4549.0557	True	/data/output/mapping/map2Ref/DRR208400/NC_031766.1.consensus.fasta
DRR208400	NC_034250.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208400/NC_034250.1.consensus.fasta
DRR208400	NC_038381.1	18	15.80	0.3437	False	/data/output/mapping/map2Ref/DRR208400/NC_038381.1.consensus.fasta
DRR208400	NC_038561.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208400/NC_038561.1.consensus.fasta
DRR208400	NC_038986.1	5	1.53	0.0667	False	/data/output/mapping/map2Ref/DRR208400/NC_038986.1.consensus.fasta
DRR208400	NC_038987.1	4	0.81	0.0323	False	/data/output/mapping/map2Ref/DRR208400/NC_038987.1.consensus.fasta
DRR208400	NC_038995.1	37	28.06	0.5782	False	/data/output/mapping/map2Ref/DRR208400/NC_038995.1.consensus.fasta
DRR208400	NC_040712.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208400/NC_040712.1.consensus.fasta
DRR208400	NC_040825.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208400/NC_040825.1.consensus.fasta
DRR208400	NC_043084.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208400/NC_043084.1.consensus.fasta
DRR208400	NC_043141.1	3401	5.80	131.5494	False	/data/output/mapping/map2Ref/DRR208400/NC_043141.1.consensus.fasta
DRR208400	NC_043146.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208400/NC_043146.1.consensus.fasta
DRR208400	NC_043150.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208400/NC_043150.1.consensus.fasta
DRR208400	NC_043159.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208400/NC_043159.1.consensus.fasta
DRR208400	NC_043160.1	1650	5.49	24.6286	False	/data/output/mapping/map2Ref/DRR208400/NC_043160.1.consensus.fasta
DRR208400	NC_043161.1	375	1.89	5.2231	False	/data/output/mapping/map2Ref/DRR208400/NC_043161.1.consensus.fasta
DRR208400	NC_043422.1	2541	3.58	36.5644	False	/data/output/mapping/map2Ref/DRR208400/NC_043422.1.consensus.fasta
DRR208400	NC_055177.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208400/NC_055177.1.consensus.fasta
DRR208400	NC_055491.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208400/NC_055491.1.consensus.fasta
DRR208400	NC_055506.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208400/NC_055506.1.consensus.fasta
DRR208400	NC_075430.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208400/NC_075430.1.consensus.fasta
DRR208400	NC_075431.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208400/NC_075431.1.consensus.fasta
DRR208400	NC_076148.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208400/NC_076148.1.consensus.fasta
DRR208400	NC_076205.1	8	6.98	0.1515	False	/data/output/mapping/map2Ref/DRR208400/NC_076205.1.consensus.fasta
DRR208400	NC_076449.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208400/NC_076449.1.consensus.fasta
DRR208400	NC_076495.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208400/NC_076495.1.consensus.fasta
DRR208400	NC_076962.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/DRR208400/NC_076962.1.consensus.fasta
