Sample	Contig	Percent_identity	Contig_length	Reference_length	RefCoverage	E-value	Reference_name	Species	blastType
DRR045125	NODE_2366_length_2091_cov_38.173955	40.6	2091	1040	0.579808	4.38e-141	acc|REFSEQ|YP_010780932.1|REFSEQ|NC_075038|putative ATP-citrate synthase isoform X3 [Tupanvirus deep ocean]	Tupanvirus deep ocean	Blastx
DRR045125	NODE_3270_length_1867_cov_113.728462	45.0	1867	590	0.952542	5.00e-141	acc|GENBANK|XDR79733.1|GENBANK|PQ109088|ATP-dependent zinc metalloprotease FtsH 3 [Micromonas commoda virus]	Micromonas commoda virus	Blastx
DRR045125	NODE_8631_length_740_cov_8.203678	84.1	740	925	0.265946	1.27e-140	acc|GENBANK|ABY48139.1|GENBANK|EU306659|NORK [Medicago truncatula]	Medicago truncatula	Blastx
DRR045125	NODE_27287_length_1693_cov_12.066265	50.0	1693	561	0.805704	1.54e-139	acc|GENBANK|ARF08721.1|GENBANK|KY684083|DNA topoisomerase IB [Catovirus CTV1]	Catovirus CTV1	Blastx
DRR045125	NODE_2988_length_1684_cov_178.340400	51.6	1684	558	0.781362	1.79e-139	acc|GENBANK|QOR60244.1|GENBANK|MK522034|hypothetical protein [Bathycoccus sp. RCC716 virus 1]	Bathycoccus sp. RCC716 virus 1	Blastx
DRR045125	NODE_1700_length_2076_cov_29.508566	57.9	2076	364	1.071429	3.33e-138	acc|GENBANK|ADB85405.1|GENBANK|GQ252886|putative protein kinase [Phyllostachys edulis]	Phyllostachys edulis	Blastx
DRR045125	NODE_1806_length_1235_cov_78.029950	80.2	1235	564	0.464539	7.79e-137	acc|GENBANK|AWA44801.1|GENBANK|MH182523|ATP-dependent 6-phosphofructokinase [Saccharum officinarum]	Saccharum officinarum	Blastx
DRR045125	NODE_27485_length_979_cov_16.200846	75.5	979	686	0.368805	4.04e-135	acc|GENBANK|WNO13952.1|GENBANK|OQ968299|coat protein [Guapo partitivirus]	Guapo partitivirus	Blastx
DRR045125	NODE_1462_length_1980_cov_23.046739	47.7	1980	621	0.813205	1.06e-134	acc|GENBANK|AAK84478.1|GENBANK|AF275345|unknown [Solanum lycopersicum]	Solanum lycopersicum	Blastx
DRR045125	NODE_14428_length_995_cov_8.143451	62.5	995	631	0.511886	3.17e-134	acc|GENBANK|AWA44806.1|GENBANK|MH182523|hypothetical protein [Saccharum officinarum]	Saccharum officinarum	Blastx
DRR045125	NODE_25319_length_1846_cov_29.035301	37.6	1846	653	0.868300	9.21e-132	acc|GENBANK|QBK88577.1|GENBANK|MK500392|threonyl-tRNA synthetase [Mimivirus LCMiAC01]	Mimivirus LCMiAC01	Blastx
DRR045125	NODE_24800_length_1316_cov_13.694466	52.7	1316	385	1.015584	1.55e-131	acc|GENBANK|UUT40455.1|GENBANK|ON887238|hypothetical protein [carnivorous sponge associated iridovirus]	carnivorous sponge associated iridovirus	Blastx
DRR045125	NODE_24380_length_1523_cov_11.577852	44.9	1523	497	0.901408	2.56e-131	acc|GENBANK|CCQ71326.1|GENBANK|HF586476|hypothetical Pro-X carboxypeptidase-like protein [Cotesia congregata]	Cotesia congregata	Blastx
DRR045125	NODE_11883_length_3952_cov_12.153866	44.1	3952	574	0.979094	7.56e-131	acc|GENBANK|XAO13562.1|GENBANK|PP130629|hypothetical protein [Mantoniella tinhauana virus 1]	Mantoniella tinhauana virus 1	Blastx
DRR045125	NODE_4015_length_1030_cov_14.107322	60.2	1030	458	0.724891	1.68e-128	acc|REFSEQ|YP_009448811.1|REFSEQ|NC_036594|Serine-tRNA synthetase, type1 [Orpheovirus IHUMI-LCC2]	Orpheovirus IHUMI-LCC2	Blastx
DRR045125	NODE_39679_length_894_cov_4.437863	72.2	894	378	0.685185	4.13e-128	acc|GENBANK|QBK85319.1|GENBANK|MK500315|ribonucleoside diphosphate reductase, beta [Iridovirus LCIVAC01]	Iridovirus LCIVAC01	Blastx
DRR045125	NODE_27053_length_1186_cov_43.341717	58.1	1186	897	0.372352	1.42e-127	acc|GENBANK|ABY48136.1|GENBANK|EU306659|glycine-rich protein [Medicago truncatula]	Medicago truncatula	Blastx
DRR045125	NODE_17328_length_1581_cov_12.322997	49.7	1581	558	0.783154	3.43e-127	acc|GENBANK|QOR60244.1|GENBANK|MK522034|hypothetical protein [Bathycoccus sp. RCC716 virus 1]	Bathycoccus sp. RCC716 virus 1	Blastx
DRR045125	NODE_3470_length_1668_cov_642.801835	52.2	1668	333	1.012012	4.17e-127	acc|GENBANK|AUV58633.1|GENBANK|MG779360|glutamine synthetase [Bandra megavirus]	Bandra megavirus	Blastx
DRR045125	NODE_25768_length_1355_cov_22.975794	52.9	1355	385	0.903896	4.19e-127	acc|GENBANK|AQN68505.1|GENBANK|KY110734|glutamine synthetase [Saudi moumouvirus]	Saudi moumouvirus	Blastx
DRR045125	NODE_22497_length_1503_cov_38.310884	56.2	1503	376	0.970745	4.22e-127	acc|GENBANK|WBR14998.1|GENBANK|ON887157|Chorismate synthase [Pandoravirus kuranda]	Pandoravirus kuranda	Blastx
DRR045125	NODE_41598_length_1836_cov_5.174154	34.5	1836	760	0.946053	4.49e-127	acc|GENBANK|QFG74349.1|GENBANK|MN448286|Hsp90 protein [Megaviridae environmental sample]	Megaviridae environmental sample	Blastx
DRR045125	NODE_2007_length_1865_cov_174.221616	51.9	1865	423	0.978723	1.49e-126	acc|GENBANK|CAA38181.1|GENBANK|X54284|phosphoglycerate kinase [Trichoderma viride]	Trichoderma viride	Blastx
DRR045125	NODE_2968_length_1896_cov_95.845411	39.7	1896	783	0.816092	1.54e-126	acc|GENBANK|QFG73724.1|GENBANK|MN448270|Hsp90 protein [Megaviridae environmental sample]	Megaviridae environmental sample	Blastx
DRR045125	NODE_5322_length_952_cov_8.968444	59.1	952	357	0.829132	1.95e-126	acc|GENBANK|ABB29305.1|GENBANK|DQ219419|NADPH-dependent reductase [Zea mays]	Zea mays	Blastx
DRR045125	NODE_22951_length_1355_cov_14.378971	50.1	1355	362	1.019337	6.27e-126	acc|GENBANK|AGE56130.1|GENBANK|JX997175|agmatine deiminase [Acanthocystis turfacea Chlorella virus MO0605SPH]	Acanthocystis turfacea Chlorella virus MO0605SPH	Blastx
DRR045125	NODE_42163_length_877_cov_4.648104	80.5	877	421	0.548694	1.95e-122	acc|GENBANK|AGP03657.1|GENBANK|KF220834|integrase-type DNA-binding superfamily protein [Glycine max]	Glycine max	Blastx
DRR045125	NODE_11828_length_2517_cov_14.933172	38.5	2517	588	0.972789	3.24e-122	acc|GENBANK|QOI90522.1|GENBANK|MT663539|hypothetical protein [Pyramimonas orientalis virus]	Pyramimonas orientalis virus	Blastx
DRR045125	NODE_10448_length_2571_cov_8.513002	33.1	2571	588	1.187075	3.65e-122	acc|GENBANK|QOI90522.1|GENBANK|MT663539|hypothetical protein [Pyramimonas orientalis virus]	Pyramimonas orientalis virus	Blastx
DRR045125	NODE_11496_length_1350_cov_9.579347	43.7	1350	455	0.971429	1.36e-121	acc|GENBANK|QFG73745.1|GENBANK|MN448270|elongation factor Tu GTP binding domain protein [Megaviridae environmental sample]	Megaviridae environmental sample	Blastx
DRR045125	NODE_7677_length_1388_cov_17.450923	54.6	1388	676	0.563609	5.89e-121	acc|REFSEQ|YP_009173627.1|REFSEQ|NC_028094|Hsp70 protein [Chrysochromulina ericina virus]	Chrysochromulina ericina virus	Blastx
DRR045125	NODE_41_length_3134_cov_71.394066	35.2	3134	588	1.185374	1.02e-120	acc|GENBANK|QOI90522.1|GENBANK|MT663539|hypothetical protein [Pyramimonas orientalis virus]	Pyramimonas orientalis virus	Blastx
DRR045125	NODE_5741_length_1691_cov_9.297949	42.6	1691	759	0.646904	1.76e-120	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
DRR045125	NODE_1610_length_1885_cov_38.826674	41.0	1885	657	0.799087	4.69e-120	acc|GENBANK|CAK7596747.1|GENBANK|OZ003748|Heat shock protein Hsp90 family [Catovirus sp. 'naegleriensis']	Catovirus sp. 'naegleriensis'	Blastx
DRR045125	NODE_22482_length_1993_cov_15.983163	44.5	1993	480	0.893750	8.50e-120	acc|GENBANK|QPI16798.1|GENBANK|MW030606|BT1 family protein [Virus NIOZ-UU159]	Virus NIOZ-UU159	Blastx
DRR045125	NODE_4892_length_1062_cov_30.745384	67.8	1062	282	0.968085	2.27e-119	acc|GENBANK|AAL14448.1|GENBANK|AF397035|heat shock protein Hsc70t [Mus musculus]	Mus musculus	Blastx
DRR045125	NODE_6422_length_917_cov_9.947964	69.7	917	689	0.393324	5.12e-118	acc|GENBANK|ARF10988.1|GENBANK|KY684105|Hsp70 protein [Hokovirus HKV1]	Hokovirus HKV1	Blastx
DRR045125	NODE_16438_length_1140_cov_5.240289	56.8	1140	875	0.362286	3.31e-117	acc|GENBANK|BDT62894.1|GENBANK|LC738879|DNA ligase 1-like protein [Trachysalambria curvirostris majanivirus]	Trachysalambria curvirostris majanivirus	Blastx
DRR045125	NODE_22815_length_1233_cov_13.656667	54.9	1233	518	0.664093	1.18e-116	acc|GENBANK|ABY48142.1|GENBANK|EU306659|serine-hydroxymethyltransferase [Medicago truncatula]	Medicago truncatula	Blastx
DRR045125	NODE_641_length_1496_cov_12.241969	42.9	1496	619	0.756058	2.45e-116	acc|GENBANK|AYV80670.1|GENBANK|MK072246|puromycin sensitive aminopeptidase [Harvfovirus sp.]	Harvfovirus sp.	Blastx
DRR045125	NODE_26730_length_1957_cov_18.093555	36.3	1957	583	1.039451	4.73e-116	acc|GENBANK|QKF94238.1|GENBANK|MT418680|class II glycyl-tRNA synthetase [Fadolivirus FV1/VV64]	Fadolivirus FV1/VV64	Blastx
DRR045125	NODE_5130_length_1730_cov_990.897466	43.6	1730	697	0.598278	1.63e-115	acc|REFSEQ|YP_010781946.1|REFSEQ|NC_075039|catalase [Tupanvirus soda lake]	Tupanvirus soda lake	Blastx
DRR045125	NODE_2459_length_3250_cov_128.628847	34.3	3250	588	1.173469	2.82e-115	acc|GENBANK|QOI90522.1|GENBANK|MT663539|hypothetical protein [Pyramimonas orientalis virus]	Pyramimonas orientalis virus	Blastx
DRR045125	NODE_15690_length_2552_cov_11.410480	39.2	2552	919	0.683351	3.00e-115	acc|GENBANK|AYV75146.1|GENBANK|MK071979|plasma membrane ATPase [Terrestrivirus sp.]	Terrestrivirus sp.	Blastx
DRR045125	NODE_22931_length_929_cov_14.934152	59.3	929	404	0.730198	7.96e-115	acc|REFSEQ|YP_009483679.1|REFSEQ|NC_037667|clamp loader of DNA polymerase [Pandoravirus quercus]	Pandoravirus quercus	Blastx
DRR045125	NODE_3103_length_1845_cov_99.167219	44.4	1845	697	0.593974	1.06e-114	acc|REFSEQ|YP_010781946.1|REFSEQ|NC_075039|catalase [Tupanvirus soda lake]	Tupanvirus soda lake	Blastx
DRR045125	NODE_23496_length_1357_cov_18.555891	52.8	1357	497	0.651911	2.29e-114	acc|REFSEQ|YP_010780494.1|REFSEQ|NC_075038|aspartyl-tRNA synthetase [Tupanvirus deep ocean]	Tupanvirus deep ocean	Blastx
DRR045125	NODE_2695_length_903_cov_54.766667	66.1	903	282	0.971631	3.80e-114	acc|GENBANK|AAL14448.1|GENBANK|AF397035|heat shock protein Hsc70t [Mus musculus]	Mus musculus	Blastx
DRR045125	NODE_42630_length_939_cov_3.092715	50.4	939	489	0.713701	7.58e-113	acc|GENBANK|QBK85775.1|GENBANK|MK500327|aspartyl/asparaginyl-tRNA synthetase [Marseillevirus LCMAC101]	Marseillevirus LCMAC101	Blastx
DRR045125	NODE_27174_length_1758_cov_9.157101	39.4	1758	1033	0.503388	2.42e-112	acc|REFSEQ|YP_010782239.1|REFSEQ|NC_075039|putative ATP-citrate synthase [Tupanvirus soda lake]	Tupanvirus soda lake	Blastx
DRR045125	NODE_861_length_894_cov_40.119628	69.4	894	239	0.983264	6.84e-111	acc|GENBANK|AFV13460.1|GENBANK|JQ314447|ubiquitin conjugating enzyme 2 [Tripsacum dactyloides]	Tripsacum dactyloides	Blastx
DRR045125	NODE_13442_length_1013_cov_22.696939	88.7	1013	258	0.686047	3.17e-109	acc|GENBANK|WMV02893.1|GENBANK|OP630990|alpha-tubulin [Diderma spumarioides]	Diderma spumarioides	Blastx
DRR045125	NODE_20049_length_1202_cov_15.831480	50.5	1202	334	0.985030	4.15e-109	acc|REFSEQ|YP_010782262.1|REFSEQ|NC_075039|UDP-glucose 4-epimerase [Tupanvirus soda lake]	Tupanvirus soda lake	Blastx
DRR045125	NODE_42816_length_1521_cov_4.251344	48.4	1521	389	0.946015	4.80e-109	acc|GENBANK|QBK90917.1|GENBANK|MK500502|mycolic acid cyclopropane synthetase [Pithovirus LCPAC201]	Pithovirus LCPAC201	Blastx
DRR045125	NODE_4990_length_1315_cov_87.105304	70.2	1315	421	0.605701	7.93e-109	acc|GENBANK|AGP03657.1|GENBANK|KF220834|integrase-type DNA-binding superfamily protein [Glycine max]	Glycine max	Blastx
DRR045125	NODE_17661_length_679_cov_11.342105	80.7	679	621	0.333333	1.39e-108	acc|GENBANK|XCA47333.1|GENBANK|PP911589|movement protein hsp70h [Micromonas commoda virus]	Micromonas commoda virus	Blastx
DRR045125	NODE_13420_length_999_cov_31.969979	54.0	999	604	0.572848	2.26e-108	acc|GENBANK|AAK84484.1|GENBANK|AF275345|TH65-like protein [Solanum lycopersicum]	Solanum lycopersicum	Blastx
DRR045125	NODE_37294_length_900_cov_3.698962	67.1	900	369	0.626016	3.39e-108	acc|GENBANK|AFV13469.1|GENBANK|JQ314449|Tac7077 [Coix lacryma-jobi]	Coix lacryma-jobi	Blastx
DRR045125	NODE_13973_length_1083_cov_8.193333	44.8	1083	477	0.813417	1.01e-107	acc|GENBANK|AYV78014.1|GENBANK|MK072068|elongation factor 1 alpha long form [Edafosvirus sp.]	Edafosvirus sp.	Blastx
DRR045125	NODE_1270_length_771_cov_138.525745	81.5	771	621	0.330113	1.85e-107	acc|GENBANK|XCA47333.1|GENBANK|PP911589|movement protein hsp70h [Micromonas commoda virus]	Micromonas commoda virus	Blastx
DRR045125	NODE_25634_length_1947_cov_32.494253	40.8	1947	518	1.021236	5.93e-107	acc|GENBANK|QPI16131.1|GENBANK|MW030532|hypothetical protein [Virus NIOZ-UU157]	Virus NIOZ-UU157	Blastx
DRR045125	NODE_27772_length_2283_cov_44.077333	41.3	2283	611	0.875614	7.44e-107	acc|GENBANK|QOR60299.1|GENBANK|MK522035|hypothetical protein [Bathycoccus sp. RCC716 virus 1]	Bathycoccus sp. RCC716 virus 1	Blastx
DRR045125	NODE_19638_length_913_cov_20.892045	49.7	913	388	0.783505	1.18e-106	acc|GENBANK|AAU93529.1|GENBANK|AY691949|alcohol dehydrogenase 1 [Zea mays]	Zea mays	Blastx
DRR045125	NODE_28140_length_850_cov_40.755202	84.7	850	213	1.014085	1.64e-106	acc|GENBANK|AAK76585.1|GENBANK|AY045911|putative copia retroelement pol polyprotein [Arabidopsis thaliana]	Arabidopsis thaliana	Blastx
DRR045125	NODE_743_length_2601_cov_47.855919	41.1	2601	671	0.627422	9.13e-106	acc|REFSEQ|YP_010781167.1|REFSEQ|NC_075038|threonyl-tRNA synthetase [Tupanvirus deep ocean]	Tupanvirus deep ocean	Blastx
DRR045125	NODE_918_length_1523_cov_47.261745	48.0	1523	356	1.042135	1.33e-105	acc|REFSEQ|YP_010781468.1|REFSEQ|NC_075039|phenylalanyl-tRNA synthetase [Tupanvirus soda lake]	Tupanvirus soda lake	Blastx
DRR045125	NODE_27843_length_1147_cov_34.736984	52.2	1147	423	0.796690	1.66e-104	acc|GENBANK|CAA38181.1|GENBANK|X54284|phosphoglycerate kinase [Trichoderma viride]	Trichoderma viride	Blastx
DRR045125	NODE_17410_length_1567_cov_14.726858	41.4	1567	438	0.981735	2.06e-104	acc|GENBANK|QBK88723.1|GENBANK|MK500396|histidyl-tRNA synthetase [Mimivirus LCMiAC01]	Mimivirus LCMiAC01	Blastx
