Sample	Contig	Percent_identity	Contig_length	Reference_length	RefCoverage	E-value	Reference_name	Species	blastType
SRR13270795	NODE_53645_length_2439_cov_9.085619	47.8	2439	1369	0.572681	2.61e-241	acc|GENBANK|BAG72152.1|GENBANK|AB430326|hypothetical protein [Lotus japonicus]	Lotus japonicus	Blastx
SRR13270795	NODE_5089_length_1908_cov_81.848533	67.0	1908	478	1.046025	1.97e-240	acc|GENBANK|AAK84479.1|GENBANK|AF275345|putative auxin growth promotor protein [Solanum lycopersicum]	Solanum lycopersicum	Blastx
SRR13270795	NODE_38787_length_1859_cov_7.929901	59.4	1859	759	0.707510	3.87e-239	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR13270795	NODE_2911_length_1585_cov_5.934923	60.0	1585	623	0.845907	9.82e-237	acc|GENBANK|BAL14837.1|GENBANK|AB682995|endo-1,4-b-D-glucanase [Oryza sativa Japonica Group]	Oryza sativa Japonica Group	Blastx
SRR13270795	NODE_52309_length_1801_cov_21.821267	57.8	1801	706	0.838527	7.83e-236	acc|GENBANK|WGU26822.1|GENBANK|OQ503488|OPT oligopeptide transporter protein [Triticum monococcum]	Triticum monococcum	Blastx
SRR13270795	NODE_158_length_2389_cov_81.961375	50.8	2389	671	0.982116	4.49e-234	acc|REFSEQ|YP_010781167.1|REFSEQ|NC_075038|threonyl-tRNA synthetase [Tupanvirus deep ocean]	Tupanvirus deep ocean	Blastx
SRR13270795	NODE_1871_length_1260_cov_33.365933	77.5	1260	621	0.657005	1.17e-220	acc|GENBANK|XCA47333.1|GENBANK|PP911589|movement protein hsp70h [Micromonas commoda virus]	Micromonas commoda virus	Blastx
SRR13270795	NODE_5331_length_1391_cov_18.118557	63.1	1391	759	0.611331	7.90e-219	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR13270795	NODE_4857_length_1169_cov_421.459507	84.9	1169	405	0.883951	1.11e-217	acc|GENBANK|WGU26824.1|GENBANK|OQ503488|eukaryotic initiation factor 4A-III B-like [Triticum monococcum]	Triticum monococcum	Blastx
SRR13270795	NODE_5616_length_3052_cov_5.310036	38.4	3052	980	1.023469	6.63e-216	acc|GENBANK|QKF94300.1|GENBANK|MT418680|ubiquitin activating enzyme [Fadolivirus FV1/VV64]	Fadolivirus FV1/VV64	Blastx
SRR13270795	NODE_1433_length_2705_cov_54.373129	40.3	2705	1097	0.823154	1.32e-213	acc|GENBANK|QBK88446.1|GENBANK|MK500389|isoleucyl-tRNA synthetase [Mimivirus LCMiAC01]	Mimivirus LCMiAC01	Blastx
SRR13270795	NODE_52502_length_1237_cov_39.249169	80.3	1237	601	0.617304	2.10e-209	acc|GENBANK|AAB62581.1|GENBANK|U68072|3-hydroxy-3-methylglutaryl CoA reductase 2 [Solanum lycopersicum]	Solanum lycopersicum	Blastx
SRR13270795	NODE_51027_length_1447_cov_7.983734	63.3	1447	631	0.755943	1.30e-204	acc|GENBANK|AWA44806.1|GENBANK|MH182523|hypothetical protein [Saccharum officinarum]	Saccharum officinarum	Blastx
SRR13270795	NODE_26672_length_1194_cov_5.332472	71.4	1194	405	0.930864	4.66e-191	acc|GENBANK|WGU26824.1|GENBANK|OQ503488|eukaryotic initiation factor 4A-III B-like [Triticum monococcum]	Triticum monococcum	Blastx
SRR13270795	NODE_3529_length_2323_cov_90.903930	50.3	2323	574	1.012195	4.14e-190	acc|GENBANK|QBK92332.1|GENBANK|MK500574|translation initiation factor [Pithovirus LCPAC304]	Pithovirus LCPAC304	Blastx
SRR13270795	NODE_47756_length_1914_cov_10.692717	48.7	1914	1161	0.515935	8.87e-185	acc|GENBANK|AAP06788.1|GENBANK|AY234827|phytochrome B1 apoprotein [Zea mays]	Zea mays	Blastx
SRR13270795	NODE_5157_length_4025_cov_130.622996	42.6	4025	980	0.750000	5.56e-183	acc|GENBANK|QKF94300.1|GENBANK|MT418680|ubiquitin activating enzyme [Fadolivirus FV1/VV64]	Fadolivirus FV1/VV64	Blastx
SRR13270795	NODE_50845_length_1434_cov_5.640257	58.5	1434	727	0.660248	1.92e-182	acc|GENBANK|ADB85269.1|GENBANK|GQ252805|putative lectin-like protein kinase [Phyllostachys edulis]	Phyllostachys edulis	Blastx
SRR13270795	NODE_4894_length_1273_cov_27.366129	68.0	1273	378	0.949735	4.44e-182	acc|GENBANK|ACN72775.1|GENBANK|FJ791046|delta-12 oleate desaturase [Helianthus annuus]	Helianthus annuus	Blastx
SRR13270795	NODE_1768_length_3992_cov_10.506188	50.4	3992	604	1.120861	8.22e-181	acc|GENBANK|AAK84484.1|GENBANK|AF275345|TH65-like protein [Solanum lycopersicum]	Solanum lycopersicum	Blastx
SRR13270795	NODE_1907_length_2001_cov_15.117886	51.2	2001	875	0.622857	3.92e-180	acc|GENBANK|BDT62894.1|GENBANK|LC738879|DNA ligase 1-like protein [Trachysalambria curvirostris majanivirus]	Trachysalambria curvirostris majanivirus	Blastx
SRR13270795	NODE_16281_length_821_cov_2.680203	96.7	821	538	0.500000	4.36e-180	acc|REFSEQ|NP_057934.1|REFSEQ|NC_001501|Pr65 [Moloney murine leukemia virus]	Moloney murine leukemia virus	Blastx
SRR13270795	NODE_1036_length_1797_cov_51.765306	51.6	1797	737	0.739484	8.21e-180	acc|GENBANK|CAK7597324.1|GENBANK|OZ003748|Vesicle-fusing ATPase [Catovirus sp. 'naegleriensis']	Catovirus sp. 'naegleriensis'	Blastx
SRR13270795	NODE_47006_length_1920_cov_12.171171	51.2	1920	1161	0.496124	3.02e-179	acc|GENBANK|AAP06788.1|GENBANK|AY234827|phytochrome B1 apoprotein [Zea mays]	Zea mays	Blastx
SRR13270795	NODE_21846_length_1360_cov_4.354182	64.8	1360	405	0.960494	6.57e-179	acc|GENBANK|WGU26824.1|GENBANK|OQ503488|eukaryotic initiation factor 4A-III B-like [Triticum monococcum]	Triticum monococcum	Blastx
SRR13270795	NODE_43326_length_1304_cov_25.977183	84.9	1304	2466	0.137064	3.24e-178	acc|GENBANK|AOZ57106.1|GENBANK|KX608896|Serine threonine-protein kinase TOR [Saccharum hybrid cultivar R570]	Saccharum hybrid cultivar R570	Blastx
SRR13270795	NODE_2448_length_1856_cov_67.437191	50.8	1856	524	0.980916	2.30e-176	acc|REFSEQ|YP_010781689.1|REFSEQ|NC_075039|prolyl-tRNA synthetase [Tupanvirus soda lake]	Tupanvirus soda lake	Blastx
SRR13270795	NODE_5670_length_1989_cov_40.052658	48.7	1989	759	0.690382	8.40e-175	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR13270795	NODE_47233_length_948_cov_25.947541	86.9	948	518	0.557915	8.91e-175	acc|GENBANK|ABY48142.1|GENBANK|EU306659|serine-hydroxymethyltransferase [Medicago truncatula]	Medicago truncatula	Blastx
SRR13270795	NODE_26186_length_1986_cov_5.133641	69.8	1986	723	0.507607	6.00e-174	acc|GENBANK|CAD61259.1|GENBANK|AL772193|pyruvate carboxylase [Danio rerio]	Danio rerio	Blastx
SRR13270795	NODE_48831_length_1055_cov_21.300391	81.7	1055	621	0.502415	5.29e-173	acc|GENBANK|XCA47333.1|GENBANK|PP911589|movement protein hsp70h [Micromonas commoda virus]	Micromonas commoda virus	Blastx
SRR13270795	NODE_54788_length_1246_cov_28.885408	58.2	1246	623	0.667737	8.09e-173	acc|GENBANK|BAL14837.1|GENBANK|AB682995|endo-1,4-b-D-glucanase [Oryza sativa Japonica Group]	Oryza sativa Japonica Group	Blastx
SRR13270795	NODE_489_length_1038_cov_1.715423	94.1	1038	560	0.510714	1.36e-172	acc|GENBANK|AAA66622.1|GENBANK|M32803|reverse transcriptase [Moloney murine leukemia virus]	Moloney murine leukemia virus	Blastx
SRR13270795	NODE_38669_length_929_cov_8.833705	90.3	929	258	1.000000	5.55e-171	acc|GENBANK|WMV02893.1|GENBANK|OP630990|alpha-tubulin [Diderma spumarioides]	Diderma spumarioides	Blastx
SRR13270795	NODE_52092_length_2176_cov_13.710686	49.3	2176	759	0.691700	6.53e-171	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR13270795	NODE_7295_length_2379_cov_86.650469	50.3	2379	630	0.915873	7.75e-171	acc|REFSEQ|YP_004061438.1|REFSEQ|NC_014765|hypothetical protein [Bathycoccus sp. RCC1105 virus BpV1]	Bathycoccus sp. RCC1105 virus BpV1	Blastx
SRR13270795	NODE_2751_length_2305_cov_29.213468	44.8	2305	753	0.918991	1.71e-169	acc|GENBANK|QDY51907.1|GENBANK|MK250085|Hsp90 protein [Mimiviridae sp. ChoanoV1]	Mimiviridae sp. ChoanoV1	Blastx
SRR13270795	NODE_733_length_1184_cov_20.704605	89.5	1184	258	1.000000	2.43e-168	acc|GENBANK|WMV02893.1|GENBANK|OP630990|alpha-tubulin [Diderma spumarioides]	Diderma spumarioides	Blastx
SRR13270795	NODE_3992_length_926_cov_16.562150	75.3	926	388	0.773196	4.70e-168	acc|GENBANK|AAU93529.1|GENBANK|AY691949|alcohol dehydrogenase 1 [Zea mays]	Zea mays	Blastx
SRR13270795	NODE_2134_length_910_cov_155.069555	81.5	910	621	0.487923	3.00e-166	acc|GENBANK|XCA47333.1|GENBANK|PP911589|movement protein hsp70h [Micromonas commoda virus]	Micromonas commoda virus	Blastx
SRR13270795	NODE_3138_length_1205_cov_7.377986	59.6	1205	423	0.964539	9.44e-165	acc|GENBANK|CAA38181.1|GENBANK|X54284|phosphoglycerate kinase [Trichoderma viride]	Trichoderma viride	Blastx
SRR13270795	NODE_3065_length_1078_cov_5.637321	71.7	1078	925	0.370811	3.19e-163	acc|GENBANK|ABY48139.1|GENBANK|EU306659|NORK [Medicago truncatula]	Medicago truncatula	Blastx
SRR13270795	NODE_49528_length_2599_cov_28.633671	45.4	2599	543	1.046041	5.60e-162	acc|GENBANK|QBK87586.1|GENBANK|MK500360|methionyl-tRNA synthetase [Marseillevirus LCMAC201]	Marseillevirus LCMAC201	Blastx
SRR13270795	NODE_4321_length_1401_cov_120.264620	59.1	1401	388	0.989691	2.42e-161	acc|GENBANK|AAU93529.1|GENBANK|AY691949|alcohol dehydrogenase 1 [Zea mays]	Zea mays	Blastx
SRR13270795	NODE_5580_length_1498_cov_2.717406	84.1	1498	258	1.000000	2.75e-160	acc|GENBANK|WMV02893.1|GENBANK|OP630990|alpha-tubulin [Diderma spumarioides]	Diderma spumarioides	Blastx
SRR13270795	NODE_51102_length_1887_cov_6.663430	56.3	1887	737	0.559023	4.98e-158	acc|GENBANK|CCQ71381.1|GENBANK|HF586479|hypothetical cystein protease Calpain-B [Cotesia congregata]	Cotesia congregata	Blastx
SRR13270795	NODE_999_length_2079_cov_141.175953	47.0	2079	753	0.831341	9.16e-157	acc|GENBANK|QDY51907.1|GENBANK|MK250085|Hsp90 protein [Mimiviridae sp. ChoanoV1]	Mimiviridae sp. ChoanoV1	Blastx
SRR13270795	NODE_6808_length_1036_cov_6.721834	68.1	1036	637	0.546311	8.60e-156	acc|GENBANK|QBK87831.1|GENBANK|MK500370|Hsp70 protein [Marseillevirus LCMAC202]	Marseillevirus LCMAC202	Blastx
SRR13270795	NODE_24571_length_1216_cov_4.279797	65.4	1216	422	0.836493	2.71e-155	acc|GENBANK|ABY48137.1|GENBANK|EU306659|putative protein [Medicago truncatula]	Medicago truncatula	Blastx
SRR13270795	NODE_5576_length_1537_cov_70.603059	53.6	1537	515	0.825243	3.97e-155	acc|REFSEQ|YP_010781615.1|REFSEQ|NC_075039|lysine-tRNA synthetase [Tupanvirus soda lake]	Tupanvirus soda lake	Blastx
SRR13270795	NODE_1699_length_1528_cov_52.898328	56.9	1528	819	0.532357	1.94e-154	acc|GENBANK|QKF94107.1|GENBANK|MT418680|eukaryotic translation elongation factor 2 [Fadolivirus FV1/VV64]	Fadolivirus FV1/VV64	Blastx
SRR13270795	NODE_53823_length_3003_cov_12.253199	43.2	3003	719	0.827538	1.33e-153	acc|GENBANK|ATZ80239.1|GENBANK|MF782455|translation initiation factor IF-2 [Bodo saltans virus]	Bodo saltans virus	Blastx
SRR13270795	NODE_916_length_2420_cov_45.816506	45.0	2420	550	0.990909	1.30e-152	acc|GENBANK|ARF12130.1|GENBANK|KY684110|glutaminyl-tRNA synthetase [Klosneuvirus KNV1]	Klosneuvirus KNV1	Blastx
SRR13270795	NODE_53966_length_1587_cov_29.355212	80.6	1587	258	1.000000	2.13e-152	acc|GENBANK|WMV02893.1|GENBANK|OP630990|alpha-tubulin [Diderma spumarioides]	Diderma spumarioides	Blastx
SRR13270795	NODE_4330_length_2106_cov_60.877955	51.6	2106	456	0.986842	4.84e-152	acc|GENBANK|QKF94222.1|GENBANK|MT418680|alanyl-tRNA synthetase [Fadolivirus FV1/VV64]	Fadolivirus FV1/VV64	Blastx
SRR13270795	NODE_41037_length_1404_cov_6.983224	61.4	1404	353	1.005666	1.06e-151	acc|GENBANK|WGU26821.1|GENBANK|OQ503488|S-acyltransferase 11-like protein [Triticum monococcum]	Triticum monococcum	Blastx
SRR13270795	NODE_49548_length_1203_cov_21.555556	62.1	1203	478	0.761506	1.68e-151	acc|GENBANK|AAK84479.1|GENBANK|AF275345|putative auxin growth promotor protein [Solanum lycopersicum]	Solanum lycopersicum	Blastx
SRR13270795	NODE_47984_length_1444_cov_16.920624	47.9	1444	557	0.840215	2.21e-151	acc|GENBANK|WGU26825.1|GENBANK|OQ503488|putative acyl-activating enzyme 5 [Triticum monococcum]	Triticum monococcum	Blastx
SRR13270795	NODE_2234_length_1817_cov_13.371076	55.1	1817	399	0.977444	3.13e-151	acc|GENBANK|AYV76711.1|GENBANK|MK071990|hypothetical protein [Terrestrivirus sp.]	Terrestrivirus sp.	Blastx
SRR13270795	NODE_47668_length_1328_cov_13.015444	54.9	1328	602	0.732558	3.66e-150	acc|GENBANK|QIG59839.1|GENBANK|MN940578|heat shock protein 70 [Dishui Lake phycodnavirus 3]	Dishui Lake phycodnavirus 3	Blastx
SRR13270795	NODE_38681_length_2568_cov_11.592899	38.2	2568	1164	0.609966	5.76e-150	acc|GENBANK|ADX05878.1|GENBANK|HQ704802|putative DNA-directed RNA polymerase [Organic Lake phycodnavirus 1]	Organic Lake phycodnavirus 1	Blastx
SRR13270795	NODE_53749_length_2139_cov_13.566477	36.7	2139	679	1.022091	5.53e-147	acc|GENBANK|AYV78344.1|GENBANK|MK072075|S9 family peptidase [Edafosvirus sp.]	Edafosvirus sp.	Blastx
SRR13270795	NODE_50476_length_1190_cov_38.038894	61.0	1190	357	0.913165	1.05e-146	acc|GENBANK|ABB29305.1|GENBANK|DQ219419|NADPH-dependent reductase [Zea mays]	Zea mays	Blastx
SRR13270795	NODE_1998_length_1508_cov_38.732203	58.7	1508	364	1.071429	7.29e-146	acc|GENBANK|ADB85405.1|GENBANK|GQ252886|putative protein kinase [Phyllostachys edulis]	Phyllostachys edulis	Blastx
SRR13270795	NODE_53721_length_1504_cov_24.585996	69.5	1504	292	0.976027	1.28e-145	acc|GENBANK|QKE44490.1|GENBANK|MT364305|putative thymidylate synthase [Yalta virus]	Yalta virus	Blastx
SRR13270795	NODE_53978_length_1094_cov_10.853911	62.5	1094	564	0.601064	1.93e-145	acc|GENBANK|AWA44801.1|GENBANK|MH182523|ATP-dependent 6-phosphofructokinase [Saccharum officinarum]	Saccharum officinarum	Blastx
SRR13270795	NODE_3570_length_1130_cov_287.080219	67.5	1130	405	0.767901	2.45e-144	acc|GENBANK|WGU26824.1|GENBANK|OQ503488|eukaryotic initiation factor 4A-III B-like [Triticum monococcum]	Triticum monococcum	Blastx
SRR13270795	NODE_53296_length_2542_cov_18.325229	44.1	2542	759	0.707510	1.30e-142	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR13270795	NODE_54913_length_1865_cov_41.681223	44.9	1865	489	1.112474	7.63e-142	acc|GENBANK|QBK85775.1|GENBANK|MK500327|aspartyl/asparaginyl-tRNA synthetase [Marseillevirus LCMAC101]	Marseillevirus LCMAC101	Blastx
SRR13270795	NODE_19708_length_1032_cov_3.826827	96.6	1032	408	0.504902	1.25e-141	acc|GENBANK|AAC58562.1|GENBANK|U87552|integrase [Murine leukemia virus]	Murine leukemia virus	Blastx
SRR13270795	NODE_12845_length_1155_cov_2.091800	69.9	1155	423	0.706856	1.68e-141	acc|GENBANK|CAA38181.1|GENBANK|X54284|phosphoglycerate kinase [Trichoderma viride]	Trichoderma viride	Blastx
SRR13270795	NODE_1711_length_2242_cov_20.531010	44.7	2242	759	0.710145	1.71e-141	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR13270795	NODE_5020_length_915_cov_160.095238	67.2	915	405	0.753086	4.18e-141	acc|GENBANK|WGU26824.1|GENBANK|OQ503488|eukaryotic initiation factor 4A-III B-like [Triticum monococcum]	Triticum monococcum	Blastx
SRR13270795	NODE_2366_length_1016_cov_49.140387	86.7	1016	518	0.463320	9.34e-141	acc|GENBANK|ABY48142.1|GENBANK|EU306659|serine-hydroxymethyltransferase [Medicago truncatula]	Medicago truncatula	Blastx
SRR13270795	NODE_102_length_987_cov_7.190776	71.3	987	378	0.746032	2.40e-140	acc|GENBANK|QBK85319.1|GENBANK|MK500315|ribonucleoside diphosphate reductase, beta [Iridovirus LCIVAC01]	Iridovirus LCIVAC01	Blastx
SRR13270795	NODE_53419_length_1802_cov_19.081967	47.1	1802	511	0.980431	3.59e-140	acc|GENBANK|AGL44353.1|GENBANK|JX392395|reverse transcriptase-like domain-containing RBR [Glycine max]	Glycine max	Blastx
SRR13270795	NODE_7028_length_1012_cov_20.072523	80.5	1012	564	0.464539	1.09e-139	acc|GENBANK|AWA44801.1|GENBANK|MH182523|ATP-dependent 6-phosphofructokinase [Saccharum officinarum]	Saccharum officinarum	Blastx
SRR13270795	NODE_2491_length_679_cov_104.818885	88.0	679	388	0.579897	2.29e-139	acc|GENBANK|AAU93529.1|GENBANK|AY691949|alcohol dehydrogenase 1 [Zea mays]	Zea mays	Blastx
SRR13270795	NODE_796_length_1421_cov_88.130403	82.0	1421	564	0.462766	2.42e-139	acc|GENBANK|AWA44801.1|GENBANK|MH182523|ATP-dependent 6-phosphofructokinase [Saccharum officinarum]	Saccharum officinarum	Blastx
SRR13270795	NODE_8942_length_877_cov_2.287915	67.6	877	405	0.716049	3.89e-138	acc|GENBANK|WGU26824.1|GENBANK|OQ503488|eukaryotic initiation factor 4A-III B-like [Triticum monococcum]	Triticum monococcum	Blastx
SRR13270795	NODE_453_length_1740_cov_5.036321	52.2	1740	558	0.786738	8.49e-137	acc|GENBANK|QOR60244.1|GENBANK|MK522034|hypothetical protein [Bathycoccus sp. RCC716 virus 1]	Bathycoccus sp. RCC716 virus 1	Blastx
SRR13270795	NODE_2293_length_2296_cov_12.749890	67.8	2296	421	0.862233	1.42e-136	acc|GENBANK|AGP03657.1|GENBANK|KF220834|integrase-type DNA-binding superfamily protein [Glycine max]	Glycine max	Blastx
SRR13270795	NODE_55002_length_1388_cov_7.484871	53.0	1388	379	0.976253	2.97e-136	acc|GENBANK|ADB85364.1|GENBANK|GQ252868|putative alcohol dehydrogenase 2 [Phyllostachys edulis]	Phyllostachys edulis	Blastx
SRR13270795	NODE_54458_length_1861_cov_9.089168	43.6	1861	686	0.746356	1.85e-135	acc|GENBANK|WNO13952.1|GENBANK|OQ968299|coat protein [Guapo partitivirus]	Guapo partitivirus	Blastx
SRR13270795	NODE_899_length_2120_cov_14.407762	47.7	2120	621	0.813205	6.03e-134	acc|GENBANK|AAK84478.1|GENBANK|AF275345|unknown [Solanum lycopersicum]	Solanum lycopersicum	Blastx
SRR13270795	NODE_26424_length_1526_cov_4.281983	54.6	1526	520	0.757692	7.58e-134	acc|GENBANK|APO14197.1|GENBANK|KX098475|truncated DELLA protein [Setaria italica]	Setaria italica	Blastx
SRR13270795	NODE_108_length_1632_cov_41.691682	44.1	1632	497	0.925553	3.44e-133	acc|GENBANK|CCQ71326.1|GENBANK|HF586476|hypothetical Pro-X carboxypeptidase-like protein [Cotesia congregata]	Cotesia congregata	Blastx
SRR13270795	NODE_936_length_1812_cov_17.152895	45.8	1812	451	0.993348	2.15e-132	acc|GENBANK|ATZ80629.1|GENBANK|MF782455|adenylosuccinate lyase [Bodo saltans virus]	Bodo saltans virus	Blastx
SRR13270795	NODE_2276_length_1283_cov_163.602400	51.6	1283	815	0.496933	1.58e-131	acc|REFSEQ|YP_010781262.1|REFSEQ|NC_075038|mimivirus elongation factor aef-2 [Tupanvirus deep ocean]	Tupanvirus deep ocean	Blastx
SRR13270795	NODE_1405_length_2432_cov_19.191747	35.6	2432	836	0.940191	1.79e-130	acc|GENBANK|AYV84014.1|GENBANK|MK072397|aminopeptidase 1 [Hyperionvirus sp.]	Hyperionvirus sp.	Blastx
SRR13270795	NODE_54774_length_2005_cov_67.608012	41.3	2005	657	0.829528	5.93e-130	acc|GENBANK|CAK7596747.1|GENBANK|OZ003748|Heat shock protein Hsp90 family [Catovirus sp. 'naegleriensis']	Catovirus sp. 'naegleriensis'	Blastx
SRR13270795	NODE_3581_length_1635_cov_19.485019	45.0	1635	604	0.894040	1.76e-129	acc|GENBANK|ABH08432.1|GENBANK|DQ851167|putative non-inducible immunity 1 [Beta vulgaris]	Beta vulgaris	Blastx
SRR13270795	NODE_4092_length_1120_cov_40.217111	56.0	1120	759	0.428195	5.55e-129	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR13270795	NODE_46246_length_717_cov_11.624269	93.2	717	246	0.833333	5.83e-129	acc|GENBANK|ARF10610.1|GENBANK|KY684104|ubiquitin family protein [Hokovirus HKV1]	Hokovirus HKV1	Blastx
SRR13270795	NODE_73237_length_792_cov_1.865613	74.2	792	676	0.366864	6.49e-129	acc|REFSEQ|YP_009173627.1|REFSEQ|NC_028094|Hsp70 protein [Chrysochromulina ericina virus]	Chrysochromulina ericina virus	Blastx
